sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;176.0;238930.86456798174;0.000736614753888038;0.00011611603254495753;0;0
M1;Primary motor area;42568.0;62294129.89087793;0.0006833388647464432;0.00026010012952097037;0;0
M2;Secondary motor area;38697.0;52900411.664313965;0.0007315065947984781;0.0003151196828602969;0;0
S1;primary somatosensory area;174300.0;151558459.55200103;0.001150051277343553;0.0002991596999647369;0;0
SS;Supplemental somatosensory area;54015.0;57178060.69821826;0.0009446805180239905;0.0002216557376118357;0;0
GA;Gustatory areas;6428.0;10226397.266489284;0.0006285693614762855;0.0002545258087410795;0;0
VA;Visceral area;10498.0;15533542.256189788;0.0006758278200078137;0.00032392058132987064;0;0
AuA;auditory area;13808.0;16089104.720030116;0.0008582205312399852;0.00020471230236574086;0;0
ViA;visual area;3564.0;3363211.809473903;0.0010597013218021215;4.2613306114347636e-05;0;0
dACC;Anterior cingulate area, dorsal part;17324.0;16490397.027219301;0.0010505508127793856;0.00030083754390051873;0;0
Vacc;Anterior cingulate area, ventral part;11518.0;12386844.664298758;0.0009298574667039352;0.0003033838728754432;0;0
PL;Prelimbic area;10130.0;9173702.022499267;0.0011042434096022885;0.00030703764034188815;0;0
IL;Infralimbic area;5720.0;5989890.113006672;0.0009549423932802001;0.0002904010807115445;0;0
OA;orbital area;8284.0;7490499.715810189;0.0011059342252580254;0.00032090976851105305;0;0
AU;agranular insular area;25416.0;42061679.98139034;0.0006042554650989925;0.00019664386050659207;0;0
RS;retrosplenial area;21738.0;29278337.026757855;0.0007424602012106547;0.0002489542340106968;0;0
AA;Anterior area;9098.0;9639551.094491174;0.0009438198844341765;0.00023933389735610784;0;0
TeAA;Temporal association areas;4216.0;6233547.356097298;0.000676340414078374;0.0002551763297015273;0;0
Prh;Perirhinal area;871.0;1736558.277214616;0.0005015668126019106;0.00018957069180256398;0;0
Ech;Ectorhinal area;3665.0;5382451.7106468845;0.0006809164665147596;0.00016420066357610623;0;0
aOn;Anterior olfactory nucleus;3541.0;4065556.69505388;0.0008709754322963812;0.00020343886814788476;4;8
TT;taenia tecta;2482.0;4041746.880884206;0.0006140909050338692;0.00011923095114030074;0;0
DPA;Dorsal peduncular area;3038.0;3564548.9016255485;0.0008522817567784173;0.00019193276201295408;8;9
PC;Piriform area;44504.0;61254703.079663195;0.0007265401310022104;0.00021410636929163854;33;54
