sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;72.0;244369.68182392902;0.0002946355679747407;8.323649739323187e-05;0;0
M1;Primary motor area;28845.0;46953518.05919114;0.0006143309637339007;0.00034538090570342204;0;0
M2;Secondary motor area;27878.0;41912581.68555567;0.000665146332649024;0.00040083159348982904;0;0
S1;primary somatosensory area;111386.0;111827658.25489065;0.0009960505454394478;0.0003062551073679587;0;0
SS;Supplemental somatosensory area;34813.0;42667622.067143284;0.0008159114174494427;0.0003046439241805206;0;0
GA;Gustatory areas;5221.0;8511668.232539954;0.0006133932687883923;0.0002589073809664754;0;0
VA;Visceral area;5672.0;10719702.460728081;0.0005291191635942812;0.0002840227444645997;0;0
AuA;auditory area;11275.0;12085352.049660336;0.0009329475842879471;0.0004668605811012503;0;0
ViA;visual area;17397.0;11559310.509705324;0.0015050205620303467;0.0001726644295264778;0;0
dACC;Anterior cingulate area, dorsal part;11364.0;11650470.310562447;0.0009754112664187703;0.00044880032422734654;0;0
Vacc;Anterior cingulate area, ventral part;9019.0;9082057.348199945;0.0009930569312896441;0.00035259051770165857;0;0
PL;Prelimbic area;2185.0;2242979.535519267;0.0009741506622770661;0.0002354326570295803;0;0
IL;Infralimbic area;4002.0;4866329.703275333;0.0008223857083309445;0.0002736825973555374;0;0
OA;orbital area;5596.0;7936176.411719332;0.0007051254545874762;0.00018064920198623209;0;0
AU;agranular insular area;13720.0;30911093.49980763;0.0004438535958000122;0.0002851892308465737;0;0
RS;retrosplenial area;19445.0;21273650.237586662;0.0009140415388443413;0.0003817728682682658;0;0
AA;Anterior area;5922.0;5074468.603870306;0.00116701874861996;0.00031712318732944644;0;0
TeAA;Temporal association areas;3370.0;5255153.869386023;0.0006412752288057606;0.00018639960241564394;0;0
Prh;Perirhinal area;696.0;1149529.3705601166;0.0006054651736830952;0.00015372468045160817;0;0
Ech;Ectorhinal area;2364.0;3074834.6840636437;0.0007688218206501372;0.00020979080571012165;0;0
aOn;Anterior olfactory nucleus;6387.0;6169807.972262968;0.0010352023966894012;7.14898806159664e-05;5;8
TT;taenia tecta;718.0;1031196.8813472323;0.0006962782888384529;0.00010249131532862998;0;0
DPA;Dorsal peduncular area;1822.0;2137293.2102703527;0.0008524801329292249;0.00021087969286931915;6;9
PC;Piriform area;29251.0;41802844.372553386;0.0006997370738534101;0.0001528113732076848;23;54
CCA;central amygdalar area;2394.0;5762484.0054397965;0.00041544583858975733;9.59814609282382e-05;0;0
PAA;Piriform-amygdalar area;1550.0;4425114.44691464;0.00035027342650554937;0.00011795460128034579;13;24
CA1;Field CA1;5259.0;16450148.769460818;0.0003196931574116319;0.00011936177697405183;9;21
CA2;Field CA2;201.0;1176676.4382010063;0.00017082011118307451;8.255733228313815e-05;9;21
CA3;Field CA3;3592.0;11402169.61271509;0.00031502776418922883;0.00012689767146981107;10;24
DG;Dentate gyrus;1773.0;11347674.831066713;0.00015624346188930523;0.00010171733629001968;0;0
FC;Fasciola cinerea;50.0;212241.3650297073;0.00023558084444566936;9.352319087238499e-05;4;11
IG;Induseum griseum;40.0;529679.9636252187;7.551729864621133e-05;4.959529780434719e-05;15;21
lpEC;Entorhinal area, lateral part;1676.0;3020525.5038120793;0.000554870335603785;0.0002455674658720231;0;0
Sub;Subiculum;542.0;1619719.50133368;0.00033462584080374175;6.315239011961639e-05;3;9
proSub;Prosubiculum;274.0;652188.2760217197;0.0004201240808426845;5.72768482604637e-05;3;7
Clst;Claustrum;1851.0;2313898.0445805397;0.000799948815521622;0.0003417698660850362;20;29
dEPn;Endopiriform nucleus, dorsal part;4267.0;7324553.211051433;0.0005825611306314035;0.00022087433948135156;29;52
vEPn;Endopiriform nucleus, ventral part;1704.0;3367702.5525802644;0.0005059829285381603;0.00019365251472019599;15;31
LAn;Lateral amygdalar nucleus;626.0;1723468.2620364628;0.0003632210779793031;0.00015353622854068834;7;17
BLA;basolateral amygdalar nucleus;2630.0;4608535.425782582;0.0005706802176861635;0.00018198079451776935;0;0
BMe;basomedial amygdalar nucleus;2036.0;4382695.340726802;0.0004645543077293529;0.00020275211485721868;0;0
PAn;Posterior amygdalar nucleus;54.0;401391.0355475775;0.00013453215248400657;0.0;1;12
DLS;DLS;22898.0;103924251.14753997;0.00022033355782849945;9.46004769400891e-05;25;39
DMS;DMS;23559.0;48438533.815641046;0.0004863689741243299;;25;39
NACC SHELL;NACC_SHELL;6536.0;11499369.513920436;0.0005683789873947364;0.00027143686245407686;9;16
NACC CORE;NACC_CORE;1134.0;1247631.8919191174;0.0009089219403133981;;8;16
FStr;Fundus of striatum;1100.0;3739142.1315894593;0.0002941851262370721;9.84164174115789e-05;10;9
OT;Olfactory tubercle;5054.0;16873709.364630878;0.0002995192041528066;0.00013836433211004767;14;22
LSN;lateral septal nucleus;11307.0;16582207.52040193;0.0006818754370362586;0.00023662845898532285;0;0
SFn;Septofimbrial nucleus;1120.0;2884600.3782129167;0.00038826868652560757;0.0001812928051488091;8;11
aAA;Anterior amygdalar area;1163.0;2932612.2555965954;0.0003965747595102392;0.00012277873145003017;8;9
CA;central amygdalar nucleus;1626.0;5585444.809218565;0.00029111378870244116;0.00010232959626591899;0;0
