sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;1429.0;1154263.7306942658;0.0012380186278056974;0.00033790284764699253;0;0
M1;Primary motor area;40242.0;56749592.80337299;0.0007091152202524379;0.0002473203937187911;0;0
M2;Secondary motor area;36268.0;45182085.91353791;0.0008027075170766522;0.00027020854018545087;0;0
S1;primary somatosensory area;145429.0;162026219.1920448;0.0008975646085256572;0.00032324247969725106;0;0
SS;Supplemental somatosensory area;48342.0;61386607.69289252;0.00078750075654689;0.00028410335450262855;0;0
GA;Gustatory areas;6667.0;11297787.156827515;0.0005901155604591981;0.0002729297553677444;0;0
VA;Visceral area;10337.0;16435105.233237766;0.0006289585526410152;0.00026240279451644435;0;0
AuA;auditory area;7299.0;16466726.152076058;0.0004432575080554049;0.00023217416571463264;0;0
ViA;visual area;11168.0;13707870.9631411;0.0008147144097015121;0.00020065169417696817;0;0
dACC;Anterior cingulate area, dorsal part;14855.0;17778926.356777623;0.0008355397678070153;0.0002954011722652363;0;0
Vacc;Anterior cingulate area, ventral part;11797.0;15056711.792408874;0.0007835044040590377;0.0003395858015551751;0;0
PL;Prelimbic area;9480.0;9778490.963015858;0.0009694747416401152;0.00024054112141739183;0;0
IL;Infralimbic area;3679.0;3754827.482169331;0.0009798053352572348;0.00032404052603056643;0;0
OA;orbital area;12432.0;9770882.629690755;0.0012723517896144729;0.0003939961646835743;0;0
AU;agranular insular area;31618.0;42881570.773399666;0.0007373330647582832;0.0003039919267984577;0;0
RS;retrosplenial area;21386.0;35416687.60870793;0.0006038396429467845;0.00027469719698418186;0;0
AA;Anterior area;5523.0;8300102.159797283;0.000665413496565311;0.00030856521602508076;0;0
TeAA;Temporal association areas;2906.0;5438273.289026499;0.0005343607879846364;0.0002367487417031132;0;0
Prh;Perirhinal area;646.0;1320458.6545629585;0.0004892239509110652;0.0003363463745311857;0;0
Ech;Ectorhinal area;2353.0;3861732.600545713;0.0006093119962960383;0.00026704069103516937;0;0
