sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;335.0;137485.9488094152;0.0024366126349710205;0.0003831090737902006;0;0
M1;Primary motor area;76546.0;44884575.20386198;0.0017053965566641654;0.0006213082839628513;0;0
M2;Secondary motor area;65901.0;37962283.17174217;0.001735959865792647;0.0004966668032202764;0;0
S1;primary somatosensory area;258625.0;114995095.83103429;0.0022490089523470235;0.0005091725259609198;0;0
SS;Supplemental somatosensory area;91479.0;44422605.06406637;0.0020592894061045902;0.0004923852741936208;0;0
GA;Gustatory areas;11997.0;7814689.377564743;0.001535185779033302;0.000510875984085063;0;0
VA;Visceral area;19290.0;11568626.715777852;0.001667440783934308;0.0005711639140219126;0;0
AuA;auditory area;30463.0;17178549.714332953;0.0017733161708396806;0.000533445817770334;0;0
ViA;visual area;43502.0;20645749.18872308;0.0021070681234353675;0.0004230046030999346;0;0
dACC;Anterior cingulate area, dorsal part;26752.0;13956564.19239855;0.0019168041382685353;0.0005385194827849814;0;0
Vacc;Anterior cingulate area, ventral part;17689.0;10652162.829389323;0.0016606017278665737;0.00047301501759583426;0;0
PL;Prelimbic area;11279.0;5236258.876495828;0.0021540187882284484;0.0005033968768858851;0;0
IL;Infralimbic area;6348.0;3095283.159079023;0.002050862449007346;0.00043932093767879365;0;0
OA;orbital area;9878.0;5221986.798395377;0.0018916171911877167;0.0007147575343232857;0;0
AU;agranular insular area;36513.0;27941172.415540483;0.0013067812422821595;0.0004048221060409057;0;0
RS;retrosplenial area;47323.0;33527805.84338708;0.001411455322219776;0.00044640957109076646;0;0
AA;Anterior area;11755.0;7139652.661088603;0.001646438637563593;0.0005977878207553879;0;0
TeAA;Temporal association areas;12096.0;7636831.015468085;0.0015839030581533168;0.000491453359094456;0;0
Prh;Perirhinal area;2000.0;1861926.611159247;0.0010741561928452098;0.0006227389812217512;0;0
Ech;Ectorhinal area;5809.0;4291647.865076107;0.0013535593279382404;0.00034209749614194895;0;0
aOn;Anterior olfactory nucleus;16082.0;8482209.070139695;0.0018959683576551059;0.00027106360686019983;4;8
TT;taenia tecta;6942.0;6027099.678749075;0.0011517977750520316;0.00026436538980188675;0;0
DPA;Dorsal peduncular area;2767.0;1744468.3019753732;0.0015861566512081352;0.00035109119644270107;6;9
PC;Piriform area;66369.0;54192850.66597776;0.0012246818387368285;0.0004278624856925418;35;54
CCA;central amygdalar area;10096.0;14442563.943600114;0.0006990448537687664;0.00021881616772660082;0;0
PAA;Piriform-amygdalar area;4108.0;6429696.941551818;0.0006389103619257874;0.0005264285717403128;18;24
CA1;Field CA1;18591.0;33586102.334659785;0.0005535325241004426;0.00015457640326958986;14;21
CA2;Field CA2;591.0;1854245.775630051;0.00031872797434265965;0.0001596564425010609;14;21
CA3;Field CA3;9199.0;23271059.299861163;0.0003952978625281094;0.00013196462030078373;16;24
DG;Dentate gyrus;4057.0;20177623.027278773;0.00020106431736360681;0.00011159983173357578;0;0
FC;Fasciola cinerea;58.0;402096.3291782531;0.0001442440425122311;9.637397175428563e-05;7;11
