"","lower","r","upper","p"
"FC-TT",-0.877602894772182,-0.229493269935287,0.715289059068353,0.661803474588875
"IG-TT",-0.654663765869539,0.0928371545529131,0.748540679323911,0.826927922947174
"CA1-TT",-0.58140194633389,0.208827051913661,0.796317989579947,0.619683708678854
"CA2-TT",-0.643781041796701,0.111453192878559,0.756696644102828,0.792749377898781
"CA3-TT",-0.897112048546958,-0.523174892245611,0.287483925148369,0.183347860095671
"DG-TT",-0.575097894459236,0.217866873791983,0.799757171998323,0.604242119230951
"proSb-TT",-0.613687275033408,0.25912207448077,0.846917752491191,0.57471910345743
"Sub-TT",-0.693038068960102,0.0227405537952258,0.715940779924112,0.957376159210868
"Clst-TT",0.186727895247474,0.787747375451574,0.959691483035552,0.0202616063792563
"dEPn-TT",-0.388413377395507,0.435441915932543,0.872418384212885,0.28088080166609
"vEPn-TT",-0.310691451521592,0.504416288250092,0.892021507284944,0.202400899485896
"LAn-TT",-0.533222763821646,0.274648807730582,0.8205202357064,0.510344080446383
"BLA-TT",-0.481011547278115,0.338345584829006,0.842215087325647,0.41235554725928
"BMe-TT",-0.0070617338644148,0.70110001736935,0.94091664874817,0.0526889044339207
"CCA-TT",-0.664737794651047,0.176847961334139,0.820618704646514,0.704446289754148
"PAn-TT",-0.593205561792037,0.288917084514232,0.855781627045455,0.52973117131459
"aAA-TT",-0.271228840080976,0.6928394417151,0.96295101948518,0.127031480788865
"CA-TT",-0.234397016449615,0.563321553658302,0.907682967095531,0.145949214113106
"IAn-TT",-0.863032128012897,-0.314133704715136,0.574930500758095,0.492628390667307
"MAn-TT",-0.82556703304865,-0.0424414536610842,0.796556282301375,0.9363760439153
"LSN-TT",-0.65409988604208,0.0938147408891685,0.748973967841069,0.825126739235743
"SFn-TT",-0.709352660668073,-0.00935687479361544,0.699931074633684,0.982456883740995
"DLS-TT",-0.60965971024162,0.166576085997999,0.779723747871372,0.693399351028988
"DMS-TT",-0.364945754638733,0.457340147550359,0.878798193805533,0.254555932599299
"NACC.S-TT",-0.196181364221829,0.590064223618691,0.914490085444802,0.12361291971834
"NACC.C-TT",-0.449713528226708,0.37323928322834,0.853445998190275,0.362453923307177
"FStr-TT",-0.742440882971991,0.17390365636695,0.863584284914676,0.741774154522003
"OT-TT",-0.740830306894207,-0.0756498662765735,0.664443490010357,0.858696742599899
"MGCn-TT",-0.203855510217996,0.584828950424165,0.913171793576485,0.127823087431045
"Gpe-TT",-0.772567810541238,-0.149025500216421,0.620844990336267,0.724686683205998
"Gpi-TT",-0.806460387703381,-0.23577783376266,0.562322947365921,0.574027282554118
"SbInn-TT",-0.737147792723186,-0.0675782654641081,0.668950468404114,0.873675996112349
"MSn-TT",-0.375429281320636,0.447679405599088,0.876002093135089,0.266011022419551
"DBn-TT",-0.349493157226598,0.471234677971967,0.882769565077115,0.238525195838694
"TnS-TT",-0.641408626207975,0.215963952544249,0.833471717809885,0.641857986587859
"BNST-TT",-0.565268126878714,0.231696118740619,0.804945594112238,0.580867087612674
"VALCT-TT",-0.945200866365366,-0.573778211869925,0.445000124238278,0.233782725743309
"VMT-TT",-0.928932480153948,-0.649262818987668,0.102141826826764,0.0814820938075714
"VPLT-TT",-0.698315305889917,0.012517072092287,0.710919377501264,0.976532941134835
"VPMT-TT",-0.605704767357733,0.172666193783992,0.782170001166269,0.68262808783912
"PTTn-TT",-0.860687758800072,-0.305894574258896,0.581000776406138,0.504648290612065
"MGC-TT",-0.842079184028432,-0.337931660102631,0.481370693848194,0.412964325219971
"dLGC-TT",-0.635330335169239,0.125552424934248,0.76274289957066,0.767051422190577
"LPT-TT",-0.932733678075232,-0.665428165617833,0.0738946407322505,0.0717065106492198
"PCT-TT",-0.886232170113824,-0.400384196387651,0.50491089143092,0.373431925996142
"PlnT-TT",-0.924355428418498,-0.630127628586633,0.134082450971821,0.0940053610409615
"EnT-TT",-0.914395718560538,-0.589688559859281,0.196735258865766,0.123912392139471
"AVT-TT",-0.90378697843928,-0.471918629285892,0.436133564103345,0.284992551311304
"AMn-TT",-0.773795363156118,-0.152008525315395,0.618965715905068,0.719344078870229
"IADT-TT",-0.871890208947614,-0.346029587804929,0.550470280342446,0.447089824872452
"IMDT-TT",-0.934631643748748,-0.673594591528175,0.0591589562064754,0.0670449584213315
"MDT-TT",-0.886624755511024,-0.484920983796289,0.333822745114031,0.223253528808947
"SMT-TT",-0.961577537314832,-0.683069124017356,0.288326851460446,0.134750680759924
"pRE-TT",-0.977413566061191,-0.80211390587008,0.0270670891438566,0.0548638578708876
"PVT-TT",-0.753093260773559,-0.10317222736517,0.648660020079219,0.807920462009011
"PT-TT",-0.614523723568818,0.257868921078366,0.846537646082887,0.576636894102311
"RE-TT",-0.964896102218393,-0.774892783903795,-0.0524291350068931,0.0407323391153605
"XiT-TT",-0.989437256857634,-0.90287317413952,-0.34165546311897,0.013692301654458
"Rh-TT",-0.992055650567618,-0.926153380543553,-0.461376995127708,0.00797863006596623
"CMT-TT",-0.929279894765652,-0.650729850673883,0.0996273858612413,0.0805647079628614
"PCn-TT",-0.93681935658197,-0.683087464401925,0.0416188162383711,0.0618574452364894
"CLT-TT",-0.897226274183302,-0.444501850600512,0.463810051939923,0.317674185364674
"RT-TT",-0.602707673177216,0.177242036078141,0.783995728912503,0.674565603689306
"IGLLG-TT",-0.601760154125662,0.178681688177345,0.784567977010422,0.672034528332311
"vlLGC-TT",-0.642729427958806,0.113224435772641,0.757462327452523,0.789511594343614
"subGn-TT",-0.811501793356757,0.000174230421812194,0.811620746841882,0.999738654369926
"MHb-TT",-0.827508708370516,-0.294657118204465,0.517459492141896,0.478663660509236
"LHb-TT",-0.963880223822307,-0.769024721743052,-0.0379362855730057,0.0432911976751406
"SON-TT",-0.833098426926279,-0.214799252361663,0.642126948434962,0.64369926577055
"PVH-TT",-0.740220642394701,-0.0743075109295889,0.665196778029688,0.861185438460005
"IPVH-TT",-0.802793971582173,-0.225932915249312,0.569392279940434,0.59057114436698
"ArH-TT",-0.4367835605643,0.580579623246059,0.946277642705416,0.226979335406142
"ADPO-TT",-0.550431380941975,0.47195743457505,0.92805346650073,0.344626649076704
"AVPO-TT",-0.776715095487858,0.0942685290087192,0.841454586940598,0.859016067747288
"AVPV-TT",-0.843002454728945,-0.246308033683319,0.622148906577632,0.594422172540309
"DMH-TT",-0.789139867843219,-0.0889300676531255,0.711796718160415,0.849623906132344
"MePO-TT",0.100986248494122,0.752135503078178,0.952156444320598,0.0313436914933951
"MPA-TT",-0.141058849090152,0.625820896961809,0.923313468395251,0.0969674001802295
"PSN-TT",-0.23222560456674,0.713876658684369,0.965861552061295,0.111087881901702
"SPZ-TT",-0.35754134647976,0.541247271662314,0.919518315710113,0.209597539480747
"SCN-TT",-0.927173222494392,-0.467039494999731,0.554813328279176,0.350377460230607
"AHN-TT",-0.634613622567884,0.226862093213052,0.836937513969356,0.6247006703426
"SMN-TT",0.35719531457388,0.874911897731918,0.981379078530813,0.00992550539581222
"MPO-TT",-0.334722751079045,0.559320983500063,0.923429483935026,0.191736526071625
"VMHn-TT",-0.0614945659502972,0.725144234403091,0.956099562019579,0.065174699671634
"PHn-TT",-0.539981017788101,0.265850799859367,0.817394744689777,0.524518563869224
"LHA-TT",-0.493855452155965,0.323342944628435,0.837248050933684,0.434663722786774
"LPO-TT",-0.00249141725119716,0.703416453230426,0.941438518727712,0.0515731909526417
"PSTN-TT",-0.919532603583247,-0.610344322689594,0.165515822425085,0.108049523776352
"STN-TT",-0.803114706847796,-0.126658880628313,0.692445740149567,0.786697796221731
"ZI-TT",-0.849567919980255,-0.361034794408297,0.460895130580631,0.379583859471522
"FF-TT",-0.882251753286108,-0.248911315180566,0.705081137134692,0.634343906845144
"TN-TT",-0.604705124284717,0.40620185053311,0.915847090055255,0.424208865369036
"reSN-TT",-0.554793048021107,0.246087020931853,0.810253237300323,0.556876826191652
"cSN-TT",-0.388267525497434,0.435581093140627,0.872459407671233,0.280709448183047
"VTA-TT",-0.718920465905398,-0.0288764631372124,0.689833516281956,0.945886722391419
"PAG-TT",-0.0327093081714774,0.73854053896632,0.958509966790358,0.0579771473695599
"SCO-TT",-0.75642293739107,-0.00781846170553834,0.749653424098942,0.98672737284555
"PreCN-TT",-0.851974961412139,-0.130970827875244,0.761534613975292,0.804667052920096
"APTN-TT",-0.825578494025676,-0.289083730326278,0.52190649901211,0.487409105637036
"FP-DPA",-0.347037505818149,0.549671402469909,0.921350674503793,0.201177458249484
"PL-DPA",-0.27951188611047,0.529442373079081,0.898791016742763,0.177205022568991
"IL-DPA",-0.0491057452680056,0.679065208871392,0.935894810683269,0.0640252535769855
"dACC-DPA",-0.638579631501925,0.120167397635325,0.760446680616388,0.776845785055787
"Vacc-DPA",-0.874266754689651,-0.441733545682483,0.381778507487801,0.273185970863135
"OA-DPA",-0.581939192756055,0.208050360906113,0.796020716335598,0.621016210653551
"AU-DPA",-0.235765415992093,0.562331938275535,0.907427543356979,0.14681537095555
"M2-DPA",-0.426120306727831,0.398088961552018,0.861181180073169,0.328692900925796
"M1-DPA",-0.600250331933426,0.180968814447346,0.785474970632463,0.668019032203738
"S1-DPA",-0.855426712423783,-0.379537471018968,0.44384050274287,0.353753807531472
"SS-DPA",-0.694959193236451,0.0190360484986454,0.714129509409453,0.964316030770963
"GA-DPA",-0.236926652939204,0.561490344174939,0.907210123675012,0.14755419498425
"AuA-DPA",-0.625576094494017,0.141453125699154,0.76943060535332,0.738292069423719
"RS-DPA",-0.661391226265525,0.0810616667041826,0.743277146194857,0.848673882038204
"AA-DPA",-0.924305510291011,-0.629920888396133,0.134419085606888,0.0941463421166247
"ViA-DPA",-0.913195183109117,-0.584921598473693,0.203720538954393,0.127747893128413
"TeAA-DPA",-0.444750675658971,0.378566380105497,0.855122219479966,0.355088966314188
"Prh-DPA",-0.739138640702072,-0.0719310936267923,0.666526668174759,0.86559369906278
"lpEC-DPA",-0.309408564712096,0.505473731065788,0.892311105902249,0.201300358359196
"Ech-DPA",-0.527823128248582,0.281582256257855,0.822960558314919,0.499277255273675
"VA-DPA",-0.410245719748977,0.414154838676903,0.866070535094742,0.30768741446275
"aOn-DPA",-0.113661704302512,0.642469375775879,0.927317246968501,0.0858094007711042
"TT-DPA",-0.00304597210617573,0.703136177724588,0.941375436023841,0.0517074245005517
"DPA-DPA",NA,1,NA,0
"PC-DPA",-0.104514744653257,0.647873210763131,0.928602945751453,0.0823566547286866
"PAA-DPA",-0.843991025037176,-0.24952387300602,0.620044257818292,0.589458304731432
"FC-DPA",-0.910916253018246,-0.381056360746457,0.623243262831293,0.456080903269267
"IG-DPA",-0.491535903914013,0.326083091826382,0.838161626414043,0.430552272301039
"CA1-DPA",-0.480276715391078,0.339191508691998,0.842492629257863,0.411112606260988
"CA2-DPA",-0.663612120029313,0.0771282557833895,0.741500488894651,0.855957019489756
"CA3-DPA",-0.908352909665912,-0.565921886234041,0.230786253760448,0.143686746604293
"DG-DPA",-0.536690197959938,0.270151678277588,0.81892669866948,0.51757124446428
"proSb-DPA",-0.848770432643493,-0.265258543784144,0.609562852625654,0.565357091678757
"Sub-DPA",-0.875014867080233,-0.444292182233505,0.379055787221799,0.270086837214068
"Clst-DPA",0.459860304194412,0.879522872095383,0.978033902033883,0.00398623260459821
"dEPn-DPA",0.369393461118962,0.852229667425897,0.972733894185,0.00719920460650667
"vEPn-DPA",0.694954064031836,0.939526484000731,0.98925461268864,0.000528113160136558
"LAn-DPA",-0.705398244028823,-0.00144219448171183,0.703946137102477,0.997295889096358
"BLA-DPA",0.311116326326831,0.833136388130051,0.968949849409471,0.0102100539782575
"BMe-DPA",-0.458246941052253,0.36395090908996,0.85049936677285,0.375458669438652
"CCA-DPA",-0.453425475166551,0.454992395097954,0.899760443522858,0.304985309121511
"PAn-DPA",-0.774548829041743,-0.0515711603737096,0.729830713348545,0.912566455742142
"aAA-DPA",-0.825345770170655,-0.0417482466279142,0.796809957549451,0.937414011903653
"CA-DPA",-0.432222329738177,0.39177588603788,0.85923616811357,0.337125359218317
"IAn-DPA",-0.673995297763159,0.160552412955352,0.815064863311834,0.730937062460875
"MAn-DPA",-0.92670671329309,-0.464444589892073,0.55710279693745,0.353425502415415
"LSN-DPA",-0.362897057218013,0.459205655112959,0.879334812833306,0.252373017378103
"SFn-DPA",-0.544262923205194,0.260206198430989,0.815372255048828,0.533688369535372
"DLS-DPA",-0.352321772109168,0.468721367068932,0.882055534767256,0.241385792799011
"DMS-DPA",-0.0447570722653637,0.681406811828943,0.936433476510479,0.062757850527244
"NACC.S-DPA",-0.241900930940511,0.557866499776478,0.906271815359823,0.150758846109922
"NACC.C-DPA",-0.503586097213159,0.311696560428394,0.833332826776218,0.452319155154918
"FStr-DPA",-0.651590287068401,0.339500934871506,0.902421732172248,0.510314186760971
"OT-DPA",-0.852826398601579,-0.371278154799874,0.451527854865213,0.36518252701186
"MGCn-DPA",-0.45187861936761,0.37089816034193,0.852706186002325,0.365712298804858
"Gpe-DPA",-0.894853025598299,-0.514805449028092,0.297957283094801,0.191725348702189
"Gpi-DPA",-0.910043896486043,-0.57251576701867,0.221530701883005,0.138037082604131
"SbInn-DPA",-0.872212403314115,-0.43474341562198,0.389144753606648,0.281741561848127
"MSn-DPA",-0.0204494992553496,0.694227390643743,0.939361581849348,0.0560837021737466
"DBn-DPA",-0.658334059381145,0.0864386305210856,0.745690813482637,0.838733055793619
"TnS-DPA",-0.543798489948436,0.354384120874249,0.874154905589374,0.435434336540997
"BNST-DPA",-0.192842042138471,0.592321836204758,0.915056456171724,0.12182176520765
"VALCT-DPA",-0.915721132713043,-0.405549761155896,0.60520011188563,0.425025866318806
"VMT-DPA",-0.892212693182736,-0.505114255645748,0.309845012375576,0.201674130985681
"VPLT-DPA",-0.748660098238161,-0.093106461586509,0.654508510334968,0.826431663880155
"VPMT-DPA",-0.768412426342343,-0.139011208509488,0.627089831585024,0.742692353795436
"PTTn-DPA",-0.490103520580126,0.41677724773686,0.890382228958324,0.3522721786723
"MGC-DPA",-0.791183882344565,-0.195516408155369,0.590514762479199,0.642642021280639
"dLGC-DPA",-0.803180803454808,-0.226966090392238,0.568655872462763,0.588827524412398
"LPT-DPA",-0.977862552590008,-0.878630225431367,-0.456756981918017,0.00407264824316497
"PCT-DPA",-0.932391306230776,-0.602081875661957,0.27621105491559,0.152572988328569
"PlnT-DPA",-0.874248413872365,-0.441670906068377,0.381844985379411,0.273262061860406
"EnT-DPA",-0.98922138027661,-0.939344146173773,-0.694150586151534,0.000532830181652838
"AVT-DPA",-0.958659530304137,-0.73937753065286,0.0308673309621154,0.0575425700634666
"AMn-DPA",-0.854715597141988,-0.377271211407706,0.445961955860074,0.356873270626281
"IADT-DPA",-0.883341566297492,-0.389146915010465,0.514762455536771,0.388227804757334
"IMDT-DPA",-0.921999779307435,-0.620416759107319,0.149706478633449,0.100759136571458
"MDT-DPA",-0.907076830675787,-0.560974743364397,0.237636957064387,0.148007842846297
"SMT-DPA",-0.928231909817481,-0.472957873097237,0.54953302871013,0.343460962598497
"pRE-DPA",-0.906748659178451,-0.360397311489443,0.637673618258043,0.482809355393209
"PVT-DPA",-0.76443573146536,-0.129546596351044,0.632902744829487,0.75980406511765
"PT-DPA",-0.356458947843069,0.542123779509948,0.919709737132463,0.20871376047242
"RE-DPA",-0.978180471350923,-0.854765433991806,-0.28544460057772,0.0142552304538663
"XiT-DPA",-0.96656250350463,-0.719011991581038,0.222219064698531,0.107338791053118
"Rh-DPA",-0.982783420040654,-0.845913093629542,-0.109578772158826,0.033784936719999
"CMT-DPA",-0.95542692994505,-0.767450210961202,-0.136710523133688,0.0262118355873871
"PCn-DPA",-0.845490109771428,-0.348379733142923,0.472220347025824,0.397716479148929
"CLT-DPA",-0.954133154905999,-0.714343503947323,0.0837873590302463,0.0713099361151388
"RT-DPA",-0.748236339424058,-0.0921512573107341,0.655058901061861,0.828192069406851
"IGLLG-DPA",-0.52127709278901,0.289875912814719,0.825853615721325,0.486162272308266
"vlLGC-DPA",-0.594669196051293,0.189350577634353,0.788776834716824,0.653362523889246
"subGn-DPA",-0.853137244587992,-0.135150642666641,0.759741370078557,0.798508346291022
"MHb-DPA",-0.741149683817783,-0.0763540319670108,0.664047731882603,0.857391640995787
"LHb-DPA",-0.970855948842413,-0.809991465517195,-0.145971976028161,0.0272072542368878
"SON-DPA",-0.652012682239884,0.198518879349038,0.827820871182461,0.669585299415789
"PVH-DPA",-0.819236486690269,-0.271024061748859,0.536019685397996,0.516166284259969
"IPVH-DPA",-0.620588338037663,0.149433719465124,0.77273607369091,0.723954983153067
"ArH-DPA",-0.819637338422115,-0.0241210287943518,0.803162716455008,0.963825473905564
"ADPO-DPA",-0.188145076808586,0.735760380594875,0.968823167134046,0.0955089191797655
"AVPO-DPA",-0.73558982308917,0.188503653328413,0.86737234510542,0.720593629290122
"AVPV-DPA",-0.706085389048229,0.100309759463764,0.793432694761229,0.830564307517054
"DMH-DPA",-0.6312391373853,0.232195246735438,0.838615903109541,0.616352830354575
"MePO-DPA",-0.382102508401667,0.441428176005911,0.874177331084298,0.273557015178211
"MPA-DPA",-0.177426329133735,0.602586501794725,0.917615618348214,0.113863198428698
"PSN-DPA",0.0765200507594113,0.836155480095456,0.981606809339243,0.0380683347981573
"SPZ-DPA",-0.62661326467844,0.239422735321077,0.840872227518996,0.605092183073619
"SCN-DPA",-0.903606262501583,-0.345166774724623,0.647881713870612,0.502811440351428
"AHN-DPA",-0.649583020419653,0.202564161928055,0.829142700574826,0.663127917405939
"SMN-DPA",-0.762227187908785,-0.0215237275192116,0.743586897485124,0.963468648623826
"MPO-DPA",-0.604191813655123,0.273144928879818,0.851130581287958,0.553397517244989
"VMHn-DPA",-0.377601683716257,0.524641345296857,0.915857507165063,0.226675732532848
"PHn-DPA",-0.513810224996633,0.299189804063115,0.829069266880383,0.471597402625588
"LHA-DPA",-0.492795475034808,0.324596827935678,0.837666456719992,0.43278030531972
"LPO-DPA",-0.34016126271713,0.4794328978638,0.885085534188376,0.229315082165451
"PSTN-DPA",-0.895376653275065,-0.516739006373393,0.29555492455907,0.189772244083006
"STN-DPA",-0.681122633911174,0.147688680540193,0.810594016109264,0.752001329313405
"ZI-DPA",-0.869307493716224,-0.424948337121698,0.39929259477022,0.293947397826586
"FF-DPA",-0.943397208600097,-0.562499115797477,0.458258158380513,0.245240164466137
"TN-DPA",-0.933168106312772,-0.501105908789506,0.5232495158728,0.311256770563775
"reSN-DPA",-0.0554343109782097,0.675630823680571,0.93510258112543,0.065911360937722
"cSN-DPA",-0.132676818664535,0.630989711941059,0.924563472877151,0.0934187984281152
"VTA-DPA",-0.775828996671369,-0.156975428172153,0.615816909630304,0.710470424627726
"PAG-DPA",-0.298129850948737,0.586632621392112,0.929199642422134,0.166213834964143
"SCO-DPA",-0.886639496896058,-0.401979521902115,0.503492909127678,0.371350398198686
"PreCN-DPA",-0.943143860311395,-0.56092608782585,0.460071775541573,0.246855220788104
"APTN-DPA",-0.936410020176907,-0.681304737326823,0.0449472138212248,0.0628127856232561
"FP-PC",0.217458238800242,0.83394981825557,0.974813005765267,0.0196917279944563
"PL-PC",-0.362502986489417,0.459563659337646,0.87943767197288,0.251955181523381
"IL-PC",-0.398606652546186,0.425616573294303,0.869506651866027,0.293106695944026
"dACC-PC",-0.650455336898373,0.10009862283721,0.751745814834034,0.813565015656957
"Vacc-PC",-0.8357053786602,-0.318735387060936,0.497729728064526,0.44161383082099
"OA-PC",0.063888867337284,0.735451226129913,0.948540568113716,0.0375888869918648
"AU-PC",0.07784442202416,0.741824664685671,0.949928433273611,0.0351212144957
"M2-PC",-0.154779428044964,0.617212131910567,0.921217474762024,0.103047084242594
"M1-PC",-0.439607136272918,0.384030458987507,0.856831253818904,0.347606340209016
"S1-PC",-0.578400767669241,0.213147560061161,0.797966470905053,0.612287962795482
"SS-PC",-0.508359968500014,0.305891826608415,0.83136167821229,0.461226308492283
"GA-PC",-0.396722253898749,0.427447715189204,0.87005165859815,0.290808937398488
"AuA-PC",-0.192939512264852,0.592256113885392,0.915039986280597,0.121873700531076
"RS-PC",-0.136641856521704,0.628553075541162,0.92397499323204,0.0950821557313221
"AA-PC",-0.749136719855105,-0.0941822689635363,0.653887677605266,0.824449747967599
"ViA-PC",-0.667522335638424,0.0701464028005345,0.738323786332711,0.868906303649749
"TeAA-PC",-0.24688792934882,0.554202514681482,0.905319609803352,0.154037470778663
"Prh-PC",-0.278698934355236,0.530076578367041,0.898960309673807,0.176589679190199
"lpEC-PC",-0.314175187308195,0.501532367831261,0.891230076068837,0.205418384009825
"Ech-PC",-0.758310745999516,-0.115191862772375,0.641557987384439,0.785918276410904
"VA-PC",-0.353842662731692,0.467364491518538,0.881669256284733,0.242937364668493
"aOn-PC",-0.256273303218679,0.547221782586878,0.90349561873947,0.160390974924813
"TT-PC",-0.252596948956492,0.549969594875348,0.904215136304942,0.157873322798389
"DPA-PC",-0.104514744653257,0.647873210763131,0.928602945751453,0.0823566547286866
"PC-PC",NA,1,NA,0
"PAA-PC",-0.659624747813976,0.185654682259223,0.823570428005017,0.690226333413146
"FC-PC",-0.980165292426101,-0.824325189832076,-0.0385605478341836,0.0435816521112712
"IG-PC",-0.809822345371538,-0.244909368878929,0.555659902374009,0.558826782783516
"CA1-PC",-0.773802758539226,-0.152026530924391,0.618954345694359,0.719311860689632
"CA2-PC",-0.834343173139955,-0.314687047639661,0.501107104522729,0.44775805167623
"CA3-PC",-0.988400248301281,-0.934847740155089,-0.674528454302139,0.00065805414022661
"DG-PC",-0.882537379340593,-0.470416674896172,0.350415426928495,0.239454325049907
"proSb-PC",-0.803121772505242,-0.126678464481552,0.692435380015531,0.786665346581367
"Sub-PC",-0.705038011319132,-0.000725552990846659,0.704307472044397,0.998639588619601
"Clst-PC",0.210671378903975,0.79702275805127,0.961614289718694,0.0178530731116746
"dEPn-PC",0.183674176213853,0.786544479870811,0.959440935564432,0.020587979047307
"vEPn-PC",0.0148919560722134,0.712092218464989,0.943383001217526,0.0475212136270698
"LAn-PC",-0.274438840372547,0.533385261876318,0.899841736535234,0.173398051769146
"BLA-PC",0.149444959652198,0.772740705524202,0.956546104272989,0.0245689945118097
"BMe-PC",0.0987527430233613,0.75115407292565,0.951945284248549,0.0316919482606133
"CCA-PC",-0.833072269896509,-0.21471770602132,0.642177185373432,0.643828237083884
"PAn-PC",-0.877234621632992,-0.365880010408722,0.534428638644562,0.419589361415085
"aAA-PC",-0.861555696978241,-0.166207745636046,0.745976661641813,0.752984127254939
"CA-PC",0.13121514790626,0.765140323195882,0.954936585889352,0.026949834127361
"IAn-PC",-0.547655825341922,0.349571320673437,0.872853035111752,0.442134488676282
"MAn-PC",-0.382516953018603,0.62219647892004,0.952694251950767,0.187140263466984
"LSN-PC",-0.647286433285195,0.105514169703658,0.754116304425815,0.803624420632878
"SFn-PC",-0.847950613358462,-0.355994028489694,0.465438502194949,0.386761779614641
"DLS-PC",-0.26920764730974,0.537414632517621,0.900911127116364,0.169553553066064
"DMS-PC",-0.30752430073404,0.507022444684616,0.892734673457298,0.199694220145352
"NACC.S-PC",0.00337838198296396,0.70636968836502,0.942102203691776,0.0501714956191338
"NACC.C-PC",-0.877061312315556,-0.451327362039416,0.371495231400587,0.261655922788765
"FStr-PC",-0.761865061575824,0.130197120290032,0.851759033911491,0.805807824145133
"OT-PC",-0.881325217389198,-0.466157631625791,0.355191764914079,0.244321633759268
"MGCn-PC",-0.327269503512417,0.490527988725688,0.888188192775204,0.217147156144862
"Gpe-PC",-0.706935072976868,-0.0045076828511737,0.702396366958228,0.991548209144015
"Gpi-PC",-0.766494097595508,-0.134431147831674,0.629913478512338,0.750961888836683
"SbInn-PC",-0.796925646648355,-0.210416997336989,0.580300008731718,0.616958797527244
"MSn-PC",-0.677123387360146,0.0526911513629573,0.730249881307437,0.901386800724615
"DBn-PC",-0.800995262001366,-0.221145794199629,0.572787777883189,0.598672335932356
"TnS-PC",-0.880397624849372,-0.377851491597558,0.524430133905612,0.403332552735405
"BNST-PC",-0.545932757168274,0.257989943418789,0.814574437422491,0.53730464283472
"VALCT-PC",-0.921259430054066,-0.434720976291125,0.58226495815982,0.388995826460368
"VMT-PC",-0.80687942171408,-0.236910516149477,0.561502050469376,0.572134139448053
"VPLT-PC",-0.909687615600934,-0.571122835397778,0.223497893118315,0.139220098204154
"VPMT-PC",-0.612472726871257,0.162208054192474,0.77795760824867,0.70115269956495
"PTTn-PC",-0.898506214897799,-0.44978486638493,0.458611414262505,0.311255952449405
"MGC-PC",-0.941624488091945,-0.70424314330251,0.000853190243506217,0.0511784799527008
"dLGC-PC",-0.700552826613591,0.00813703598573392,0.708746050729235,0.984743730968591
"LPT-PC",-0.921586572622557,-0.618722846197741,0.152393017059093,0.101964843451852
"PCT-PC",-0.864231868182677,-0.31838233951658,0.571761549077327,0.486470284072704
"PlnT-PC",-0.958760320845354,-0.78328341175163,-0.175453621126884,0.02148918622769
"EnT-PC",-0.905898580860694,-0.556428713134788,0.243862932143281,0.152040802502745
"AVT-PC",-0.968649461623132,-0.79686128301511,-0.109530620984651,0.0319124401560679
"AMn-PC",-0.914562470150474,-0.590352474079284,0.19575601499038,0.123383407635992
"IADT-PC",-0.821030819310851,-0.178071380501522,0.664032180736327,0.702466683045753
"IMDT-PC",-0.910790046981885,-0.575439277099652,0.217380801129114,0.13557236065974
"MDT-PC",-0.863306299133082,-0.405037137017732,0.419316589604079,0.319527919979564
"SMT-PC",-0.868575937700387,-0.193206239356715,0.733342134410822,0.713796705097799
"pRE-PC",-0.836481058355626,-0.077596815421604,0.783291936549538,0.883838392391624
"PVT-PC",-0.916410251978396,-0.597738820056174,0.184754705113275,0.117583949949621
"PT-PC",-0.850058372250402,-0.269552509482579,0.606648364714799,0.558835174446379
"RE-PC",-0.935308304116994,-0.616421299257746,0.255015080185561,0.14043476761979
"XiT-PC",-0.929231620450025,-0.478584524855249,0.544436098444971,0.336931465659416
"Rh-PC",-0.935949985414915,-0.51738251237966,0.507106507008226,0.293173913453505
"CMT-PC",-0.897611463149606,-0.525034958166546,0.285129642913116,0.18151308989645
"PCn-PC",-0.902439429802018,-0.543202097085434,0.26160977008997,0.164113068698051
"CLT-PC",-0.780737832998048,-0.0671741685169453,0.722428759911239,0.886218707125412
"RT-PC",-0.941171067742577,-0.702228680645871,0.0048385763826246,0.0521434933661244
"IGLLG-PC",-0.681376119133779,0.0448142513000554,0.726543383107408,0.916085712565878
"vlLGC-PC",-0.782737820614971,-0.174086513011659,0.604776841712387,0.680122685894658
"subGn-PC",-0.834039199259709,-0.0695639320490928,0.786393501115178,0.895822416751763
"MHb-PC",-0.614862514358699,0.158473203130604,0.776439728075487,0.707800084909164
"LHb-PC",-0.869083147705822,-0.335788718719923,0.558495184131586,0.4615341424432
"SON-PC",-0.838475216903462,-0.23174680580697,0.631524147102627,0.617053512796167
"PVH-PC",-0.947081399898433,-0.728790762640784,-0.0495801961603662,0.0402776257006415
"IPVH-PC",-0.812860464648601,-0.253248430952743,0.549483921992053,0.545071099059097
"ArH-PC",-0.967430660942801,-0.725410008740432,0.209468377185607,0.102747498506643
"ADPO-PC",-0.559600780133916,0.461593199962214,0.926192445224608,0.356785635164108
"AVPO-PC",-0.734749047407543,0.190267688776297,0.867824769814284,0.718042482614706
"AVPV-PC",-0.826795385819379,-0.195395218566446,0.653876927216667,0.674582631415629
"DMH-PC",-0.582841952250452,0.30336902761034,0.859964395503806,0.508353033611093
"MePO-PC",-0.575586221825628,0.217171454912446,0.799493950474458,0.605425560601491
"MPA-PC",-0.681833947728456,0.0439608442152522,0.726139413673706,0.917679551509405
"PSN-PC",-0.182113180131171,0.738612001695833,0.969204245214918,0.0935560327708053
