sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;235.0;318151.7859536909;0.0007386411466953255;3.82656959936231e-05;0;0
M1;Primary motor area;39489.0;53312022.028292544;0.0007407147299542174;0.00040196695154954214;0;0
M2;Secondary motor area;29351.0;45409628.1607851;0.0006463607210364028;0.0002643305334683923;0;0
S1;primary somatosensory area;137553.0;125686140.26455438;0.0010944166135619035;0.00035723939306043834;0;0
SS;Supplemental somatosensory area;31406.0;41495879.86718495;0.0007568462242642057;0.0002161784333949957;0;0
GA;Gustatory areas;6778.0;8498699.00486899;0.0007975338338393695;0.00034096768078177505;0;0
VA;Visceral area;6423.0;10412876.754389415;0.0006168324231142433;0.00022864020249424463;0;0
AuA;auditory area;13108.0;16123843.87408026;0.0008129575120155838;0.0002589961768016992;0;0
ViA;visual area;19157.0;16448989.140883153;0.0011646308375501458;0.00029134801573299935;0;0
dACC;Anterior cingulate area, dorsal part;15148.0;15028686.593527706;0.001007939044155973;0.00033129708922531787;0;0
Vacc;Anterior cingulate area, ventral part;13354.0;12923463.73595644;0.00103331430898403;0.00038400332388388017;0;0
PL;Prelimbic area;9293.0;7016918.370456977;0.0013243705440732943;0.00028503675653038284;0;0
IL;Infralimbic area;4843.0;3778234.6021914715;0.0012818155858270255;0.00033143623088616425;0;0
OA;orbital area;6219.0;7881079.965998096;0.0007891050499209593;0.00013967521608234624;0;0
AU;agranular insular area;21923.0;36385571.25769192;0.0006025190547301211;0.00021017121274773695;0;0
RS;retrosplenial area;27506.0;36322426.55125088;0.0007572731948728448;0.00025855096210340386;0;0
AA;Anterior area;9591.0;7289148.441081857;0.0013157915602246264;0.00039196811233819715;0;0
TeAA;Temporal association areas;2281.0;3336439.2165457294;0.0006836629867819252;0.00012978225549445293;0;0
Prh;Perirhinal area;316.0;717072.7095110093;0.0004406805555541065;0.00015129955162598776;0;0
Ech;Ectorhinal area;1893.0;2503252.7836609823;0.0007562160770801207;0.00014840850428077718;0;0
aOn;Anterior olfactory nucleus;13676.0;10539220.265038408;0.0012976292036866505;0.00020693824396839945;6;8
TT;taenia tecta;4640.0;6687702.062536469;0.0006938108122358804;0.00017701040740811935;0;0
DPA;Dorsal peduncular area;3170.0;2849646.9978135563;0.0011124184863712033;0.0002827755243733005;6;9
PC;Piriform area;35663.0;45708612.9138039;0.0007802249450722197;0.00024416362216366866;28;54
CCA;central amygdalar area;3209.0;5500530.778807802;0.0005833982444682413;4.688449539162721e-05;0;0
PAA;Piriform-amygdalar area;1263.0;3595368.9409873816;0.0003512852285065208;0.00024180492111805046;12;24
CA1;Field CA1;7869.0;20845019.256165262;0.0003775002509375285;0.00010550970204032104;12;21
CA2;Field CA2;239.0;1386419.6838556533;0.0001723864734344636;7.099796467864984e-05;12;21
CA3;Field CA3;5353.0;15481740.164694961;0.0003457621651735989;0.00011627535492727718;14;24
DG;Dentate gyrus;2418.0;12811746.022650464;0.0001887330575961394;0.0002059719050166604;0;0
FC;Fasciola cinerea;3.0;237434.34579374306;1.2635071770981572e-05;2.1227002646592738e-05;6;11
IG;Induseum griseum;39.0;702208.3285313398;5.553907354184766e-05;9.106704067897317e-05;16;21
lpEC;Entorhinal area, lateral part;552.0;2191595.699517727;0.00025187127357544585;0.00010721905704511778;0;0
Sub;Subiculum;460.0;1773664.4251461567;0.0002593500740491507;8.382918263906488e-05;4;9
proSub;Prosubiculum;450.0;814950.089800817;0.0005521810545600223;9.755772567133063e-05;4;7
Clst;Claustrum;3526.0;3276174.440663324;0.0010762552678013366;0.00036188210417084833;23;29
dEPn;Endopiriform nucleus, dorsal part;7911.0;9855178.298553718;0.0008027252029687749;0.0002327831564259002;34;52
vEPn;Endopiriform nucleus, ventral part;2303.0;4430785.446004088;0.0005197724033505086;0.00012033853448663336;22;31
LAn;Lateral amygdalar nucleus;924.0;2743558.7977573383;0.000336788845478837;0.00016067801929339686;10;17
BLA;basolateral amygdalar nucleus;2770.0;4709933.807603342;0.0005881186685741384;0.00017356051364212857;0;0
BMe;basomedial amygdalar nucleus;3396.0;5182992.951567611;0.0006552198761861851;9.627819525617367e-05;0;0
PAn;Posterior amygdalar nucleus;341.0;1198923.628094154;0.00028442178635019826;2.7563214522056938e-05;3;12
DLS;DLS;29446.0;103347855.02033116;0.00028492124963993903;0.00014052835749800787;30;39
DMS;DMS;45277.0;46683042.83642213;0.0009698810799169857;;30;39
NACC SHELL;NACC_SHELL;15194.0;17180385.626142375;0.0008843806146516403;0.00038930110558165653;11;16
