sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;658.0;418094.8573652227;0.0015738055333821303;2.3893642779189345e-05;0;0
M1;Primary motor area;115846.0;74671465.66906697;0.0015514092158497672;0.0003717273901867908;0;0
M2;Secondary motor area;88900.0;67563741.38964295;0.0013157945100658345;0.0002974371923222078;0;0
S1;primary somatosensory area;296165.0;163179106.07533497;0.0018149688837201337;0.00048827111623428877;0;0
SS;Supplemental somatosensory area;89119.0;61448890.48359005;0.0014502946969205126;0.0003387008063420131;0;0
GA;Gustatory areas;14562.0;13623235.043168582;0.0010689091066737606;0.00040350087738697394;0;0
VA;Visceral area;12171.0;11172564.205074677;0.0010893649637271116;0.0005441641123746384;0;0
AuA;auditory area;27332.0;32710601.733302794;0.0008355700767244884;0.00022711527649328276;0;0
ViA;visual area;38790.0;30659750.48699356;0.001265176636595769;0.0002665376379112886;0;0
dACC;Anterior cingulate area, dorsal part;23173.0;21677017.18255285;0.0010690123924730391;0.000428363797224537;0;0
Vacc;Anterior cingulate area, ventral part;16339.0;15711605.124446351;0.0010399319401540623;0.00035764119452172817;0;0
PL;Prelimbic area;14795.0;9875333.953887468;0.0014981771825727356;0.00033274234723872597;0;0
IL;Infralimbic area;6940.0;5451900.322091745;0.0012729506392254273;0.00034699185068837505;0;0
OA;orbital area;14233.0;9625990.729572292;0.0014786010499962749;0.00033938890497471917;0;0
AU;agranular insular area;38237.0;46840223.42747418;0.0008163283008076356;0.00031092596639403715;0;0
RS;retrosplenial area;34033.0;45085919.98543146;0.000754847633385257;0.00038460062816737;0;0
AA;Anterior area;4667.0;6023487.316222048;0.0007748003365809623;0.0005311960750943187;0;0
TeAA;Temporal association areas;5571.0;8903570.41019278;0.0006257040426863291;0.00021171653824458188;0;0
Prh;Perirhinal area;2182.0;2653499.7697617547;0.000822310227747226;0.0002822041102059133;0;0
Ech;Ectorhinal area;8006.0;7587724.190783056;0.001055125331219212;0.00019787481059429954;0;0
aOn;Anterior olfactory nucleus;18186.0;11096832.12500486;0.0016388460954564576;0.00013342716821289555;7;8
TT;taenia tecta;6455.0;7435211.303242095;0.0008681663152176082;0.00026941953325931026;0;0
DPA;Dorsal peduncular area;3940.0;3202595.964420192;0.0012302519717666946;0.00031303775527065147;9;9
PC;Piriform area;74576.0;84357458.76139855;0.0008840474937839819;0.0002576395468254468;48;54
CCA;central amygdalar area;11655.0;19856785.828037374;0.0005869529993894269;0.00010361482278651488;0;0
PAA;Piriform-amygdalar area;5759.0;8824366.672487143;0.0006526247393997771;0.00019466179350860954;21;24
CA1;Field CA1;16451.0;42880962.11614233;0.00038364344427353926;0.00010741276593943397;16;21
CA2;Field CA2;1283.0;3800501.4567056657;0.0003375870301894647;0.0001314133406118622;17;21
CA3;Field CA3;14924.0;37064001.20444314;0.0004026548541718412;0.00022621725592165867;18;24
DG;Dentate gyrus;4490.0;21354058.993465442;0.00021026447484171442;0.00024963517673514887;0;0
FC;Fasciola cinerea;61.0;293054.8661371276;0.00020815214844941899;0.00010067901628570964;7;11
IG;Induseum griseum;95.0;911107.877290883;0.00010426866276524358;9.907494153507734e-05;21;21
lpEC;Entorhinal area, lateral part;6203.0;9556129.704253592;0.0006491121606730538;0.0001469283155532262;0;0
Sub;Subiculum;905.0;3103100.8867660803;0.0002916437566885402;0.00012102609811621031;8;9
proSub;Prosubiculum;453.0;1158455.4396880018;0.00039103791521062143;0.00013986099773887297;7;7
Clst;Claustrum;5296.0;3952784.013321309;0.0013398151738501036;0.000314649203587287;28;29
dEPn;Endopiriform nucleus, dorsal part;9820.0;13067493.622865766;0.000751483052788085;0.00020956989123151393;46;52
vEPn;Endopiriform nucleus, ventral part;4014.0;6978777.883990543;0.0005751723391581493;0.0001842839282174799;26;31
LAn;Lateral amygdalar nucleus;1208.0;4047161.1426095404;0.00029848082580203423;0.0004719335032355448;13;17
BLA;basolateral amygdalar nucleus;6743.0;11542910.829903487;0.000584168075051861;0.00023409033725224108;0;0
BMe;basomedial amygdalar nucleus;7373.0;10122165.565210808;0.0007284014426063625;0.00017731466743980593;0;0
PAn;Posterior amygdalar nucleus;3461.0;5387701.06681708;0.0006423890184472824;0.0002019471519513876;8;12
DLS;DLS;81641.0;158757165.54595298;0.0005142508038565896;0.00015614091262268812;35;39
DMS;DMS;46016.0;55346565.470333815;0.0008314156372478962;;35;39
NACC SHELL;NACC_SHELL;14343.0;16315426.686434057;0.000879106644015992;0.0003029926159838953;14;16
NACC CORE;NACC_CORE;12877.0;10820192.030625392;0.0011900897843174164;;14;16
FStr;Fundus of striatum;2424.0;5458172.7847012635;0.0004441046657215104;0.00021881786488026734;13;9
OT;Olfactory tubercle;16556.0;28383512.218340285;0.0005832963825140068;0.00025657131114990053;22;22
LSN;lateral septal nucleus;26604.0;27164638.9312596;0.0009793614436518629;0.00032339904417544627;0;0
SFn;Septofimbrial nucleus;2135.0;3822396.5542703485;0.0005585501058530404;0.00037876381895226544;13;11
aAA;Anterior amygdalar area;2515.0;4426062.973225597;0.0005682250829267201;0.00017614832437231907;9;9
CA;central amygdalar nucleus;5571.0;10576340.73541004;0.0005267417284834683;0.00014045747083317212;0;0
IAn;Intercalated amygdalar nucleus;908.0;1258738.0730519085;0.0007213573812051965;0.00042982077839638107;16;20
MAn;Medial amygdalar nucleus;7256.0;11789977.016461117;0.0006154380105974085;0.00019130942379808213;15;18
Gpe;Globus pallidus, external segment;4282.0;13299694.413634084;0.0003219622847582377;0.00015083724762321053;14;17
Gpi;Globus pallidus, internal segment;1433.0;3204794.975984424;0.0004471424882834579;0.0001445419606788591;7;8
SubInn;Substantia innominata;14611.0;26856898.029899362;0.0005440315550862874;0.0004215596210251402;33;35
MGCn;Magnocellular nucleus;2020.0;3776669.136626279;0.0005348628452542915;0.0004089911359069739;14;11
MSn;Medial septal nucleus;2260.0;3870805.2684456166;0.000583857839200353;0.00012877851277899049;11;10
DBn;Diagonal band nucleus;4596.0;6053741.158190588;0.0007591999525420254;0.00021876821839821758;20;18
TnS;Triangular nucleus of septum;1453.0;1944796.295640126;0.0007471219496136215;0.0007432357047048207;6;7
BNST;Bed nuclei of the stria terminalis;12249.0;13760915.400903348;0.0008901297365141787;0.00026820631931134825;14;12
VALCT;Ventral anterior-lateral complex of the thalamus;1990.0;4617650.987629411;0.0004309550473457539;0.00018130210296957887;9;11
VMT;Ventral medial nucleus of the thalamus;2141.0;4954424.808923885;0.00043213896316352234;0.00030724589223675387;11;15
VPLT;Ventral posterolateral nucleus of the thalamus;1286.0;4523422.798130533;0.0002842979879155859;0.00023700401965955499;11;15
parVPT;Ventral posterolateral nucleus of the thalamus, parvicellular part;40.0;643658.3008358288;6.214477456137459e-05;4.0911425236362414e-05;3;5
VPMT;Ventral posteromedial nucleus of the thalamus;1406.0;7663464.35523441;0.00018346793758356215;0.00022748093132660206;9;14
PTTn;Posterior triangular thalamic nucleus;555.0;2095850.0616395536;0.0002648090195754898;0.00036813623746750614;7;7
MGC;medial geniculate complex;1176.0;3188896.546087929;0.00036877960228678226;0.0003679920352384016;0;0
dLGC;dorsal part of the lateral geniculate complex;1263.0;4502856.159727205;0.00028048863992060453;0.00022576661863682123;0;0
LPT;Lateral posterior nucleus of the thalamus;891.0;6638572.793756991;0.00013421559538187323;0.00016224744528322275;13;18
PCT;Posterior complex of the thalamus;685.0;5797535.472192755;0.00011815365395960536;0.00011215246366694;8;13
PlnT;Posterior limiting nucleus of the thalamus;340.0;1035055.4968764078;0.0003284848020478637;0.0003064783992407843;8;9
SGn;Suprageniculate nucleus;172.0;670796.9990910734;0.00025641140349920937;0.00033761344718390835;6;6
EnT;Ethmoid nucleus of the thalamus;299.0;1494585.5061923438;0.00020005546605476085;0.0003970296651479251;10;13
AVT;Anteroventral nucleus of thalamus;1041.0;2745938.8705296284;0.0003791053075406646;0.0002943928678488339;9;8
AMn;anteromedial nucleus;1370.0;2569590.7278823606;0.0005331588354263086;0.00018245136386851185;0;0
ADn;Anterodorsal nucleus;240.0;1006369.3240914807;0.00023848103698576528;9.506576501132772e-05;5;6
IADT;Interanterodorsal nucleus of the thalamus;771.0;622093.68955552;0.0012393631585475046;0.00027859671815734494;6;6
LDT;Lateral dorsal nucleus of thalamus;1208.0;5619613.226284122;0.0002149614130648579;0.00011994120003108737;8;11
IMDT;Intermediodorsal nucleus of the thalamus;1141.0;869155.4772682303;0.0013127685780525498;0.0003955987606512617;9;13
MDT;Mediodorsal nucleus of thalamus;4186.0;6440879.987956094;0.0006499111934747223;0.0006058079794694951;11;16
SMT;Submedial nucleus of the thalamus;773.0;1450585.4177601808;0.0005328883018785432;0.00018502393420498622;6;8
pRE ;Perireunensis nucleus;559.0;939656.3299115142;0.0005948983497537233;0.0001130298358399585;8;10
PVT;Paraventricular nucleus of the thalamus;3770.0;2669046.3220485505;0.0014124895356280082;0.000345208853706107;15;20
PT ;Parataenial nucleus;1917.0;1677043.2627704793;0.001143083212315651;0.00024320231381365327;7;8
RE;Nucleus of reuniens;1520.0;2555186.4905495564;0.0005948685176685816;0.0001972582391890112;13;15
XiT;Xiphoid thalamic nucleus;547.0;584879.3877041317;0.0009352355571072144;0.00021377000290523745;10;12
Rh;Rhomboid nucleus;579.0;459146.6308460082;0.0012610350617909447;0.00020078866398002643;8;10
CMT;Central medial nucleus of the thalamus;1609.0;1260375.7781360014;0.0012766033971071604;0.0005272783810784196;11;14
