sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;0;0;0;0;0;0
M1;Primary motor area;46506.0;67009486.99400227;0.0006940211317266546;0.0002605432991086068;0;0
M2;Secondary motor area;29788.0;41986082.29118179;0.0007094731962228418;0.0002682305872140185;0;0
S1;primary somatosensory area;126745.0;121631001.08189689;0.0010420451930232798;0.00041513876299415685;0;0
SS;Supplemental somatosensory area;41303.0;38463559.79858792;0.0010738215655618107;0.00047130135987873345;0;0
GA;Gustatory areas;7064.0;10820111.29636578;0.0006528583492826576;0.00034493923036695083;0;0
VA;Visceral area;7915.0;10018232.298451666;0.0007900595398674551;0.00036207167251787716;0;0
AuA;auditory area;20596.0;16185695.244052965;0.0012724816382272792;0.00028339119712383844;0;0
ViA;visual area;46451.0;30189598.90331671;0.0015386425022989214;0.00021872702900541653;0;0
dACC;Anterior cingulate area, dorsal part;15241.0;16217513.272700485;0.0009397864977028085;0.00034871810947036206;0;0
Vacc;Anterior cingulate area, ventral part;11884.0;12731921.005607221;0.0009334019583349762;0.0003724928742544879;0;0
PL;Prelimbic area;5909.0;4832014.110804779;0.001222885501676618;0.0002861853819691746;0;0
IL;Infralimbic area;5843.0;4345141.110454719;0.001344720424830698;0.00032998410678012496;0;0
OA;orbital area;4906.0;4817143.18524909;0.0010184459567286696;0.0004176907727719353;0;0
AU;agranular insular area;23424.0;39645435.48905259;0.0005908372479971405;0.0002291934396705965;0;0
RS;retrosplenial area;44024.0;42491098.19173031;0.001036075834080655;0.0005132792473199271;0;0
AA;Anterior area;6112.0;4295737.072880283;0.0014228058878617345;0.00037303010159709315;0;0
TeAA;Temporal association areas;7003.0;7017949.870803235;0.000997869766658575;0.00022246593092877786;0;0
Prh;Perirhinal area;1364.0;2236025.835321511;0.0006100108408648484;0.0002509735130390123;0;0
Ech;Ectorhinal area;6090.0;5844812.946285395;0.0010419495124938825;0.0002142999952667248;0;0
aOn;Anterior olfactory nucleus;12126.0;8240629.537523256;0.0014714895196762483;0.0003187047130099202;6;8
TT;taenia tecta;5343.0;6736883.439685358;0.0007930966963931236;0.00016350489535194447;0;0
DPA;Dorsal peduncular area;6657.0;4943771.262772549;0.001346542881166117;0.0004155122518025639;9;9
PC;Piriform area;52018.0;59609380.88162608;0.0008726478824415028;0.00031582250135498774;38;54
CCA;central amygdalar area;5768.0;12856318.449562695;0.0004486509899882106;0.0001419231748386423;0;0
PAA;Piriform-amygdalar area;2584.0;5463476.543026539;0.00047295892636313425;0.0002147421898714407;17;24
CA1;Field CA1;19906.0;34277314.066372566;0.0005807339501996918;0.0001943584560842643;16;21
CA2;Field CA2;736.0;2576731.608291932;0.00028563316320238757;0.00012052294624156836;16;21
CA3;Field CA3;12707.0;30303361.09074845;0.0004193264226349934;0.00012448675470166885;18;24
DG;Dentate gyrus;4253.0;17895716.925329212;0.0002376546308675902;0.000172318857616701;0;0
FC;Fasciola cinerea;46.0;168561.56737786552;0.0002728973200449751;0.0001510722455659237;5;11
IG;Induseum griseum;57.0;609688.5912240221;9.349035035339228e-05;6.831762043445154e-05;15;21
lpEC;Entorhinal area, lateral part;4047.0;7476129.062707195;0.0005413229180576149;0.00017868097994104483;0;0
Sub;Subiculum;1042.0;3083065.7025620583;0.0003379752819195801;0.0001253087270680197;8;9
proSub;Prosubiculum;718.0;1310129.6346233776;0.0005480373705205159;0.0001482977524683524;8;7
Clst;Claustrum;4636.0;4101947.9706129204;0.0011301947350900409;0.0003703984498533256;28;29
dEPn;Endopiriform nucleus, dorsal part;10136.0;11212174.315953717;0.0009040173399353561;0.00025875715676966694;39;52
vEPn;Endopiriform nucleus, ventral part;2571.0;4520697.942240553;0.0005687174929289256;0.0001860024130752254;21;31
LAn;Lateral amygdalar nucleus;1175.0;2855225.092096873;0.00041152622371256963;0.00024410238273247348;10;17
