id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
672tris;DLS;140203.0;90087982.12397759;0.0015562897147263766;0.00038389318036616304;24;39
56tris;NACC_SHELL;33779.0;16488986.415566133;0.0020485795274906367;0.000601908486754745;13;16
