id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
672tris;DLS;20691.0;125509059.87798567;0.00016485662485333624;0.00015025990706743942;35;39
56tris;NACC_SHELL;9951.0;16321971.506862119;0.0006096689971439037;0.00016747865029650286;13;16
