"","lower","r","upper","p"
"FP-FP",NA,1,NA,0
"M1-FP",-0.450495541070986,0.37239489662033,0.853179388692446,0.363627621278591
"M2-FP",0.178867884183555,0.784641912859922,0.959044097224771,0.0211108384543896
"S1-FP",-0.749899555629571,-0.0959072942656464,0.652890083516767,0.821273499522221
"SS-FP",-0.770495828490627,-0.144016075869168,0.623981093308691,0.73368035596936
"GA-FP",-0.621979404187695,0.14721800533476,0.771821728595089,0.727928653754896
"VA-FP",-0.729096408208849,-0.0502307670564402,0.678457003023774,0.90597561529383
"AuA-FP",-0.945975323289063,-0.723769381670612,-0.0389739991730666,0.0423797798214522
"ViA-FP",-0.900775282155386,-0.536901858636041,0.269876017640777,0.170040217247647
"dACC-FP",-0.496216702155488,0.320539386256965,0.836310355263078,0.43888719263603
"Vacc-FP",-0.729330745993346,-0.0507299488089752,0.678186816586038,0.905044413649139
"PL-FP",-0.329780403296923,0.488387615451606,0.887592463361991,0.219467809777816
"IL-FP",-0.348499536906742,0.47211438805827,0.883019041861094,0.237528029859692
"OA-FP",0.979270154780526,0.996377604485525,0.999371494809143,1.18507810003458e-07
"AU-FP",0.437440268677633,0.873006822836842,0.976780034504541,0.00464485187177641
"RS-FP",-0.864971567529653,-0.410519052534085,0.413882491218205,0.31238346041364
"AA-FP",-0.930291763822922,-0.655014563793469,0.0922282556965923,0.0779199771539517
"TeAA-FP",-0.96288441338216,-0.803192559006132,-0.226997508184696,0.0163551784122698
"Prh-FP",-0.908625369130145,-0.566981369855242,0.229308760241479,0.142770516390601
"Ech-FP",-0.941480879910892,-0.703604704882335,0.00211869745590306,0.0514831483278496
"aOn-FP",-0.237309819386911,0.627971954773321,0.937626893906434,0.131026598367054
"TT-FP",0.100463398187198,0.751906014773064,0.95210708575657,0.0314249129909929
"DPA-FP",-0.059510663776055,0.673401739478379,0.934586993639598,0.0671529145413229
"PC-FP",-0.615749256980632,0.157081715676593,0.775872374632283,0.710280842515199
"CCA-FP",-0.84759670057056,-0.354894769906482,0.466423575692146,0.388334984382831
"PAA-FP",-0.640655798341192,0.116703047262379,0.75896094188288,0.783160479719173
"CA1-FP",-0.816635997509017,-0.26372875724618,0.541595673666026,0.527959010633453
"CA2-FP",-0.495525776756834,0.321361219155928,0.83658554361463,0.437647366377713
"CA3-FP",-0.799537567230904,-0.217286647485715,0.575505371952754,0.605229477680658
"DG-FP",-0.715835284905536,-0.0225242665204251,0.693150513815968,0.957781282499503
"FC-FP",-0.430631718191936,0.393429023267979,0.859746796930627,0.334907620351258
"IG-FP",-0.501565930525543,0.314134769989551,0.834156846723414,0.448598960342344
"lpEC-FP",-0.86364903887424,-0.406162719358458,0.418205623955229,0.318054727017567
"Sub-FP",-0.636525357769278,0.123577124431405,0.761902477222139,0.770641064332701
"proSb-FP",-0.897674784738087,-0.446349521642949,0.461998976225868,0.31542302407725
"Clst-FP",-0.709004801151655,-0.00865710524996998,0.700287878765349,0.983768738651613
"dEPn-FP",-0.389175017695061,0.434714490552056,0.872203870247344,0.281777233966268
"vEPn-FP",-0.783907598283489,-0.177020549039913,0.602853251765317,0.674955240956296
"LAn-FP",-0.855588274063202,-0.380053150613471,0.443356480909201,0.353045730309023
"BLA-FP",-0.82587937503789,-0.289950121536896,0.521218087104494,0.486045537552589
"BMe-FP",-0.731908243303799,-0.0562429491297378,0.675189693897681,0.894766648833171
"PAn-FP",-0.831774895879846,-0.210683842903247,0.644653108407275,0.650216890814517
"DLS-FP",0.630158364773743,0.92436284891619,0.986473260797779,0.00102135665809486
"DMS-FP",-0.254871619908223,0.548271487688826,0.903770722382071,0.159426631076419
"NACC.S-FP",-0.386378278407959,0.43738032910186,0.872989191348029,0.278498867292148
"NACC.C-FP",-0.608912144493423,0.167731799150266,0.780189414251112,0.69135178938666
"FStr-FP",-0.386396825086617,0.437362698055541,0.872984004881808,0.278520487549533
"OT-FP",-0.636948518066395,0.122876218800218,0.761603748443542,0.771915653611866
"LSN-FP",-0.669107086842167,0.0672960315116459,0.737018305177776,0.874200382455503
"SFn-FP",-0.677253576309829,0.0524513557158126,0.730137630372727,0.901833935747906
"aAA-FP",-0.712621427779866,-0.0159661329497753,0.696543538338971,0.970068587886501
"CA-FP",-0.766389153170436,-0.134181366918776,0.630066891763352,0.751413484464556
"IAn-FP",-0.715307591595521,-0.0214433561071977,0.69371194309496,0.959806030637387
"MAn-FP",-0.824487807266722,-0.285950432152363,0.524387348482973,0.49235286445382
"Gpe-FP",-0.065903567901898,0.669878842237623,0.933769903344362,0.0691430731335627
"Gpi-FP",-0.420745026970304,0.403586224899838,0.862863871978777,0.321431659184225
"SbInn-FP",-0.591533967093702,0.194009479487778,0.790597299075541,0.645257220651386
"MGCn-FP",-0.619844588910494,0.150615211657941,0.773222577607563,0.721838284471256
"MSn-FP",-0.680229665940343,0.0469466365175056,0.727550714863156,0.912104308214398
"DBn-FP",-0.700881452765921,0.00749143870867599,0.708424583811147,0.985954077952298
"TnS-FP",-0.803280666351867,-0.227233021357656,0.568465406807386,0.588377322914169
"BNST-FP",-0.590067689508692,0.196176251629015,0.791440386814023,0.641497902764415
"VALCT-FP",-0.41053752596108,0.413864079059689,0.865982809291709,0.308061715643498
"VMT-FP",-0.789182409073375,-0.190386185350226,0.593974334288146,0.651558237436241
"VPLT-FP",-0.519229417230248,0.292445488495765,0.826744265878838,0.482126576414214
"VPMT-FP",-0.604309862888745,0.174800065349165,0.783022704785295,0.678864962917453
"PTTn-FP",-0.861361052250532,-0.398675010843077,0.425550019816786,0.3279151711916
"MGC-FP",-0.855761448058192,-0.380606223480399,0.442836827143779,0.35228702932703
"dLGC-FP",-0.689434695860831,0.0296363323901181,0.719287712956411,0.944464405635405
"LPT-FP",-0.792536148471136,-0.199001121109098,0.588148249720413,0.63660678001331
"PCT-FP",-0.609483858301989,0.166848139546642,0.779833426279048,0.692917210973727
"PlnT-FP",-0.875107672041014,-0.44461007728754,0.378716507210209,0.269703010426011
"EnT-FP",-0.76105033521811,-0.121579429962695,0.637730227694482,0.774275023871004
"AVT-FP",-0.542776790216889,0.262171536344153,0.816077986742191,0.530488992914049
"AMn-FP",-0.673105060971114,0.0600513663761794,0.733677574748114,0.887674089234233
"IADT-FP",-0.486763137293813,0.331678404424583,0.840018243228145,0.422207872269125
"IMDT-FP",-0.795991397848448,-0.207973800130875,0.581992113446753,0.621147608202212
"MDT-FP",-0.465147297474552,0.356318553532006,0.848055012321696,0.386297873731629
"SMT-FP",-0.270011620872558,0.536797751014076,0.900747693081846,0.170139115895435
"pRE-FP",-0.884311207113424,-0.47668398233747,0.34330839960333,0.232382615897961
"PVT-FP",-0.881042693201331,-0.465167714320458,0.356295807001857,0.245460045144279
"PT-FP",-0.680535472656537,0.0463784881671897,0.727282609931764,0.913164952302761
"RE-FP",-0.840551105018081,-0.333290930167974,0.485378532212807,0.419815907921735
"XiT-FP",-0.867426866174597,-0.418662048492279,0.405700592307372,0.301913065469227
"Rh-FP",-0.458057609309839,0.36415878051521,0.850565647423483,0.375165378223859
"CMT-FP",-0.691429469632116,0.0258273707140785,0.717442945900862,0.951595210885464
"PCn-FP",-0.544957024936407,0.259285993554953,0.815041251283449,0.535188790768023
"CLT-FP",-0.644323905386803,0.110536960999466,0.756299874091533,0.794425243595296
"RT-FP",-0.674896724381704,0.0567794638847086,0.732158052299453,0.893767098588646
"IGLLG-FP",-0.956095119698328,-0.725119705663828,0.0615460985270312,0.0651882966971339
"vlLGC-FP",-0.908755749516124,-0.567488766145273,0.228599873341257,0.142332872406752
"subGn-FP",-0.166490045953979,0.670652210483929,0.945961727801432,0.0991578472090143
"MHb-FP",-0.899581859832511,-0.532408574502416,0.275699681083687,0.174336927672877
"LHb-FP",-0.718610775249609,-0.028236302804996,0.690169168791168,0.947085066119612
"SON-FP",-0.849098847117143,-0.359569859061677,0.462219970582195,0.38166374785239
"PVH-FP",-0.888345164130414,-0.491092764882085,0.326605025909977,0.216536943057849
"IPVH-FP",-0.890450079018288,-0.498698561440136,0.31757712037279,0.208406242114719
"ArH-FP",-0.681935315623878,0.0437717478932228,0.726049839104148,0.918032743915329
"ADPO-FP",-0.81513540890408,-0.160757187698083,0.673880568994646,0.730602797567733
"AVPO-FP",-0.764373013120004,-0.129398246400004,0.632993178305914,0.760072973913875
"AVPV-FP",-0.752281545278259,0.0017914304043865,0.75383258102756,0.996958778169977
"DMH-FP",-0.917282895220523,-0.60124604571182,0.17946142396925,0.114885272484224
"MePO-FP",-0.685764806214445,0.0365897483372959,0.722630512471971,0.931455430660348
"MPA-FP",-0.739972294495514,-0.073761390978084,0.665502813348511,0.862198219064134
"PSN-FP",-0.615780043199254,0.157033350384255,0.775852636557977,0.710367108754382
"SPZ-FP",-0.790171616320365,-0.0916485044069918,0.710441926348114,0.845065266431708
"SCN-FP",-0.909735826255608,-0.375150697571519,0.62743938216126,0.463672941687664
"AHN-FP",-0.740317799569703,-0.0745212694498226,0.665076924090904,0.860789067778001
"SMN-FP",-0.725740722253052,0.208800537549291,0.872510966507254,0.691350801565813
"MPO-FP",-0.668168065281094,0.0689864304099573,0.737793117960351,0.87106025107564
"VMHn-FP",-0.746906100948237,-0.0891605610853109,0.656777033723313,0.833707824111335
"PHn-FP",-0.897950628972685,-0.526300211369767,0.283522608165749,0.180270682216483
"LHA-FP",-0.832393179894282,-0.308924577807724,0.50587203116893,0.456563854365033
"LPO-FP",-0.648736664012493,0.103041304747379,0.753035976207315,0.808160750264037
"PSTN-FP",-0.883384250676974,-0.389311788332641,0.514619618560612,0.388009039976521
"STN-FP",-0.855126872484216,-0.378581211607988,0.444736787334433,0.355068557132855
"TN-FP",-0.874225310550402,-0.441592007016385,0.381928706890818,0.273357918774625
"ZI-FP",-0.927881586661839,-0.644837831153461,0.109668385766282,0.0842859371022676
"FF-FP",-0.927936038441835,-0.580584273408182,0.306464166781536,0.171711885774085
"SCO-FP",-0.89254466951955,-0.425442901980332,0.482058743395457,0.341295223531664
"reSN-FP",-0.594571754529857,0.189495907703139,0.788833781734321,0.653109233982296
"VTA-FP",-0.825337658384724,-0.288390873332059,0.52245626597072,0.488500630696002
"PAG-FP",-0.920515557708405,-0.545822618184739,0.351864534290629,0.205003889369032
"PreCN-FP",-0.907658993011644,-0.488501221747253,0.41851645488167,0.265994255850058
"APTN-FP",-0.806282427353987,-0.235297261351614,0.562670761360278,0.574831149749464
"cSN-FP",-0.715975658111335,-0.02281207578946,0.693000877969304,0.957242194571154
"FP-M1",-0.450495541070986,0.37239489662033,0.853179388692446,0.363627621278591
"M1-M1",NA,1,NA,0
"M2-M1",0.219078661199885,0.800215309081389,0.96227239431714,0.0170677299483814
"S1-M1",0.32451410443657,0.837638871423894,0.969847953589436,0.00943941406371589
"SS-M1",0.29033474855449,0.826012850853693,0.967521569114596,0.0115087454525325
"GA-M1",0.674854390742206,0.934923116666332,0.988414039383545,0.000655810753068006
"VA-M1",0.109637649814418,0.75590996900294,0.952966765594809,0.0300262811768353
"AuA-M1",-0.505894424213332,0.308897354784283,0.832383936883026,0.456605620649772
"ViA-M1",-0.50690190336952,0.307671188616935,0.8319673154817,0.458488446048266
"dACC-M1",-0.744139643412051,-0.0829786493454801,0.660304114699937,0.845127739560281
"Vacc-M1",-0.902357314531112,-0.542890267980139,0.262021702669302,0.164403752202703
"PL-M1",-0.785891392044329,-0.182021080836401,0.599553814284369,0.666173875055171
"IL-M1",-0.793673318160628,-0.201943206996607,0.586139692039365,0.631524865134396
"OA-M1",-0.422386139268435,0.401914158050645,0.86235313363196,0.323632190088993
"AU-M1",-0.365851036106032,0.456513502332271,0.878560065441615,0.255526247235945
"RS-M1",-0.673036293296898,0.0601766354668813,0.733735618059856,0.887440904187721
"AA-M1",-0.62639728399341,0.140129563737885,0.768879130294101,0.740676337844313
"TeAA-M1",-0.892262202854366,-0.505295084486327,0.309625506697547,0.201486064561612
"Prh-M1",-0.815549066054467,-0.260698154297505,0.543891393236908,0.532886852658239
"Ech-M1",-0.875803104249203,-0.446995673945972,0.376163349448197,0.266831272953933
"aOn-M1",-0.706391331934938,0.0997054768194768,0.793206458298491,0.831574817819595
"TT-M1",-0.77598427741207,-0.157355973358231,0.615574637631226,0.709791716576682
"DPA-M1",-0.648828900244257,0.102883712932848,0.752967009590209,0.808450003093741
"PC-M1",-0.842768118269966,-0.340031981153542,0.47954547797741,0.409879270591132
"CCA-M1",-0.974715938232109,-0.862360298734045,-0.40193759410801,0.0058644377064947
"PAA-M1",-0.843430750984475,-0.34205686092073,0.477779082206824,0.406914446905689
"CA1-M1",-0.772061820582534,-0.147799209148782,0.621614982866082,0.72688580431327
"CA2-M1",-0.533015031082501,0.27491711168066,0.820615040523322,0.509914111754971
"CA3-M1",-0.694237578270323,0.0204298418048195,0.7148120807303,0.961704704000627
"DG-M1",-0.918327436579492,-0.605460216461153,0.17304082732665,0.111689468584839
"FC-M1",-0.218188326559188,0.574871977237382,0.910645429425462,0.136048704582087
"IG-M1",-0.68481378668719,0.0383803251366451,0.723486153738299,0.928107529280217
"lpEC-M1",-0.725343039677135,-0.0422813723344165,0.682733279042681,0.92081685997514
"Sub-M1",-0.864275774779237,-0.408224562344421,0.41616413898786,0.315364492908371
"proSb-M1",-0.881035106982284,-0.380284782743829,0.522366972588635,0.400059242832401
"Clst-M1",-0.537494315948767,0.269103714886982,0.818554137973331,0.519260863051966
"dEPn-M1",-0.502735159055582,0.312724897768509,0.833680647708487,0.45074859428194
"vEPn-M1",-0.850233198549549,-0.363116631923666,0.459006060605837,0.376636801884145
"LAn-M1",-0.959773698151563,-0.788142381817896,-0.187733213822229,0.020155140310653
"BLA-M1",-0.789858289250228,-0.192114967486318,0.592811759858809,0.648549560570518
"BMe-M1",-0.928809590070738,-0.648744387394685,0.103028110276375,0.0818077364516369
"PAn-M1",-0.939266164415476,-0.63622156875579,0.224302534086874,0.124510319012524
"DLS-M1",-0.525653949141993,0.284344013230519,0.823927064287917,0.494895001135968
"DMS-M1",-0.781669513464017,-0.171416393436952,0.606519541875552,0.684834796423366
"NACC.S-M1",-0.809587301757321,-0.244267683221024,0.55613150737899,0.559890294593231
"NACC.C-M1",-0.885620749199897,-0.481337612872442,0.33796979994897,0.227201867706701
"FStr-M1",-0.856402364337968,-0.382656105422488,0.440905971039803,0.349481535506301
"OT-M1",-0.750803549324436,-0.0979566231809465,0.651701556584619,0.81750287780309
"LSN-M1",-0.960444677097467,-0.791371425510203,-0.195998799511754,0.0192978825655601
"SFn-M1",-0.948810310403494,-0.736687007922539,-0.0665744161842175,0.0371024150037459
"aAA-M1",-0.834175959583126,-0.314191404941695,0.501518899956762,0.448512697045945
"CA-M1",-0.413590235903792,0.410812200501565,0.865060337488844,0.312003568658485
"IAn-M1",-0.528617523678523,0.280567481296874,0.822604638041957,0.500891194962696
"MAn-M1",-0.987442390013775,-0.929624256338936,-0.652186045403445,0.000826037032796763
"Gpe-M1",-0.457386708213913,0.364894718503365,0.850800180104974,0.374127847137616
"Gpi-M1",-0.198988124799128,0.588157100792826,0.914010649927982,0.125137456786764
"SbInn-M1",-0.836289356458346,-0.320476706502923,0.496269355398153,0.438981811841252
"MGCn-M1",-0.84752774818126,-0.354680761168192,0.466615117735918,0.388641590274436
"MSn-M1",-0.843518777399992,-0.342326203747791,0.477543621450804,0.406520774847839
"DBn-M1",-0.859995649353426,-0.394235765889962,0.429853625434014,0.333827821668447
"TnS-M1",-0.959471946041228,-0.786693292182233,-0.184051327444601,0.0205474267052858
"BNST-M1",-0.935392813446552,-0.676887700695483,0.0531250497568607,0.0652173420561591
"VALCT-M1",0.311925471716728,0.833410288621663,0.96900458652985,0.0101620741487495
"VMT-M1",-0.323220287791603,0.49395901054071,0.889140366871152,0.213453854991768
"VPLT-M1",0.445957350687182,0.875500638273843,0.977260754537107,0.00438512131505462
"VPMT-M1",0.174083088163397,0.782736452636632,0.958645968050103,0.0216426986390227
"PTTn-M1",-0.337205050233942,0.482000480670184,0.885806760041672,0.226468798659568
"MGC-M1",-0.691372126368497,0.0259371574946094,0.717496254260572,0.951389636374661
"dLGC-M1",-0.737938917693868,-0.0693049496885912,0.66799086354457,0.870468724589676
"LPT-M1",-0.506842277259488,0.307743832783094,0.831992014688104,0.45837681050481
"PCT-M1",0.00882947405680579,0.709090518337305,0.942712029662376,0.0489005984963296
"PlnT-M1",-0.545895039625617,0.258040096869524,0.814592515209494,0.537222708869753
"EnT-M1",-0.193572241262188,0.591829222120482,0.914932981791115,0.12221134368037
"AVT-M1",-0.638033537365328,0.121075566410949,0.760835056717033,0.775192158756329
"AMn-M1",-0.384666639302171,0.439004744628305,0.873466617971825,0.276510450831325
"IADT-M1",-0.40222968250652,0.422076869166678,0.868450048826561,0.297573225040146
"IMDT-M1",-0.27940007423262,0.529529654161206,0.89881432184242,0.177120269098806
"MDT-M1",-0.315270313884152,0.500622035053369,0.890979760648988,0.206375741596671
"SMT-M1",0.156492094930049,0.775631665324277,0.957155390756147,0.0236989414620747
"pRE-M1",-0.761821648903166,-0.123387414535293,0.63663993719956,0.770986005566667
"PVT-M1",-0.942581988207591,-0.708509734716342,-0.00766238914663029,0.0491702361758764
"PT-M1",-0.922466363411392,-0.622332877573895,0.14665375409061,0.0994051649031098
"RE-M1",-0.665153127869867,0.0743853685014031,0.740256033311767,0.861041064863185
"XiT-M1",-0.561552931659919,0.236840372774748,0.806853488936985,0.572251313303604
"Rh-M1",0.661873578980614,0.931902900588511,0.987860760641651,0.000749681792610939
"CMT-M1",-0.218825765181241,0.574423627044627,0.910531076597903,0.136425827441132
"PCn-M1",0.465307064869828,0.881082482051398,0.978332960331721,0.00383810149397319
"CLT-M1",-0.277938880406564,0.530668699346363,0.899118269327931,0.176016206314665
"RT-M1",-0.829347153111695,-0.299999448478186,0.513155268199046,0.470339606341338
"IGLLG-M1",-0.784910549819987,-0.0778946834959849,0.717235928184899,0.868162695607144
"vlLGC-M1",-0.664285829430146,0.0759304775473355,0.740957615219401,0.85817662363846
"subGn-M1",-0.236007063003763,0.628807059092284,0.937793465241069,0.130359240231956
"MHb-M1",-0.89465973271333,-0.51409266783247,0.298840292264558,0.192448012721437
"LHb-M1",-0.909996928652756,-0.572332027919186,0.221790561086218,0.13819281141777
"SON-M1",-0.865658158338235,-0.412788853205741,0.411615157323389,0.309447765614088
"PVH-M1",-0.911788192323358,-0.579363580999091,0.211764854888298,0.132302686970773
"IPVH-M1",-0.687917831247271,0.0325188300505742,0.72067733699033,0.939070164802707
"ArH-M1",-0.705804993889389,-0.00225224657627606,0.703537263874536,0.995777051950434
"ADPO-M1",-0.959032411751013,-0.741467216038778,0.0262455861427659,0.0564653293841409
"AVPO-M1",-0.914087082052356,-0.588460893736303,0.198541888101879,0.124893904787875
"AVPV-M1",-0.941308762862115,-0.646598822092092,0.207493243111301,0.116555123072661
"DMH-M1",-0.883385265941391,-0.473407259029962,0.347035902336168,0.236066404119261
"MePO-M1",-0.804359434723759,-0.230122070118242,0.566398485986408,0.583512092995545
"MPA-M1",-0.900635934570308,-0.536376142592661,0.270560451152547,0.170539946939638
"PSN-M1",-0.93745697181288,-0.685870419381948,0.0363906136185476,0.0603834498328683
"SPZ-M1",-0.880064398388328,-0.376582311655194,0.525502069762102,0.405044067747332
"SCN-M1",-0.71540447973639,0.229269324771926,0.87754855966462,0.662121717758484
"AHN-M1",-0.898017913855394,-0.526551412440741,0.283203008322915,0.180024560346169
"SMN-M1",-0.911462447459995,-0.383803676741068,0.621271317656878,0.452562635521577
"MPO-M1",-0.929454453262392,-0.651467746629588,0.0983590252371513,0.0801055654710419
"VMHn-M1",-0.887599033642649,-0.488411195393003,0.32975280427581,0.219442174085513
"PHn-M1",-0.825967273252208,-0.29020339161381,0.521016645697057,0.485647211197357
"LHA-M1",-0.81057418651483,-0.246965277078727,0.554145441192519,0.555424174230055
"LPO-M1",-0.886010056278865,-0.482725475730192,0.336367384652501,0.225668418932806
"PSTN-M1",-0.445757989479932,0.462579618009027,0.90157476108873,0.295949444727471
"STN-M1",-0.30309006749085,0.510646393668269,0.893723153620893,0.195962389071334
"TN-M1",-0.914156668646149,-0.588737557894981,0.198135216369639,0.124672333707298
"ZI-M1",-0.630907982007564,0.13281021176905,0.765812466254528,0.753893582880037
"FF-M1",-0.692509883723105,0.12653761524536,0.803070951279385,0.786898733443137
"SCO-M1",-0.793915065917427,-0.101599893296192,0.705431196815237,0.828407506649211
"reSN-M1",-0.827502322440465,-0.294638619219854,0.517474325400848,0.47869258491534
"VTA-M1",-0.27239776814337,0.534961788731292,0.900260670255517,0.171888319640348
"PAG-M1",-0.87188942504904,-0.346026710345967,0.550472558674471,0.447093859261629
"PreCN-M1",-0.799090553861743,-0.115590176648545,0.698247684362388,0.805076326410042
"APTN-M1",-0.769168992756317,-0.140824965086599,0.625966041877525,0.739423413729402
"cSN-M1",-0.713643566980581,-0.0180454100118475,0.695471208142483,0.966172200822686
"FP-M2",0.178867884183555,0.784641912859922,0.959044097224771,0.0211108384543896
"M1-M2",0.219078661199885,0.800215309081389,0.96227239431714,0.0170677299483814
"M2-M2",NA,1,NA,0
"S1-M2",-0.371024150073412,0.451762349210847,0.877187339376049,0.261139005731384
"SS-M2",-0.440182582251935,0.383422004527565,0.856641456345278,0.348435956063557
"GA-M2",-0.088590400558669,0.657103710055972,0.930783617694708,0.0766491407772185
"VA-M2",-0.481785237861845,0.337453494172368,0.841922108778646,0.413668064458086
"AuA-M2",-0.800321440285089,-0.219359637659244,0.574047754748265,0.601704326735821
"ViA-M2",-0.701923700726567,0.00543999322301388,0.707401158770235,0.98980021394079
"dACC-M2",-0.462959078274258,0.358750830179251,0.848836256841783,0.382828787207568
"Vacc-M2",-0.793456662955494,-0.201381851845102,0.586523677627564,0.632493537763283
"PL-M2",-0.499564683779277,0.316539581209959,0.834967311530106,0.444942089819104
"IL-M2",-0.588665153855602,0.198241670052369,0.792241935012807,0.637920614207458
"OA-M2",0.249892267984383,0.811641384959004,0.964612302241125,0.0144356651055472
"AU-M2",0.14692112412194,0.77169901989025,0.956326168913223,0.0248872714909298
"RS-M2",-0.692928971011268,0.0229503392846232,0.716043073436855,0.956983221901759
"AA-M2",-0.788006346909568,-0.187386853481529,0.595983587669272,0.656787846358863
"TeAA-M2",-0.961314427868671,-0.795571133269772,-0.206877134330713,0.0182174979906691
"Prh-M2",-0.890487002716473,-0.498832520313456,0.31741677697503,0.208264492464036
"Ech-M2",-0.921370640946183,-0.6178387677765,0.153790650253456,0.102597383234439
"aOn-M2",-0.566522657319879,0.325328595207453,0.866180087099829,0.476462074497677
"TT-M2",-0.482665893910634,0.336436274921199,0.841587672424374,0.4151668588094
"DPA-M2",-0.305123154778658,0.508988401613535,0.893271375413644,0.197665128819829
"PC-M2",-0.761115733317073,-0.12173256078869,0.637638001176298,0.773996339545867
"CCA-M2",-0.95841990724633,-0.78165598363813,-0.171382634474354,0.0219479488123959
"PAA-M2",-0.816474821195492,-0.263278672019844,0.541937380048937,0.528689796575108
"CA1-M2",-0.738912020990093,-0.0714343227839974,0.666804078272482,0.866515596651277
"CA2-M2",-0.387416096748172,0.436392772177003,0.872698533156797,0.279711139432032
"CA3-M2",-0.649522887754862,0.101696777151825,0.752447113827267,0.810629178607759
"DG-M2",-0.853207705286672,-0.372484541155605,0.45041257833331,0.36350293388524
"FC-M2",-0.0412765569722677,0.68327029392591,0.936861297276365,0.0617599605494171
"IG-M2",-0.435081460848987,0.388790927462611,0.858311794654457,0.341146986336435
"lpEC-M2",-0.799927124671852,-0.218316194884786,0.574782077664832,0.603477879265776
"Sub-M2",-0.755693046691062,-0.109137778887879,0.645151449675666,0.796985790765643
"proSb-M2",-0.843400087350814,-0.247599963080049,0.621304891987647,0.592426471636761
"Clst-M2",-0.640268443028691,0.117350800777234,0.759239249971728,0.781978981082473
"dEPn-M2",-0.447108533296012,0.376042252532885,0.854329219069586,0.358570124365263
"vEPn-M2",-0.83173241997662,-0.306980630133581,0.507468322688245,0.459550208419523
"LAn-M2",-0.952192915473187,-0.752305103667949,-0.101372886037851,0.0312837486295243
"BLA-M2",-0.841290406631151,-0.335533101882139,0.483446428830554,0.41649955555333
"BMe-M2",-0.902420529760648,-0.543130316233929,0.261704620037561,0.164179957240321
"PAn-M2",-0.924586335542907,-0.564734027796345,0.327678304637197,0.18653665643964
"DLS-M2",0.0532666655497635,0.730519136539336,0.947460919239705,0.0395690351522687
"DMS-M2",-0.474875350168841,0.345369044577329,0.844511369542321,0.402084796496821
"NACC.S-M2",-0.701864714268406,0.00555625480195751,0.707459238127304,0.98958223665999
"NACC.C-M2",-0.759638930694405,-0.11828200174624,0.639710910780371,0.780281114568567
"FStr-M2",-0.720582181324278,-0.0323210828351461,0.688022093762796,0.939440161827885
"OT-M2",-0.765400891556858,-0.131833113814361,0.631506257384435,0.755662047802957
"LSN-M2",-0.880886203860931,-0.464619849205923,0.35690584950489,0.24609124541086
"SFn-M2",-0.851349352485293,-0.366620340285967,0.455809905181263,0.371700093789903
"aAA-M2",-0.835416038978293,-0.317873917721396,0.49845049919619,0.44291835844671
"CA-M2",-0.698176267478914,0.0127883480959346,0.711053544488643,0.976024461479444
"IAn-M2",-0.719473381769189,-0.0300208025195969,0.689232738935623,0.943744806388817
"MAn-M2",-0.944009960224442,-0.714904683977696,-0.0206191434384304,0.046250314413905
"Gpe-M2",-0.221884899039785,0.572265304483642,0.909979870501472,0.138249387252851
"Gpi-M2",-0.197506815867084,0.589164704834205,0.914264067030504,0.124330679661779
"SbInn-M2",-0.785303284859608,-0.180535379645714,0.600536887560522,0.668779486584175
"MGCn-M2",-0.789889714234855,-0.192195437403735,0.592757565508219,0.648409615924181
"MSn-M2",-0.828591039408795,-0.297798233068235,0.51493371781131,0.473762359152275
"DBn-M2",-0.837381293691365,-0.323742052325849,0.493518327563195,0.434063865163633
"TnS-M2",-0.882800309596402,-0.471343045701833,0.349370856998021,0.238402244273721
"BNST-M2",-0.851324978809037,-0.366543681982586,0.455880062160599,0.371807793035247
"VALCT-M2",0.288178281831797,0.825263722833518,0.967370840913232,0.0116510731611837
"VMT-M2",-0.590082617024809,0.196154231309593,0.791431830118082,0.641536074403278
"VPLT-M2",-0.0692082951766167,0.668044644158571,0.93334339297711,0.0701928498008045
"VPMT-M2",-0.353985272318711,0.467237062449025,0.88163295093611,0.243083337558036
"PTTn-M2",-0.714427693850095,-0.0196446014178581,0.694644301144434,0.963175847563539
"MGC-M2",-0.831657067632976,-0.306759222241831,0.507649780003368,0.459890842877936
"dLGC-M2",-0.780705379637804,-0.169014315838658,0.608080938607127,0.689081483628248
"LPT-M2",-0.742141818412256,-0.0785457389626601,0.662813278680227,0.853331346698023
"PCT-M2",-0.40354679718286,0.420783786983988,0.86806304943757,0.29921302095518
"PlnT-M2",-0.752329458247733,-0.10142842319157,0.649679617895472,0.811122015585077
"EnT-M2",-0.591826205207373,0.193576710536535,0.790428637901261,0.646008858266977
"AVT-M2",-0.504167278468263,0.310993118152835,0.833094658959826,0.453394795644375
"AMn-M2",-0.352943271793807,0.468167358567679,0.881897885435243,0.242018685574032
"IADT-M2",-0.297082430222101,0.515510539911788,0.895044092879321,0.191011900119755
"IMDT-M2",-0.627212045969652,0.138813648478723,0.768329912374804,0.743048620847914
"MDT-M2",-0.329874978786764,0.488306803359032,0.887569944765395,0.219555679010473
"SMT-M2",0.12529953923897,0.762635425411071,0.954403671536546,0.0277644854702589
"pRE-M2",-0.832765155701178,-0.310020853653066,0.504969345914062,0.454883210727946
"PVT-M2",-0.938498503035285,-0.690432201202462,0.0277342321885458,0.0580129023651717
"PT-M2",-0.829087941538821,-0.299244190313842,0.513766259250102,0.471512870673345
"RE-M2",-0.783531220732629,-0.176075340504358,0.603473933555232,0.676618748363973
