sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;68.0;139962.7328;0.0004858436145082186;5.328430243127958e-05;0;0
M1;Primary motor area;30312.0;45667922.9952;0.00066374816308563;0.00020419884151639064;0;0
M2;Secondary motor area;24634.0;34623688.8448;0.0007114782052952653;0.00021969799718456776;0;0
nS1;Primary somatosensory area, nose;13412.0;12051228.287999999;0.0011129156032464332;0.0002863374967724395;0;0
bfS1;Primary somatosensory area, barrel field;32289.0;21387881.011200003;0.001509686723200466;0.0004124584573374289;0;0
llS1;Primary somatosensory area, lower limb;5950.0;8629060.9856;0.000689530414714792;0.0002555776355823859;0;0
mS1;Primary somatosensory area, mouth;27370.0;28992411.5712;0.0009440401303901314;0.00021981194374004503;0;0
ulS1;Primary somatosensory area, upper limb;15587.0;13845661.7728;0.001125767786023842;0.00029209626627894463;0;0
tS1;Primary somatosensory area, trunk;3238.0;3397880.5696;0.0009529469719947157;0.0005690935298535307;0;0
uS1;Primary somatosensory area, unassigned;5334.0;4397204.275200001;0.0012130434853990016;0.00024120742814471807;0;0
SS;Supplemental somatosensory area;36691.0;34435333.081599995;0.001065504431539978;0.0004329248551567118;0;0
GA;Gustatory areas;5481.0;8754687.2512;0.0006260646260377517;0.000263461903356238;0;0
VA;Visceral area;6409.0;8908057.9456;0.0007194609688372794;0.00026899861190999235;0;0
DAA;Dorsal auditory area;4921.0;4522007.3536;0.0010882335244506755;0.0005289933246887439;0;0
PrAA;Primary auditory area;5908.0;7186412.64;0.000822106981043048;0.00032590152644833373;0;0
PoAA;Posterior auditory area;958.0;852535.4112;0.00112370698907574;0.00043906361942030965;0;0
VAA;Ventral auditory area;3961.0;4668723.6288;0.0008484117533892435;0.00026546359862798254;0;0
alVA;Anterolateral visual area;2497.0;1990688.128;0.0012543401273551976;0.00038735916810571407;0;0
amVA;Anteromedial visual area;2376.0;2651700.48;0.0008960288003568186;0.0003842194785480413;0;0
lVA;Lateral visual area;37.0;37901.4592;0.0009762157125602173;0.0;0;0
PrVA;Primary visual area;4825.0;5159045.056;0.0009352506030914571;0.0002837064775003992;0;0
plVA;Posterolateral visual area;0;0;0;0;0;0
pmVA;posteromedial visual area;2978.0;2873965.6704;0.0010361988769286587;0.00034912198533253776;0;0
LIA;Laterointermediate area;0;0;0;0;0;0
POR;Postrhinal area;0;0;0;0;0;0
dACC;Anterior cingulate area, dorsal part;9609.0;11905843.2064;0.000807082693213587;0.0002757898454875635;0;0
Vacc;Anterior cingulate area, ventral part;7169.0;9598925.740799999;0.000746854407835279;0.00025486487623018904;0;0
PL;Prelimbic area;4906.0;5917129.222399999;0.0008291182794230268;0.00014294644345003537;0;0
IL;Infralimbic area;2671.0;3359571.775999999;0.0007950418023752325;0.00021459431639164354;0;0
lOA;Orbital area, lateral part;2786.0;4454400.6848;0.0006254488980990919;0.00011762802008902969;0;0
mOA;Orbital area, medial part;964.0;1287230.912;0.0007488943832946113;5.751738307041848e-05;0;0
vOA;Orbital area, ventrolateral part;1020.0;1352363.3728;0.0007542351564048511;8.399850937022757e-05;0;0
dAU;Agranular insular area, dorsal part;6106.0;12127035.852799997;0.0005035030879858571;0.00016718982241355814;0;0
pAU;Agranular insular area, posterior part;5696.0;9256005.9328;0.0006153842209430093;0.00018715683668114988;0;0
vAU;Agranular insular area, ventral part;4142.0;7315189.939199999;0.0005662190639513286;0.00016960532879036497;0;0
lagrRS;Retrosplenial area, lateral agranular part;4365.0;4948510.4768;0.0008820836129304645;0.0003662584074115069;0;0
dRS;Retrosplenial area, dorsal part;7733.0;6576013.523200001;0.0011759404041245022;0.000500058791732742;0;0
vRS;Retrosplenial area, ventral part;6644.0;7154238.643200001;0.0009286802315876092;0.0003608934184986535;0;0
AA;Anterior area;5422.0;5761371.827199999;0.0009410953090030066;0.0002160854881629766;0;0
RlVA;Rostrolateral visual area;4675.0;4761130.457599999;0.0009819096623444727;0.00042218651163898163;0;0
TeAA;Temporal association areas;3431.0;4655763.2704;0.000736936094198197;0.0002522465185760792;0;0
Prh;Perirhinal area;692.0;1361976.7744;0.0005080850224519071;0.0002401088828415585;0;0
Ech;Ectorhinal area;2921.0;3850469.3568;0.0007586088160502979;0.00020518679587353748;0;0
OA;Olfactory areas;5193.0;7591196.1664;0.000684081913596852;0.00024425216952328406;35;54
Mob;Main olfactory bulb;0;0;0;0;0;0
AOB;Accessory olfactory bulb, glomerular layer;0;0;0;0;0;0
AOB2;Accessory olfactory bulb, mitral layer;0;0;0;0;0;0
aOn;Anterior olfactory nucleus;2926.0;3191131.2576;0.0009169162167903424;0.00010332456231595274;4;8
dTT;Taenia tecta, dorsal part;1781.0;2263928.9728;0.0007866854576260318;0.00016022562492718588;6;11
vTT;Taenia tecta, ventral part;89.0;145663.8656;0.000610995730707836;0.0;1;6
DPA;Dorsal peduncular area;1953.0;2342372.5952;0.0008337700005550338;0.0001985137804084143;7;9
PC;Piriform area;34974.0;47058511.5264;0.0007432024274796592;0.00021128754393617716;34;54
NLOT;Nucleus of the lateral olfactory tract, molecular layer;240.0;511406.016;0.0004692944402124515;0.0002340765610132106;3;6
NLOT2;Nucleus of the lateral olfactory tract, pyramidal layer;378.0;675230.3360000001;0.0005598089716158724;0.00020212417706607112;3;6
NLOT3;Nucleus of the lateral olfactory tract, layer 3;105.0;244041.31840000002;0.0004302550104564588;7.257033646254269e-05;3;6
aCCA;Cortical amygdalar area, anterior part;1700.0;2937927.2384;0.0005786392453088194;0.00019798218541776857;10;16
pCCA;Cortical amygdalar area, posterior part, lateral zone;710.0;2094494.8991999999;0.00033898387638527414;9.884884591390449e-05;5;16
pCCA2;Cortical amygdalar area, posterior part, lateral zone, layer 3;0;0;0;0;0;0
pCCA3;Cortical amygdalar area, posterior part, medial zone;848.0;1682290.2976000002;0.0005040747136268808;0.00011112507752828844;4;13
PAA;Piriform-amygdalar area;1673.0;4625966.681600001;0.0003616541395886909;0.00013970785173336405;16;24
pPTA;Postpiriform transition area;82.0;383746.95040000003;0.00021368247985951942;0.0002848874218451649;2;5
HF;Hippocampal formation;234.0;631788.8192;0.0003703769248343165;0.000421805775445565;14;23
CA1;Field CA1;9395.0;18941954.873600002;0.0004959889337026194;0.00014490100614193783;10;21
CA2;Field CA2;452.0;1692733.8560000001;0.00026702366612321125;0.0001268568193552408;11;21
CA3;Field CA3;7687.0;21319523.948800005;0.00036056152184545717;7.632238123577089e-05;12;24
DG;Dentate gyrus;3576.0;11873644.428800002;0.0003011712218134365;0.00016046795434450516;0;0
FC;Fasciola cinerea;105.0;289666.6432;0.00036248564501609827;0.0002202995675959932;7;11
IG;Induseum griseum;66.0;499636.6848;0.0001320959849583887;7.781895744941536e-05;16;21
lpEC;Entorhinal area, lateral part;2348.0;4287004.832;0.0005477017386296242;0.00023426985660464583;0;0
mpEC;Entorhinal area, medial part, dorsal zone;0;0;0;0;0;0
postSub;Postsubiculum;18.0;37480.185600000004;0.00048025375840187937;0.0;1;1
preSub;Presubiculum;0;0;0;0;0;0
Sub;Subiculum;452.0;1380269.6512;0.00032747224399741986;0.00022883200497677322;5;9
proSub;Prosubiculum;235.0;519951.52;0.0004519652139876425;0.00026455483118241956;4;7
HATA;Hippocampo-amygdalar transition area;2.0;50956.2944;3.924932186591653e-05;0.0;1;4
corSub;Cortical subplate;768.0;1650264.2112;0.00046538002508188914;0.00021346842494908774;31;45
Clst;Claustrum;2319.0;2784298.6688000006;0.0008328847856682922;0.00025572519210386834;21;29
dEPn;Endopiriform nucleus, dorsal part;4685.0;8025416.1855999995;0.000583770348060739;0.00018688969084293077;35;52
vEPn;Endopiriform nucleus, ventral part;1727.0;3582305.4784000004;0.00048209177313693157;0.00017870702468089625;19;31
LAn;Lateral amygdalar nucleus;2340.0;2883095.071999999;0.0008116277616806944;0.0003826716933409856;11;17
aBLA;Basolateral amygdalar nucleus, anterior part;2002.0;2512392.1152000003;0.0007968501365244213;0.00028860379390255466;11;17
pBLA;Basolateral amygdalar nucleus, posterior part;1326.0;2039381.6256;0.000650197090801915;0.000154203679427005;7;16
vBLA;Basolateral amygdalar nucleus, ventral part;440.0;1047365.1584;0.00042010181116981484;0.00020043813731872748;6;10
aBMe;Basomedial amygdalar nucleus, anterior part;1514.0;2778421.7472;0.0005449136732124121;0.0001313961010662739;10;15
pBMe;Basomedial amygdalar nucleus, posterior part;1188.0;2264841.216;0.0005245400832550021;0.00013392961004701743;7;13
PAn;Posterior amygdalar nucleus;1268.0;2427215.0848000003;0.0005224094098378932;0.0001495011167397915;6;12
CERn;Cerebral nuclei;0;0;0;0;0;0
Str;Striatum;9019.0;13766381.023999996;0.0006551467654626499;0.0002462272973183668;31;44
