sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;76.0;84963.4359298882;0.0008945024311718652;9.936495981804341e-06;0;0
M1;Primary motor area;49529.0;55438459.114300594;0.0008934050619603852;0.00023129959086701457;0;0
M2;Secondary motor area;36791.0;39966535.556233354;0.0009205451382753619;0.000307769161103465;0;0
nS1;Primary somatosensory area, nose;33485.0;20512325.49092478;0.0016324331443948025;0.00042288485780309;0;0
bfS1;Primary somatosensory area, barrel field;65900.0;36393299.63833921;0.0018107728800324664;0.0004553290080364807;0;0
llS1;Primary somatosensory area, lower limb;25958.0;18598072.187343225;0.001395736060088288;0.000334654832963821;0;0
mS1;Primary somatosensory area, mouth;37673.0;33665291.22686554;0.0011190457182184194;0.00029770543603992064;0;0
ulS1;Primary somatosensory area, upper limb;41030.0;24694305.022320125;0.001661516692327026;0.00032217902641034247;0;0
tS1;Primary somatosensory area, trunk;11803.0;8057858.248431625;0.001464781290027946;0.0004123788118758705;0;0
uS1;Primary somatosensory area, unassigned;15329.0;8953630.824751623;0.0017120428907593734;0.00046417466920744595;0;0
SS;Supplemental somatosensory area;61130.0;55237795.262207665;0.001106669802982228;0.0004673623705673665;0;0
GA;Gustatory areas;10654.0;10415644.53233228;0.001022884370422571;0.00038384073341411615;0;0
VA;Visceral area;11662.0;14197106.830037653;0.0008214349683786291;0.00044427315901277237;0;0
DAA;Dorsal auditory area;7062.0;5557078.126327826;0.001270811717859839;0.0005548590701426364;0;0
PrAA;Primary auditory area;7523.0;8654196.22197126;0.0008692892796792173;0.0005028190159235467;0;0
PoAA;Posterior auditory area;2550.0;1871746.2270637495;0.0013623641726262447;0.0004564841427903127;0;0
VAA;Ventral auditory area;5488.0;7193014.539338856;0.0007629624505811756;0.0004406094636288805;0;0
alVA;Anterolateral visual area;5223.0;3280720.6673269053;0.0015920282552600378;0.00035886178445361495;0;0
amVA;Anteromedial visual area;7003.0;4832612.1249847915;0.0014491127818419814;0.0003903762507704312;0;0
lVA;Lateral visual area;1134.0;590447.1987553379;0.0019205781692088148;0.00024266292461321863;0;0
PrVA;Primary visual area;15361.0;8546026.399053149;0.001797443546593995;0.0004016884238309934;0;0
plVA;Posterolateral visual area;0;0;0;0;0;0
