sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;87.0;616973.7728;0.00014101085627217118;7.221643913859829e-05;0;0
M1;Primary motor area;2794.0;47657141.312;5.862710022215443e-05;4.611155196150068e-05;0;0
M2;Secondary motor area;2793.0;26125406.208;0.00010690742864486985;7.172808878191113e-05;0;0
nS1;Primary somatosensory area, nose;1187.0;14654642.6048;8.099822233885174e-05;6.45485745410483e-05;0;0
bfS1;Primary somatosensory area, barrel field;6830.0;26971968.672000006;0.00025322586137697554;9.399769911081298e-05;0;0
llS1;Primary somatosensory area, lower limb;858.0;10976299.136000002;7.816842356144765e-05;7.372563809566577e-05;0;0
mS1;Primary somatosensory area, mouth;1273.0;30217026.047999997;4.212856678806938e-05;2.8939237411825762e-05;0;0
ulS1;Primary somatosensory area, upper limb;1206.0;16437350.899200002;7.336948681059644e-05;6.918051904340851e-05;0;0
tS1;Primary somatosensory area, trunk;1004.0;5906574.9248;0.00016998006675315237;8.561393007126029e-05;0;0
uS1;Primary somatosensory area, unassigned;958.0;5949665.6384;0.00016101745177358033;0.00012474227270203883;0;0
SS;Supplemental somatosensory area;3842.0;35316712.5696;0.0001087870223602614;7.262550279532091e-05;0;0
GA;Gustatory areas;1088.0;9212948.518399999;0.00011809465751676116;9.878689463677525e-05;0;0
VA;Visceral area;1535.0;9416532.083199998;0.00016301117932137545;9.762165551091839e-05;0;0
DAA;Dorsal auditory area;790.0;4517839.532799999;0.00017486234167117166;0.00011129381448065964;0;0
PrAA;Primary auditory area;780.0;5012462.752000001;0.0001556121289258011;8.98791348244858e-05;0;0
PoAA;Posterior auditory area;139.0;735987.4368;0.0001888619194430249;8.109470878156817e-05;0;0
VAA;Ventral auditory area;844.0;5447097.8496;0.00015494489419939057;0.00013294904552076906;0;0
alVA;Anterolateral visual area;412.0;1365182.016;0.0003017912594594273;5.530787706457309e-05;0;0
amVA;Anteromedial visual area;1144.0;3740874.72;0.0003058108291848918;0.00010824748634772693;0;0
lVA;Lateral visual area;292.0;733559.6928000001;0.00039805894853005747;0.0;0;0
PrVA;Primary visual area;1707.0;6129725.2544;0.0002784790392970211;7.997463691570853e-05;0;0
plVA;Posterolateral visual area;0;0;0;0;0;0
