"","FP","PL","IL","dACC","Vacc","OA","AU","M2","M1","S1","SS","GA","AuA","RS","AA","ViA","TeAA","Prh","lpEC","Ech","VA","aOn","TT","DPA","PC","PAA","FC","IG","CA1","CA2","CA3","DG","proSub","Sub","Clst","dEPn","vEPn","LAn","BLA","BMe","CCA","PAn","aAA","CA","IAn","MAn","LSN","SFn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","MGCn","Gpe","Gpi","SubInn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","ZI","FF","TN","reSN","cSN","VTA","PAG","SCO","PreCN","APTN"
"IG",0.856366677906927,0.155237662758975,0.230695892142193,0.0388984075596557,0.254511572981182,0.441985260686205,0.556895410253318,0.317774088852095,0.318563325076163,0.840439167393529,0.766397064741813,0.169969550483657,0.894333227266881,0.19205724835838,0.21897885464613,0.0319895891353027,0.476581413324077,0.625866596633893,0.458010345035119,0.167735877387002,0.390464673367563,0.619234450898859,0.826927922947174,0.430552272301039,0.558826782783516,0.532465023246404,0.824696804650966,0,0.871285690307973,0.162105705779478,0.474298497147604,0.105033994175581,0.865098516876809,0.230412468312865,0.569258743100761,0.487130396633231,0.343888729401513,0.196628059535771,0.993883508083667,0.181949516328081,0.090545458782836,0.845973383763912,0.39720147965261,0.164640492222379,0.572187222053915,0.751791048260255,0.133464037476227,0.0164988621808765,0.311627416910457,0.428615262840429,0.860181118061293,0.129699439901212,0.109042270159244,0.577283738484407,0.981986879920321,0.779960503609914,0.151230733111415,0.77784048614013,0.0877510036870185,0.496023262850639,0.0612582005709423,0.523401383552019,0.0409604269418234,0.170651986280938,0.850255646496718,0.767205817428573,0.94403836646404,0.0797173752125744,0.239886857847432,0.504261069706586,0.683236775285832,0.692425687814965,0.183411495675143,0.691073865980349,0.892883716841005,0.0582556497716352,0.480605207843154,0.198542500978929,0.215085089642764,0.784000453204836,0.728160223581333,0.154068967932412,0.704841770366226,0.97120707861355,0.199073471403006,0.438378905591214,0.505236704151867,0.0582164900517018,0.27356251810728,0.235896570001064,0.458153792621744,0.230018469490197,0.107715338908532,0.143634058218351,0.0641378345579567,0.493993604677987,0.886993450497557,0.749015173156763,0.460640844550337,0.836419436003302,0.661278371950003,0.0832608106941041,0.672764625013468,0.15598649622149,0.510563135674652,0.961805831043889,0.16715823786251,0.178498667473315,0.818896370048867,0.203555897891485,0.953055178067223,0.635881773188643,0.474896781542072,0.403714070588554,0.850837039189268,0.501087370810183,0.759974431867541,0.750420521586126,0.649878427713336,0.383075002809732,0.577654381195719,0.466334793758203,0.151835755790517,0.420083678399585,0.893842662255822,0.611956053596264
"CA1",0.231518412435895,0.547893950716467,0.885577321472887,0.171511228249949,0.0735444223840711,0.677547079251735,0.512505352286927,0.139058902586476,0.233574937180527,0.0935995998424633,0.404438843977251,0.845957438086171,0.223021913374471,0.590256429534433,0.511827958425518,0.847979605823909,0.0538454601507326,0.0594547965956187,0.629055640257537,0.691510416039701,0.553520783211358,0.982633460846116,0.619683708678854,0.411112606260988,0.719311860689632,0.876957026599897,0.211491020078416,0.871285690307973,0,0.63224502819722,0.585165773268007,0.105410085737365,0.589005635220438,0.408722451747938,0.933501212469071,0.991503832615152,0.80217593599494,0.355814475786873,0.539369678191867,0.948757528089602,0.981136750545301,0.555863508536736,0.331441466006699,0.920334146979445,0.927711136774466,0.496122469967403,0.466728405062188,0.344413230103764,0.431028209992805,0.984198262046711,0.779416688305119,0.213964851136258,0.164855434936539,0.229543050917588,0.255396143059002,0.00561619428391986,0.505364923121724,0.044822376036855,0.568668516167096,0.708360464655928,0.239506723265729,0.131219639421433,0.221079251070505,0.571742170928316,0.0610753467871704,0.0363405478586231,0.347058032758262,0.561747590101509,0.730046706744313,0.40188297553636,0.117491585882591,0.678478048532334,0.50980172119868,0.923322696485337,0.713831222989909,0.3543274440258,0.843964075464504,0.456528493587193,0.710629190867633,0.331373857667719,0.18245574221958,0.0626458503236334,0.348448065681539,0.333065825463466,0.786974648946331,0.922397563588883,0.513652376995331,0.542689684868487,0.412115975567313,0.0196484240260087,0.0231619876411811,0.932834158487709,0.565781940267698,0.806312983174722,0.846384013486971,0.621098795522267,0.0683670849578947,0.683260046802102,0.232230007552863,0.428676766333843,0.731589952386573,0.167463466353069,0.469809731942707,0.707894712270774,0.583763499282961,0.857216446331778,0.759292394779126,0.751520865434894,0.335131348823432,0.857885010485104,0.763180170454722,0.00399670108534089,0.958138601798545,0.949669112322801,0.971369492522082,0.584083240373455,0.863757291190777,0.598131755747711,0.903490097718566,0.355260255112047,0.186456298009674,0.108724152360424,0.295247904185478,0.181209674661715,0.602520006032683,0.721112238565627
"CA2",0.325200112975834,0.739377533200741,0.422796148731817,0.401323164273858,0.176370282074201,0.890892257598284,0.937785474754875,0.943028600432036,0.782036160801742,0.592859047599771,0.288002851761758,0.751731559543027,0.738086978243508,0.208380763090236,0.744788656650746,0.541840540823736,0.698002682198028,0.865713763464995,0.175441991389231,0.559541593124415,0.447834965908948,0.178661176913259,0.792749377898781,0.855957019489756,0.44775805167623,0.618869053945643,0.438892315556885,0.162105705779478,0.63224502819722,0,0.132026552193174,0.0505204655470362,0.275658347449456,0.642485928521924,0.659962970283136,0.834323499768828,0.943605547506527,0.263376474378211,0.59302661128737,0.73755256377899,0.40125047748717,0.759536534566104,0.300534648693446,0.798624925580645,0.190094485849229,0.320170299837611,0.838562159390793,0.15284638898434,0.793885331014114,0.60971325928515,0.498104494974123,0.175560579124525,0.366519473330124,0.914813510921275,0.603093382190027,0.881413603987325,0.786407446716577,0.451260744342804,0.943654746125116,0.689263813703408,0.481469830907509,0.958899794729844,0.659585853866433,0.831169934709264,0.652065980170514,0.409606953439633,0.464474757225155,0.271294137867004,0.827039396833522,0.887300405702105,0.716876666389842,0.512063078603096,0.792315987031691,0.200118669627104,0.69637278812241,0.989146737145993,0.677576890827657,0.802757224862134,0.938494062826834,0.808220172940886,0.640165775800695,0.332703022496833,0.762783815937077,0.740587031275811,0.532969842105444,0.79406437521272,0.486881183273588,0.784053159972716,0.364931732768387,0.60336821238438,0.410806051614181,0.0364187216770514,0.00903036982845477,0.534083004406712,0.981200089637743,0.454740305815235,0.355818155505367,0.658846415146284,0.470266033553792,0.0792219014578604,0.117906418581782,0.382279407838272,0.876326465001048,0.776534448453374,0.202157840409979,0.77814077086088,0.223092105452835,0.642249528280614,0.240052063539409,0.654584363225073,0.277019280821577,0.92718593240878,0.658378539632271,0.808641535538313,0.357578007322161,0.799779792600056,0.684625471210998,0.310449988741665,0.159509227179748,0.549024074562754,0.414164260196437,0.945315702034344,0.196035511974613,0.736002514497042,0.614915070398582,0.693759533096948
"CA3",0.0151635476972104,0.242307164678646,0.184722316519278,0.972519385932562,0.291907672178705,0.155710857100241,0.0703405525096209,0.134307400624836,0.321471445930028,0.670524308698159,0.373354740010407,0.244786643788672,0.261125219966137,0.0693018136575503,0.646857193078896,0.942511818455797,0.11169834226623,0.190829354704687,0.432123131317432,0.8988793562505,0.171096061448274,0.425281347809768,0.183347860095671,0.143686746604293,0.00065805414022661,0.779013946128797,0.0428005115868327,0.474298497147604,0.585165773268007,0.132026552193174,0,0.152430905070131,0.549324997272976,0.893752560289003,0.0701961016077915,0.0869311550269307,0.105292062511612,0.162143925716377,0.0627273695893424,0.0669124243253969,0.695259849256536,0.722484078048702,0.738618051120078,0.0732720102091474,0.721550597657807,0.176666448510211,0.903932904091956,0.237779748463322,0.241428444804734,0.423912488651302,0.182098803302374,0.247375046113952,0.993836432946506,0.511317827033367,0.139874198263014,0.995536348412976,0.688361263988433,0.572441548553281,0.753560136037357,0.817766969507242,0.461639545625632,0.572619938049044,0.413805032233672,0.50557426107765,0.144210967246449,0.851847335351363,0.742152947227798,0.0328635191417559,0.884188126446405,0.139597796324611,0.572286598476207,0.0136851130493406,0.222542303034901,0.00997099607893101,0.121368312126655,0.527132530960388,0.0722303429074083,0.262127313869447,0.521924532595826,0.829789102348704,0.318976803526327,0.490798556240179,0.14427023716752,0.264324174529257,0.383116491700051,0.181951892671365,0.093531495607758,0.77296798849143,0.102431706085281,0.879041252415088,0.920754207219495,0.58024410630704,0.408219597891348,0.476414149762539,0.728350090414943,0.114520250608339,0.774519767149621,0.457799063665579,0.362599730493867,0.384954030329648,0.848842055436191,0.602311468686358,0.480413677037303,0.70259879630634,0.0461643909506124,0.908148613628272,0.788767693590214,0.767348035813867,0.120845850519786,0.994339997916276,0.034785742629598,0.914037042255149,0.458468471816175,0.70912500785802,0.162346191726241,0.257275931693079,0.183876835031065,0.0105356729388147,0.390377692952532,0.800906297805927,0.834262294275109,0.545904077063603,0.0384214382255292,0.299961407786153,0.636471070818021,0.1076685147694
"DG",0.21081953187481,0.820246884868825,0.935759803037543,0.860629825285293,0.971638927341257,0.359889149293748,0.816213635649941,0.532446327692318,0.642716156529226,0.0885665235984408,0.313490398374813,0.868306448270527,0.114761905282919,0.160920423118543,0.126201950854768,0.159388227010369,0.425234899160408,0.198680128103003,0.626783836545788,0.8822057818709,0.727258361847492,0.616567764706316,0.604242119230951,0.51757124446428,0.239454325049907,0.332981580881954,0.106320610576001,0.105033994175581,0.105410085737365,0.0505204655470362,0.152430905070131,0,0.805143031615427,0.584373818451785,0.807017479033601,0.989839597134864,0.825666858466184,0.0259710171351113,0.747363999579106,0.348447044668415,0.17952297812701,0.260795359945358,0.633874263750859,0.347074668872588,0.735943396706463,0.133771629302618,0.442084997842962,0.0476460523702781,0.999227214161975,0.965103007489601,0.869239237165889,0.00783357684148734,0.785916890693969,0.779480261806641,0.420020457112827,0.219245683952053,0.166112853803532,0.649510145226314,0.254263419169202,0.477727701804973,0.019950550652861,0.310253772653193,0.968480949557428,0.783062099834933,0.227226510008751,0.589271025147916,0.769656472387975,0.141997530713916,0.489499401818285,0.424390874049109,0.87159631457357,0.528299017009701,0.418862424675821,0.47418508435093,0.756664530942856,0.726447871405935,0.852068996600213,0.640099848017927,0.538555779559667,0.279963649578455,0.294008879491668,0.00608748004623813,0.688614712004044,0.590115359032866,0.353810216937489,0.583571815156669,0.412885516308103,0.14713845279101,0.0494512361349026,0.674603230224614,0.518042095757695,0.538571181074933,0.267449703268894,0.251383182787283,0.414295705720009,0.0717502843363065,0.553796364954516,0.137743353585999,0.978123375076321,0.0284580974668715,0.743738967557987,0.52875422975013,0.657911812888844,0.154165826916088,0.501012883304045,0.466454116027408,0.745961878793941,0.267430590795467,0.218619249046069,0.247076965437433,0.67018079384897,0.451649234373379,0.964016408836174,0.47766136280767,0.550940945612206,0.362009544510632,0.816325881088759,0.115133790093272,0.687956730483691,0.618921358975562,0.503901855279067,0.840161284361221,0.0223792015628537,0.368816850419988,0.928991532425048,0.972348066958249
"proSub",0.535372001057959,0.129163535574147,0.105433619570267,0.862240214624164,0.279997656296434,0.792550396399248,0.917709778730239,0.745316645680439,0.360847260878597,0.462715563618778,0.0942283863444198,0.096725908770407,0.804879219276776,0.952819156473481,0.909042722664038,0.826537010534896,0.587892998189539,0.382498652610406,0.0758955286301006,0.460733302540442,0.199199872664012,0.0462629554916331,0.57471910345743,0.565357091678757,0.786665346581367,0.600193384249803,0.541310235062457,0.865098516876809,0.589005635220438,0.275658347449456,0.549324997272976,0.805143031615427,0,0.017449219610366,0.397906161998103,0.866596456687438,0.504309602437847,0.947705650914014,0.222838926548035,0.312182052665559,0.861995540719951,0.867468403388652,0.121899096583081,0.0957578991089718,0.86166181979327,0.0364025659822164,0.0345207197434147,0.349950783934075,0.997059905712965,0.896516346122112,0.00855374451786231,0.7521170468085,0.405854578391406,0.17614310465331,0.320480378463497,0.131267822884258,0.556814180410062,0.0576258125994203,0.585664529001296,0.239453642295919,0.449872502022127,0.111471032527972,0.443769396629652,0.971744536565581,0.969563222734399,0.0533790501166373,0.673314939909112,0.272119135083472,0.117290267686848,0.546166164262209,0.298607470896554,0.888071390538925,0.284043942572351,0.580440979718779,0.79669392276422,0.760741500792781,0.532314351607587,0.527158806538503,0.284202100191246,0.856285608402578,0.169974370599961,0.759412975145797,0.0680383562564963,0.700664306741517,0.103903430848033,0.205999739161902,0.220058373577395,0.613489149516298,0.835733592331926,0.876705408651543,0.496992655958599,0.415038555315373,0.169469536754784,0.657152022478504,0.119953237089703,0.380101050115663,0.136665749432018,0.19536938201055,0.669376190179336,0.537691206036565,0.179888353379959,0.116669354499131,0.316486007964944,0.77619094216016,0.566079375316593,0.118326444348065,0.792731739303635,0.398002654212625,0.719408711473719,0.575392134613163,0.563849614291254,0.213996969339655,0.00769043022045986,0.534375921316508,0.81833806932658,0.81836056960805,0.427219745135905,0.311215052487239,0.299536669376832,0.460148390386776,0.464140361714715,0.206355707374907,0.850193451054773,0.554674100842664,0.689678551786899,0.0821087491396243
"Sub",0.569576123011263,0.068062422888125,0.0202040606617764,0.622926575934022,0.404001430875772,0.378859625117053,0.917496819892894,0.70081414334204,0.464597835023383,0.963005918534393,0.238075595875019,0.0717534311145729,0.93337886315608,0.551056817464829,0.522495221235362,0.286033168780282,0.891390595757458,0.110371126763183,0.352054015681861,0.0853355880302606,0.186220485637671,0.48621373255814,0.957376159210868,0.270086837214068,0.998639588619601,0.846679880002093,0.380036698631877,0.230412468312865,0.408722451747938,0.642485928521924,0.893752560289003,0.584373818451785,0.017449219610366,0,0.891754747949871,0.502096055029302,0.226974636753351,0.631544227225945,0.237691563178358,0.274874989880788,0.623174542995429,0.749179686263427,0.271947789268404,0.192183974133359,0.847687132467872,0.222817283561975,0.00495397264701808,0.0677512610518787,0.806837698506453,0.413627660056058,0.259558367898434,0.525427873062578,0.804125805579271,0.345703503010488,0.609939406972441,0.0430059886182718,0.225091329595122,0.0896748615521235,0.0698619075136188,0.578098994814084,0.0861226845406382,0.0828861498708101,0.669755301528143,0.520582607760565,0.768507825872045,0.0646082148496944,0.304391969156979,0.165190013207832,0.0820279621544664,0.410576300936756,0.0189108012523445,0.753420663198142,0.111057081824017,0.520544107388151,0.762716928573808,0.393916582585058,0.550515014393741,0.973225190014851,0.750775554310645,0.631179060123628,0.147430643463166,0.162682978033817,0.180838646798406,0.222395117680793,0.886101930006087,0.963993004318822,0.379288797354586,0.0949082469583792,0.728075521178788,0.769599038935227,0.398123488606698,0.395818311315787,0.467007463695315,0.580066792581369,0.0104831033992945,0.681104331791852,0.0658613178965755,0.20412684261233,0.121820460832503,0.185552655326371,0.127618193340521,0.0885939871376248,0.659506590615672,0.526822816363667,0.19072975593909,0.366718669268929,0.860619801285484,0.965441413251514,0.744231755871168,0.996516602649663,0.517109430344072,0.250956743071807,0.111353970806395,0.847654834756819,0.590679188209947,0.432641640255145,0.611050615839239,0.112724080797094,0.503013780310378,0.111687696191993,0.233010199701879,0.494525141027195,0.557013306285318,0.802625822637204,0.492994930696987,0.157478146490848
"Clst",0.129150705435451,0.225856163520758,0.239965318219089,0.497957716131485,0.700994906394528,0.160092117218548,0.0205804469062059,0.108274818702302,0.427942827182993,0.702592493795711,0.979480600685851,0.201437239515819,0.477421817135185,0.533348707280291,0.179074648707639,0.347415008778257,0.141573895924617,0.351189219285632,0.0131280150515494,0.977579758900855,0.335976172597867,0.00690931065627288,0.0202616063792563,0.00398623260459821,0.0178530731116746,0.421504970450791,0.273233272602914,0.569258743100761,0.933501212469071,0.659962970283136,0.0701961016077915,0.807017479033601,0.397906161998103,0.891754747949871,0,0.00361850485279507,0.00626882309201837,0.721332921388344,0.0579568125123027,0.115080516107245,0.143582761816413,0.845126186819968,0.130589773408987,0.0997675027899509,0.122954531252652,0.696637065793647,0.577758975717473,0.925215270119221,0.0886576678804426,0.0910162083956951,0.0114155916521181,0.821758447270403,0.012197813742123,0.528506386701786,0.1984683700814,0.77773774755781,0.275346388660516,0.777708334393824,0.320088094244063,0.771323656752901,0.873102814551988,0.356052063893483,0.147309468098697,0.201973396535638,0.342894097145569,0.522595961475842,0.242063702274056,0.295689580392844,0.868775201551168,0.0094504031568323,0.548642174037999,0.0635257470297147,0.0145188872699661,0.117671233694646,0.171044744490236,0.3313344998599,0.0547303356835863,0.0556895061065932,0.281191152021309,0.529650060855021,0.204579007359102,0.63386325831834,0.063455230691965,0.210594895831605,0.0169683594453834,0.011715268025448,0.202558316442888,0.267888832941038,0.514260925010979,0.996890855062947,0.654921445656315,0.526844230369163,0.459918906938286,0.0328007541190976,0.89792327003911,0.40009903951887,0.455908878998737,0.891610160452215,0.441927146358996,0.987649853829041,0.600284778383133,0.936686416408162,0.326091444404423,0.223283574407988,0.198996733434903,0.541936225454426,0.209308949688273,0.720761598290027,0.901378815435602,0.50776568549176,0.197851055950772,0.988349391067186,0.199091884095865,0.303123217477758,0.312048186622082,0.428021855323282,0.21603911147755,0.223550903200818,0.269520059209889,0.263568909766486,0.236496576095269,0.418904893951641,0.592823807208065,0.345372001841474,0.588621378427158,0.0985664238408576
"dEPn",0.041801174144751,0.11530107932714,0.136980544471035,0.296713134829673,0.792007843639644,0.213344932345328,0.0186660681840151,0.0558427502458241,0.257498121579949,0.915889815902011,0.437609996164744,0.135495989024063,0.116130208774278,0.348701466252421,0.520088578120129,0.333647264930192,0.103319570429598,0.650883786047652,0.0953230129251711,0.850646489348604,0.104047713783207,0.0814926616831761,0.28088080166609,0.00719920460650667,0.020587979047307,0.378646592078505,0.154105045203441,0.487130396633231,0.991503832615152,0.834323499768828,0.0869311550269307,0.989839597134864,0.866596456687438,0.502096055029302,0.00361850485279507,0,0.000179750676117596,0.935187467279546,0.00548316108492641,0.41847005071787,0.319883903014806,0.712548495373345,0.976022470102704,0.270318885196939,0.0685333851197626,0.935763376752647,0.320124611458073,0.751043145422142,0.0242317676389671,0.0841502945653648,0.060711835989864,0.80720756212742,0.196406566630104,0.290921938837932,0.483676088130161,0.593820501801249,0.185201044662053,0.503705314075253,0.36086045825374,0.6142131025071,0.931513009553614,0.209600551747842,0.313310751204928,0.476019984606997,0.190981811894256,0.817863500197095,0.82142341584276,0.442382785969226,0.504118676683251,0.0189262410719854,0.551700526710447,0.183951957947649,0.00822951097916036,0.0871982394946511,0.0921206788042981,0.381689027519354,0.146276460562922,0.102188489761944,0.629040386077048,0.909455505629022,0.177242539459132,0.641990976424279,0.139917385008417,0.536471222159724,0.173261598230428,0.049578864260824,0.615500778101709,0.28347998342469,0.196121257511974,0.934007275820929,0.588151197982318,0.449633653227803,0.796716576091713,0.146338688819465,0.699187459801283,0.200657740028326,0.771003919217827,0.298288834807942,0.380832333342529,0.912976321274669,0.883367191665972,0.74262961797317,0.90828468018812,0.496098353918975,0.201529156041848,0.914225280728687,0.324146061640807,0.945291559304059,0.182815013007156,0.997482847755466,0.430426788129901,0.91167659867824,0.322940707870229,0.781991424869754,0.561445115746793,0.179513397185273,0.22454112440754,0.0746771822559554,0.0718817274757974,0.130750011699312,0.245054822828775,0.3697549936044,0.646951820608879,0.143871315008151,0.385853410608378,0.0194946469168778
"vEPn",0.0525040205584187,0.0642998555402706,0.0339428296593763,0.389320710030639,0.554283798023618,0.489570242272903,0.06197925340852,0.106121675771563,0.335009428193641,0.809445004611424,0.509536015219405,0.079752177164115,0.27567178314712,0.623814698582637,0.284696672501173,0.155440259055122,0.149620963190548,0.973739375480958,0.201115825683973,0.454712322662469,0.110981622844497,0.12972614011751,0.202400899485896,0.000528113160136558,0.0475212136270698,0.573246745231859,0.194212979615554,0.343888729401513,0.80217593599494,0.943605547506527,0.105292062511612,0.825666858466184,0.504309602437847,0.226974636753351,0.00626882309201837,0.000179750676117596,0,0.958922417459128,0.00301383262178884,0.535009992735146,0.339086349731122,0.599206342718746,0.855238781365171,0.425350728664948,0.356854745478858,0.996592677280701,0.186341541292504,0.539296479836236,0.0777861227346213,0.0459233601235732,0.157506071981732,0.834141443295614,0.28043099548111,0.324830585421856,0.410012950883623,0.350750126191398,0.138742097202119,0.370945802816919,0.109991419420392,0.835712105133668,0.619642529498473,0.149100403507403,0.332709792611416,0.260874460119287,0.403382541746452,0.910777951111279,0.665619100632869,0.65469864745658,0.436744944891273,0.0129073904289869,0.292744461850112,0.277688766142947,0.000679173773091337,0.0579553416368434,0.223318398392453,0.289458559272537,0.117680448152315,0.113468289057399,0.48742170805085,0.886181243528312,0.47113291644819,0.396525433909674,0.0591821801530065,0.330070948172443,0.107942373342642,0.0429426218638782,0.569423171168675,0.117910151024654,0.443439520946228,0.873470562683228,0.913851317518436,0.641832135316306,0.878042381825295,0.0763292979605591,0.504978604697734,0.279317342515085,0.892216606277339,0.230280972843504,0.204211625204869,0.646826742269457,0.836218735510685,0.646661377204889,0.689728803425537,0.266007981187085,0.08992240074118,0.969466384352743,0.420234067871265,0.781007031804254,0.30480892174399,0.792797384446786,0.300680916933805,0.830209373901101,0.519043549736581,0.475937542822749,0.312685556428924,0.43362113322805,0.273462111482276,0.0834869865730572,0.169960602442865,0.0586513727445984,0.149870051088582,0.484957159891841,0.838353124897796,0.139696285264327,0.25142443304029,0.0220157722691728
"LAn",0.342709539049459,0.740319132541007,0.772534596009044,0.599983465360343,0.718187885999446,0.341009383952252,0.96662589323633,0.735925706049535,0.934518815572077,0.427384934820551,0.992894911686762,0.883532348425301,0.434367401435805,0.77000273561219,0.513623759895995,0.304552734038582,0.687700606018065,0.212158983585526,0.985488130302864,0.914335853477145,0.688286653815484,0.689894451333174,0.510344080446383,0.997295889096358,0.173398051769146,0.0143342943638216,0.0204711785480705,0.196628059535771,0.355814475786873,0.263376474378211,0.162143925716377,0.0259710171351113,0.947705650914014,0.631544227225945,0.721332921388344,0.935187467279546,0.958922417459128,0,0.686630621313079,0.0501937503317674,0.0416290617501581,0.0901118524203555,0.929337533027515,0.133121676633181,0.422306405320731,0.0290709143542051,0.548077867077429,0.171274414674016,0.545389971311405,0.29483769465561,0.546205433989308,0.295877574373136,0.656574547593226,0.618383764586849,0.114393876921585,0.329337580443042,0.0590822544338427,0.508890571624905,0.656035531957751,0.914221134130079,0.0512465202852908,0.238599817292147,0.615403508940613,0.437372260665561,0.749238375374637,0.460863857721567,0.712974014042808,0.238339855695411,0.129490853224543,0.588529378523525,0.265575856471341,0.521919555669172,0.717859670490454,0.374759979612069,0.584625828068592,0.700186458112335,0.956505402846893,0.554865976854166,0.86770204901222,0.860137571338337,0.406731330406138,0.0440465349395575,0.717732976318935,0.519562033700995,0.892556351149591,0.776535535544209,0.0954873869086399,0.220117732952737,0.377045677500612,0.959274426087611,0.721437745516376,0.69307446894091,0.765518296560404,0.657767368343512,0.139475066245015,0.0546464427180882,0.390375853469561,0.0925556944846317,0.523678560573414,0.155211209938368,0.351803206933639,0.380570681181987,0.556847326737881,0.442803555354285,0.392299894262726,0.8619627295825,0.570450114375875,0.234305186931608,0.957612375299443,0.503708731463485,0.342558817066883,0.979747527139959,0.908443299832846,0.665517535546243,0.0755798469837088,0.780905528253451,0.506654657143195,0.0143440602388512,0.512079017137826,0.77911780306979,0.65062050302628,0.696440766140737,0.423477622278559,0.542935956164131,0.967061798245674,0.831753141183559
"BLA",0.0435367230306041,0.210554336728216,0.103304965066335,0.936118511324286,0.192762368952946,0.404469085827635,0.197309442182444,0.337915610296425,0.619592721168732,0.904200634226515,0.44687342708314,0.248841183192709,0.184586805187359,0.342959463841248,0.729276661403278,0.540373430743627,0.415929502624294,0.805316390315087,0.594025824268805,0.737178324654544,0.198509848526813,0.347683868955965,0.41235554725928,0.0102100539782575,0.0245689945118097,0.954514533665257,0.277828997252833,0.993883508083667,0.539369678191867,0.59302661128737,0.0627273695893424,0.747363999579106,0.222838926548035,0.237691563178358,0.0579568125123027,0.00548316108492641,0.00301383262178884,0.686630621313079,0,0.399383301114319,0.858785432805358,0.328458644664775,0.0967687429419216,0.271918650450376,0.525757584344661,0.78030666579947,0.287663266381352,0.908742246215313,0.259686964448243,0.0984948040402897,0.250774480611453,0.716177679607177,0.799494255074476,0.0788172791443718,0.643900549147672,0.199212048011748,0.356632723553605,0.129123874416667,0.342256709295993,0.370338164395537,0.999388481958302,0.143165379681809,0.892985808155209,0.732453089637463,0.568370795039224,0.478942778321699,0.313919593505406,0.418166067133661,0.589332547566499,0.0535908113884654,0.129126379019243,0.352136639970788,0.0261950481578226,0.0206692516871556,0.251782147135282,0.841143254698276,0.345543955744906,0.513166016291939,0.978271745823558,0.920812118593026,0.530823636185367,0.610138419526932,0.0878363901877478,0.409206106935256,0.41673917845903,0.21679994368816,0.661224590257675,0.406662800099619,0.176091732255157,0.38919765576884,0.66376858642743,0.874279680710796,0.454571266503007,0.402053441616609,0.757204622205185,0.0987121391872976,0.511105188569695,0.059778198773931,0.0491867249992075,0.66864882224708,0.787990918955388,0.157323482324411,0.763041523731363,0.737466030413218,0.0262161228027839,0.7480743437048,0.774718019267092,0.657465732187002,0.109160665220575,0.584730200800764,0.48514624261501,0.463356558696995,0.486004975796718,0.910204038088375,0.311816877286089,0.345501138699092,0.390351603057681,0.0509444663129757,0.347849804675505,0.0582430813905956,0.139029892037337,0.909537639063717,0.461325909021682,0.280141410213402,0.204693536282533,0.0243034317258357
"BMe",0.441056130758353,0.917048089154193,0.915487463265939,0.441017836542269,0.415004189544951,0.0646034469103039,0.402051182909657,0.724509259598082,0.790934056710264,0.886058223427104,0.507488372241109,0.873491327458934,0.718499888488281,0.401076515493382,0.82440828023452,0.469030215385959,0.659011788572948,0.114736400398859,0.215729002551981,0.39603351775907,0.679931422421391,0.0920604985389758,0.0526889044339207,0.375458669438652,0.0316919482606133,0.223644493115426,0.294905410464575,0.181949516328081,0.948757528089602,0.73755256377899,0.0669124243253969,0.348447044668415,0.312182052665559,0.274874989880788,0.115080516107245,0.41847005071787,0.535009992735146,0.0501937503317674,0.399383301114319,0,0.136879973180824,0.619160722284718,0.65994260904684,0.00057923305683576,0.757413650847632,0.242821799636659,0.41833225563081,0.146387078260515,0.961744312928786,0.366304326661318,0.0387584178951795,0.572695673065102,0.672433164214929,0.514840465998598,0.127021989493784,0.637462396193866,0.459613767391333,0.835412492890601,0.698924423493322,0.778448659584438,0.236884984307347,0.72654461624362,0.398796275367576,0.580529525082791,0.725429617498066,0.415962826225984,0.317219867996289,0.0301137488239911,0.174307534717069,0.476818886845792,0.264560862295351,0.09530626006135,0.740093443046172,0.267110721954786,0.636751090944089,0.703674149854823,0.492568441573932,0.809922597333252,0.504887201198808,0.250469281241101,0.187031129671086,0.422889841403333,0.358087606925508,0.050030751108471,0.0752839123772541,0.40619765450892,0.026694365349787,0.585413679878402,0.380987216141439,0.586003343241803,0.929565101409919,0.868194479152064,0.939010522181905,0.663869786236343,0.0635935378572711,0.226273978718087,0.287290139545316,0.730489657216936,0.312227106737081,0.982880147956042,0.207641655639448,0.554065062518113,0.135431359914666,0.974303815067667,0.121159938020276,0.51168224302367,0.292867327860097,0.550155025750216,0.457437591318583,0.940714435443462,0.0970114215739893,0.752348575197383,0.150641511031007,0.502180012852232,0.171766063332626,0.535631061175188,0.802532027418243,0.166297048300581,0.768339946458506,0.84677591839196,0.512823483365689,0.928006115924277,0.543208788921015,0.831673080689227,0.787627225977347,0.783125899956952
