"","lower","r","upper","p"
"FP-FP",NA,1,NA,0
"PL-FP",-0.48267130393536,0.336430020051854,0.841585614780212,0.415176082046199
"IL-FP",-0.497315195117097,0.319230228739816,0.835871450294904,0.440865209917589
"dACC-FP",-0.69287446568475,0.0230551244870866,0.716094156609568,0.956786957509521
"Vacc-FP",-0.817404771041249,-0.265878877103081,0.539959614065419,0.524473098317287
"OA-FP",0.139093080069329,0.768446615118927,0.955638127395332,0.0258973900798355
"AU-FP",0.130014601658886,0.764633512722768,0.954828861154616,0.0271134533374172
"M2-FP",0.616922077185048,0.921146545885482,0.985878685127091,0.00115440299170805
"M1-FP",0.374623058180247,0.853882373257697,0.973058449854794,0.00696944129645207
"S1-FP",-0.0170361405079072,0.695992108477614,0.93976184825827,0.0551998906831093
"SS-FP",0.0355399679694937,0.722127887107262,0.94561262059197,0.0430810840501765
"GA-FP",-0.120024351210858,0.638665577642496,0.926408184837527,0.0882893475889848
"AuA-FP",0.0394706970801671,0.724006167425743,0.946027597334719,0.0422791918368762
"RS-FP",-0.552465003863718,0.249238090995466,0.811403193041389,0.551671136171683
"AA-FP",-0.124142766254616,0.636183526775752,0.925813190274297,0.0899296790207457
"ViA-FP",-0.126013576490051,0.635050820787932,0.925541181391028,0.0906840720168341
"TeAA-FP",-0.305877968748305,0.508371305773945,0.893103027488491,0.198300865407144
"Prh-FP",0.149001106300656,0.772557752883485,0.956507491866695,0.024624710320759
"lpEC-FP",0.313785305475004,0.83403888367644,0.969130156590129,0.0100525028380402
"Ech-FP",-0.0834441135926896,0.6600396813431,0.93147317144521,0.0748838298737459
"VA-FP",-0.180957366527789,0.600257903046344,0.917037339212237,0.11564202623882
"aOn-FP",-0.0127073500996484,0.698217787393021,0.940265716651912,0.0540971683704852
"TT-FP",-0.0714765754087083,0.666780491237083,0.933048999901929,0.0709218016143906
"DPA-FP",-0.500492078699161,0.315426473795959,0.834592453596878,0.446633202718404
"PC-FP",-0.183335848386913,0.598681874537912,0.916645194350727,0.116854822515324
"PAA-FP",0.0548813875936868,0.731273464278434,0.94762636459927,0.0392621733007912
"FC-FP",-0.820693771489681,-0.177070659521785,0.664609463900745,0.704085844204237
"IG-FP",-0.830114301547503,-0.302238564439853,0.511339004844401,0.466868099384474
"CA1-FP",-0.903022010648908,-0.545417271487778,0.258675015829707,0.162056148207497
"CA2-FP",-0.763304807207605,-0.126875937923625,0.634527588677493,0.764648269738627
"CA3-FP",-0.953892052791259,-0.760236024516218,-0.119675252641005,0.0285589056204804
"DG-FP",-0.927126507291121,-0.641670096441405,0.11500383288478,0.086327102867095
"proSb-FP",-0.69586746161421,0.120155647921249,0.800757836983058,0.797486729254643
"Sub-FP",-0.33675284266432,0.482392003276181,0.885916566350563,0.226036384485921
"Clst-FP",-0.263010156998535,0.542141110941177,0.90215992913124,0.165103248977026
"dEPn-FP",-0.536652032540514,0.270201369724947,0.818944352960799,0.517491178720966
"vEPn-FP",-0.625865568198564,0.140986875750422,0.769236444499632,0.739131766507838
"LAn-FP",-0.619777676604688,0.150721398254983,0.773266266275389,0.72164812150713
"BLA-FP",-0.629795943727052,0.134622447265786,0.766574448450361,0.750616067549947
"BMe-FP",-0.645093593763986,0.109235696857117,0.755735550020273,0.79680654605296
"CCA-FP",-0.511052679270196,0.302590733441338,0.830234777342898,0.46632303771903
"PAn-FP",-0.428598131524268,0.39553481532016,0.860395896530758,0.332092502888389
"aAA-FP",-0.728039420228209,-0.0479833993278133,0.679670973582685,0.91016912749377
"CA-FP",-0.744746415058779,-0.0843301957532646,0.659535782415094,0.842628934969336
"IAn-FP",-0.776749746385539,-0.159234590616866,0.614376481625045,0.706443624222305
"MAn-FP",-0.332149489033476,0.486359062395042,0.887026621538684,0.221679019117506
"LSN-FP",-0.860065020308569,-0.394460784247376,0.429636379621108,0.333526931731129
"SFn-FP",-0.963414333762082,-0.805776888837454,-0.233933602997071,0.015752034872479
"DLS-FP",-0.485590055721507,0.333044897212584,0.840469866429683,0.42018049161056
"DMS-FP",-0.748084102639979,-0.0918083915184344,0.655256267846787,0.828824110982062
"NACC.S-FP",0.258946845236188,0.81491916584051,0.965279130036154,0.0137311372998962
"NACC.C-FP",-0.731985764309212,-0.0564093992387883,0.675098826751162,0.894456532060921
"FStr-FP",-0.748448659672312,-0.0926297022696951,0.654783319148402,0.82731023480211
"OT-FP",-0.0989284006662264,0.651136675663974,0.929376149684525,0.0803113789841556
"MGCn-FP",-0.664003531018832,0.0764326319871227,0.741185314485319,0.857245981082997
"Gpe-FP",-0.822549106859915,-0.280409263879846,0.52874125329767,0.501143010470543
"Gpi-FP",-0.869884503630249,-0.426885712871208,0.397301341202195,0.291513217261696
"SbInn-FP",-0.49642301058184,0.320293750579941,0.836228054395117,0.439258044279894
"MSn-FP",-0.81496176109483,-0.259065157524472,0.545123435593344,0.535549099151788
"DBn-FP",-0.683369783791226,0.0410902391720236,0.724777116347617,0.923042478974259
"TnS-FP",-0.923563543491926,-0.626852880149514,0.13939406778309,0.0962528126912755
"BNST-FP",-0.954423615461461,-0.762729065868022,-0.125519869717138,0.0277337617841335
"VALCT-FP",-0.511502315271741,0.302037599636094,0.830045530089855,0.467179252642646
"VMT-FP",-0.857522455395999,-0.386249795502042,0.437502451538738,0.344588029939473
"VPLT-FP",-0.390232749271137,0.433702488714258,0.871905155990166,0.283026687056386
"VPMT-FP",-0.35978717659225,0.462023667129511,0.880143404502581,0.249093474128201
"PTTn-FP",-0.0585687063941492,0.726533633347603,0.956351018425579,0.0644070113948209
"MGC-FP",-0.280634400864625,0.528565180705255,0.898556679833836,0.178058020676583
"dLGC-FP",-0.746738920966333,-0.088785537336665,0.656991936978999,0.834399904822823
"LPT-FP",-0.850841460969462,-0.365024316228174,0.457268466388727,0.373945272261904
"PCT-FP",-0.554685654835066,0.246232753907474,0.810306517266586,0.556635688485987
"PlnT-FP",-0.48861619122268,0.329512809020358,0.839301072449021,0.425429294063436
"EnT-FP",-0.599565508535616,0.18200342846999,0.785884410852685,0.666204816583298
"AVT-FP",-0.913178227780138,-0.584854436031337,0.203818385338505,0.127802400527163
"AMn-FP",-0.807405313740224,-0.238334240220915,0.560467990931131,0.569757608085993
"IADT-FP",-0.708780998766566,0.0949649801157916,0.791425004291863,0.839508416123302
"IMDT-FP",-0.893445757761662,-0.429079338620154,0.478636645648076,0.336732603006916
"MDT-FP",-0.765671445037221,-0.132475282054402,0.631113161245078,0.7544996725319
"SMT-FP",-0.493691286734313,0.412858697005687,0.889397318955855,0.357283599256397
"pRE-FP",-0.986504724002092,-0.907982971129066,-0.489902579594249,0.00469216090419942
"PVT-FP",-0.962723822753685,-0.802410571318384,-0.224910184436003,0.0165404907327607
"PT-FP",-0.971494870458064,-0.813823860192356,-0.156959307206124,0.0259128139657522
"RE-FP",-0.879770825851442,-0.460724148520942,0.361223561896543,0.250603141180464
"XiT-FP",-0.876564127756671,-0.449613281945283,0.373347426703596,0.263697812358944
"Rh-FP",-0.174512166722312,0.666080820212621,0.945086063270938,0.102351748711686
"CMT-FP",-0.513744365648606,0.29927127103865,0.829097239832107,0.471470781654129
"PCn-FP",-0.466524819060394,0.44171767594537,0.896548664305614,0.321079430558052
"CLT-FP",-0.673145324813062,0.162067791796931,0.815586457251772,0.728464231819431
"RT-FP",-0.922087217754467,-0.62077556818714,0.149135945765329,0.100504794766302
"IGLLG-FP",-0.90939873797364,-0.569994856120282,0.225086171429946,0.140182193603191
"vlLGC-FP",-0.972170319769626,-0.84936553071178,-0.360402427887283,0.00760872319283413
"subGn-FP",-0.913111558043876,-0.584590391477055,0.204202909039939,0.128016818838521
"MHb-FP",-0.921263543934844,-0.617400570277586,0.154482250943574,0.102911734417541
"LHb-FP",-0.901940149670277,-0.541307632294278,0.264107884366373,0.16588337135658
"SON-FP",-0.747867900664148,0.0118820191559033,0.7581562593688,0.979829881688877
"PVH-FP",-0.982692093880223,-0.904058322366427,-0.549370073668337,0.00205199374423279
"IPVH-FP",-0.950064137894758,-0.692350919529307,0.126838097068433,0.0847206367371467
"ArH-FP",-0.772789855158465,0.103991205004293,0.844297774207049,0.844575481815617
"ADPO-FP",-0.941598349241871,-0.648078923499869,0.205053928313758,0.115442492275256
"AVPO-FP",-0.763059152730665,-0.126297046301737,0.634878904365246,0.765699184277587
"AVPV-FP",-0.904405434063832,-0.550697619976185,0.25161901061748,0.157209917704895
"DMH-FP",-0.90902546346552,-0.494426559301501,0.412051468623459,0.259349759795184
"MePO-FP",-0.946761971415747,-0.727338201929998,-0.0464962584706602,0.040879059361757
"MPA-FP",-0.923798206921365,-0.627822211850631,0.137826400024188,0.0955843759860761
"PSN-FP",-0.949972100529998,-0.742025808027979,-0.0782891308543466,0.0350449965844868
"SPZ-FP",-0.943159534039132,-0.656096658373666,0.191653308667577,0.10951114771756
"SCN-FP",-0.845541956356722,-0.108290836519442,0.771032350005605,0.838198703411794
"AHN-FP",-0.910497358941688,-0.574291466635173,0.21901353416654,0.136537102866543
"SMN-FP",-0.728017657427222,0.204178735443302,0.871353620815284,0.6979878959948
"MPO-FP",-0.907342402802325,-0.562002288682573,0.236220540302514,0.147104522525829
"VMHn-FP",-0.304238027935238,0.582209458182118,0.928276353735033,0.170225893613691
"PHn-FP",-0.871110535075073,-0.43101579611254,0.39303033497556,0.286356884999136
"LHA-FP",-0.696260807457391,0.0165149545827272,0.7128915072934,0.969040090134473
"LPO-FP",-0.88475584632625,-0.478261508855867,0.341504593500313,0.23061968740471
"PSTN-FP",-0.823524674720346,-0.283193110048884,0.526559190090927,0.49671940174624
"STN-FP",-0.946415010717603,-0.673026808521041,0.162278776727129,0.0975196726551161
"ZI-FP",-0.957352876914009,-0.776570340467652,-0.158793890233061,0.0234206136979982
"FF-FP",-0.740074581733133,0.029329319490829,0.765480504465927,0.950230413374301
"TN-FP",-0.665088811965137,0.176238384506609,0.820413115513481,0.705433137920334
"reSN-FP",-0.173462484718834,0.666682592141938,0.945201564033139,0.101928283934202
"cSN-FP",-0.0224910563312512,0.743153904488772,0.95933283402521,0.0556039051415239
"VTA-FP",-0.20239752535556,0.64968344992731,0.941911790095238,0.11424254860749
"PAG-FP",-0.735357349144204,0.0396670638115032,0.769732042362135,0.932712068111457
"SCO-FP",-0.857507963996293,-0.386203209892866,0.437546723450276,0.344651262054648
"PreCN-FP",-0.928996026214689,-0.649531000249593,0.101682889589053,0.0813139381285995
"APTN-FP",-0.16983243303095,0.607549820931459,0.918843763354912,0.110123770532897
"FP-PL",-0.48267130393536,0.336430020051854,0.841585614780212,0.415176082046199
"PL-PL",NA,1,NA,0
"IL-PL",0.513595061690027,0.894524706755287,0.980893820216774,0.00270637473086549
"dACC-PL",0.264680306499978,0.816976465322258,0.965696665977902,0.0133002236963414
"Vacc-PL",0.067676260437823,0.737192740835805,0.948920610925864,0.0369044437364146
"OA-PL",-0.501240852425552,0.314526115574208,0.834288890432538,0.448003023039804
"AU-PL",-0.169812588724489,0.607562711989969,0.918846945341604,0.110114150489868
"M2-PL",-0.484027240131079,0.334860054710438,0.84106868422353,0.41749386979892
"M1-PL",-0.497403451034457,0.319124912029562,0.835836113338554,0.441024494148642
"S1-PL",-0.413737825427839,0.410664181488101,0.865015518485945,0.312195359653721
"SS-PL",-0.493109308920958,0.324225882204972,0.837542739279569,0.433337134664931
"GA-PL",-0.221064734344732,0.572845039887243,0.910128044336286,0.137758249849749
"AuA-PL",-0.398663930479152,0.425560808238644,0.869490037414007,0.293176808832376
"RS-PL",-0.678074760889522,0.0509368700219053,0.729427837217895,0.904658438881135
"AA-PL",-0.54218003924696,0.262958835732369,0.816360234831555,0.529209328661697
"ViA-PL",-0.62731491912777,0.138647306342078,0.768260420808054,0.743348622463251
"TeAA-PL",-0.58434089415682,0.204566024320197,0.794683610188463,0.62700502550181
"Prh-PL",-0.375355581703032,0.447747998364981,0.876022047889974,0.265928803172674
"lpEC-PL",-0.751887891567201,-0.100422122850041,0.650266772045915,0.812970586358394
"Ech-PL",-0.397440073293635,0.42675097923633,0.869844415010256,0.291682183225516
"VA-PL",-0.39191438377459,0.432089266822236,0.87142830333338,0.285024018453338
"aOn-PL",0.270819105086501,0.819163734231646,0.966139737834208,0.0128515443763536
"TT-PL",0.477900473665577,0.884654150755778,0.979016309419275,0.00351234992687067
"DPA-PL",0.468445280333912,0.881976982758301,0.978504299684242,0.00375476707306275
"PC-PL",0.00220153871989167,0.705779545656728,0.941969727527013,0.0504497414052269
"PAA-PL",-0.43120068401349,0.392838303381612,0.859564439575514,0.335699309172504
"FC-PL",-0.650665825195024,0.200764923768423,0.82855564849625,0.665997973143173
"IG-PL",0.149430872636292,0.772734900564974,0.956544879227383,0.0245707611347239
"CA1-PL",-0.922648573831229,-0.623082138046595,0.145456049136825,0.0988785769382048
"CA2-PL",-0.844995402171686,-0.346856687283757,0.473565322345931,0.399923729097717
"CA3-PL",-0.811041630508997,-0.248246064924257,0.553199274800363,0.553308133284933
"DG-PL",-0.430760898862767,0.3932949631321,0.859705422511691,0.335087212802687
"proSb-PL",-0.844135352699365,-0.249994473278861,0.619735213908675,0.588732964847188
"Sub-PL",-0.869147613597438,-0.424412240912848,0.39984222947186,0.294622698732788
"Clst-PL",-0.0701594642412903,0.66751505831539,0.933220107639299,0.0704976863549156
"dEPn-PL",-0.611663528330664,0.163467690124972,0.778467921053032,0.698914474869402
"vEPn-PL",-0.823069662915134,-0.28189357035429,0.527579138311901,0.498782529656163
"LAn-PL",-0.909277450635526,-0.569521646968917,0.225751229145701,0.140586904646271
"BLA-PL",-0.938723560091141,-0.691420523135457,0.0258445004051416,0.0575067594815118
"BMe-PL",-0.886170287312487,-0.483297281438489,0.335705799843991,0.225038186596669
"CCA-PL",-0.788352228748394,-0.188267800952787,0.595394456378782,0.655250560608347
"PAn-PL",-0.903491869559227,-0.547207484683888,0.256292372074268,0.160404132004699
"aAA-PL",-0.555141772702189,0.245613550336196,0.810080072095503,0.557660510450961
"CA-PL",-0.665292791331085,0.0741362229535822,0.740142768787026,0.86150307463818
"IAn-PL",-0.837605129075685,-0.324412927682226,0.492951088074296,0.433056321890808
"MAn-PL",-0.578413963776092,0.213128630416115,0.797959267370878,0.612320304377774
"LSN-PL",-0.306432415740118,0.507917485963929,0.892979153567012,0.198769080935526
"SFn-PL",-0.61850786144767,0.152733168943313,0.774092859787701,0.718047729656036
"DLS-PL",-0.736510686836517,-0.0661906479069882,0.669719861765249,0.876254551965593
"DMS-PL",-0.499394231547219,0.316743922593762,0.83503607475246,0.444631927006229
"NACC.S-PL",-0.448250624395601,0.374815216534572,0.853942917387839,0.360267971854661
"NACC.C-PL",-0.406703046242529,0.417671436129297,0.867129337105139,0.303177675560391
"FStr-PL",0.127598767738111,0.763611284155911,0.954611429889478,0.0274453328536107
"OT-PL",-0.678628787457742,0.0499131980514161,0.728947244517797,0.906568075123427
"MGCn-PL",-0.925282488021546,-0.633974721310861,0.12778589359463,0.091404142137297
"Gpe-PL",-0.676483059524132,0.0538693505205692,0.730800878125703,0.899190202461654
"Gpi-PL",-0.20149270850292,0.586447876043731,0.913580189616789,0.126512712812601
"SbInn-PL",-0.931637021385028,-0.66073854044348,0.0822132542436311,0.0744671774641205
"MSn-PL",-0.966207098197551,-0.819496640240016,-0.271757367650699,0.0127841044292469
"DBn-PL",-0.969945819255064,-0.838130591232681,-0.32598986455428,0.00935756691125162
"TnS-PL",-0.406372974845825,0.417997825086535,0.867227403026465,0.30276072878634
"BNST-PL",-0.582098087115965,0.207820458093974,0.795932668142171,0.621410808012009
"VALCT-PL",-0.906648621335826,-0.559320169119007,0.239910585080413,0.149468784991699
"VMT-PL",-0.905263613308191,-0.553987468933656,0.247179312676231,0.154231100470003
"VPLT-PL",-0.886667428236248,-0.485073585232787,0.333645432231961,0.223086177062089
"VPMT-PL",-0.924410965010766,-0.630357687161312,0.133707639605887,0.0938486217717617
"PTTn-PL",-0.880767856373067,-0.379263833385232,0.523233913305942,0.401431355299091
"MGC-PL",-0.870007670454763,-0.427299786688243,0.396874743093772,0.290994235531421
"dLGC-PL",-0.845276047867668,-0.347720382953832,0.472803077106941,0.398671379212131
"LPT-PL",-0.95514680531162,-0.766130016208948,-0.13356493230517,0.026632081673597
"PCT-PL",-0.959035433959475,-0.784600415067491,-0.178763373066276,0.0211223338625481
"PlnT-PL",-0.914902719220604,-0.59170852321292,0.193751019962852,0.122306903838467
"EnT-PL",-0.959508350343257,-0.786868013874431,-0.184494370242208,0.0204998774397711
"AVT-PL",-0.841898711359641,-0.337382290398765,0.481846936333894,0.413772902270095
"AMn-PL",-0.929837445133295,-0.653088579827385,0.0955644153730137,0.0791024059231535
"IADT-PL",-0.602185926285685,0.276060268238952,0.851997175765775,0.548997405505237
"IMDT-PL",-0.907640455596965,-0.488421104050655,0.418603243948167,0.266084621107176
"MDT-PL",-0.955998687555058,-0.770149794775631,-0.14318258850126,0.025365322580218
"SMT-PL",-0.924228946650905,-0.563058451538783,0.329869527183351,0.188138830086776
"pRE-PL",-0.928550794987534,-0.583522077154781,0.302432938289079,0.169030344720311
"PVT-PL",-0.685708117257067,0.036696612297609,0.722681637320074,0.931255598456374
"PT-PL",-0.795577456297797,-0.106063980540664,0.703156917691293,0.820951280456408
"RE-PL",-0.925986666860317,-0.636906574806631,0.122945725781394,0.0894500278077478
"XiT-PL",-0.862092414742303,-0.401061792772917,0.423220650435513,0.324756669467477
"Rh-PL",-0.806292174107329,-0.135519381387086,0.687723656822346,0.772041948295193
"CMT-PL",-0.805803196331698,-0.234004510357672,0.563604989083631,0.576995480110543
"PCn-PL",-0.946559977845297,-0.673787434309119,0.160923367211024,0.0969979587929904
"CLT-PL",-0.964274923486572,-0.771300747849174,-0.0435213037229842,0.0422884841575208
"RT-PL",-0.889728861944661,-0.496085739172121,0.32069525689657,0.211181098777838
"IGLLG-PL",-0.445552974340909,0.377708877760233,0.854853069462948,0.356269858600907
"vlLGC-PL",-0.664207954962957,0.0760690387205425,0.741020460326979,0.857919813987966
"subGn-PL",-0.793118481580234,-0.200506398183125,0.587121810964917,0.634005128718548
"MHb-PL",-0.465164130094427,0.35629980027998,0.848048980482473,0.38632467466369
"LHb-PL",-0.815585505104114,-0.260799577500439,0.543814758185392,0.53272166417556
"SON-PL",-0.34266432967919,0.553125751601106,0.922097295935308,0.197772666027986
"PVH-PL",-0.766371468472353,-0.134139283023981,0.630092733452283,0.751489576826433
"IPVH-PL",-0.611660808076503,0.262145958751581,0.847832489727652,0.570099696130753
"ArH-PL",-0.912399786665861,-0.388540292686839,0.617841350380616,0.446517273677194
"ADPO-PL",-0.724564563389548,0.0627112797686139,0.778981788927618,0.893747243130513
"AVPO-PL",-0.801806491542789,-0.223301362670567,0.571262201020801,0.595019975413645
"AVPV-PL",-0.825788382331015,-0.28968801403622,0.521426462333257,0.486457897350498
"DMH-PL",-0.958091982136084,-0.736204990801835,0.0378216178410805,0.0591991917087884
"MePO-PL",-0.624129737021049,0.143777660183437,0.770396884635637,0.734109064382648
"MPA-PL",-0.782068971931473,-0.172413748920061,0.605869473818737,0.683073659096339
"PSN-PL",-0.774053466719276,-0.152637176736495,0.618568542690691,0.718219420949878
"SPZ-PL",-0.92536658386445,-0.568402469338072,0.322847172416502,0.183052200680228
"SCN-PL",-0.918903248742762,-0.422184488490516,0.59232388280814,0.404348294484673
"AHN-PL",-0.905243521315989,-0.553910320217593,0.247283812569114,0.154300598529492
"SMN-PL",-0.658252593904759,0.329138554105805,0.900233078416884,0.524120318668911
"MPO-PL",-0.653326294250456,0.0951535579252716,0.749566454291427,0.822661077815257
"VMHn-PL",-0.885645050874959,-0.398089870782296,0.506941639293654,0.376433819617311
"PHn-PL",-0.887569822091364,-0.488306363139644,0.329875493936521,0.219556157723121
"LHA-PL",-0.940795646258649,-0.700563642829255,0.00811579655982325,0.0529492936441979
"LPO-PL",-0.720962520680973,-0.0331118058160705,0.687605005517401,0.937960728554484
"PSTN-PL",-0.771465642631887,-0.146356802066393,0.622518776345173,0.729474574531414
"STN-PL",-0.553181227484566,0.342593779515455,0.870952277223425,0.451916780166702
"ZI-PL",-0.839010488068396,-0.328636874042576,0.489363619584332,0.426735224738191
"FF-PL",-0.505523290793772,0.399693504869893,0.886055585822529,0.374334593434524
"TN-PL",-0.768255819291318,-0.0360597824077442,0.73701196920638,0.938822804787812
"reSN-PL",-0.390718613105368,0.513398780742908,0.913341577544391,0.238594847892009
"cSN-PL",-0.747911326409276,0.0117834861508009,0.758114354227389,0.979997121383412
"VTA-PL",-0.801557513761432,-0.122355641687006,0.694714051305157,0.793833971858841
"PAG-PL",-0.159136376632653,0.674787557635991,0.9467504230546,0.0963142060315356
"SCO-PL",-0.149894533924962,0.620298420130791,0.921970934448594,0.100843101952062
"PreCN-PL",-0.632871207821145,0.12959832263684,0.764457597114232,0.759710307620648
"APTN-PL",-0.778008318539312,-0.162333135730903,0.612392446194604,0.700930360125873
"FP-IL",-0.497315195117097,0.319230228739816,0.835871450294904,0.440865209917589
"PL-IL",0.513595061690027,0.894524706755287,0.980893820216774,0.00270637473086549
"IL-IL",NA,1,NA,0
"dACC-IL",-0.00833385549937031,0.700452580431505,0.940770583675263,0.0530033063411795
"Vacc-IL",-0.0502434609559185,0.6784501347828,0.935753118678986,0.0643606591620597
"OA-IL",-0.563008371675971,0.234830413818962,0.806109450422655,0.575612427618326
"AU-IL",-0.147024970397065,0.622100365595324,0.922409792320349,0.0995689030954989
"M2-IL",-0.53901859114832,0.267111954014901,0.817844772056878,0.522477816490189
"M1-IL",-0.568831498420731,0.226719850769027,0.803088652776826,0.589242930236532
"S1-IL",-0.565369653436421,0.231554911267638,0.804893055558681,0.581104204331493
"SS-IL",-0.601717617235196,0.178746240070358,0.784593611622518,0.671921101451579
"GA-IL",-0.367768652160667,0.454757756139638,0.878053597685058,0.257593281199024
"AuA-IL",-0.449857937045149,0.373083458859951,0.853396816577531,0.362670390111227
"RS-IL",-0.7916645838344,-0.196753427846641,0.589676231482269,0.640497627964034
"AA-IL",-0.550763025175589,0.251531073131942,0.812237270142274,0.547893972252277
"ViA-IL",-0.653778374344557,0.0943714939595922,0.749220483306942,0.82410123003514
"TeAA-IL",-0.610387337535067,0.165449145127186,0.779269020454343,0.695397499585223
"Prh-IL",-0.518823807933002,0.292953090212293,0.826919891361405,0.481330916375585
"lpEC-IL",-0.754610057011852,-0.106647043758185,0.64662022527777,0.801547819508508
"Ech-IL",-0.53407299049353,0.273549357209509,0.820131432516454,0.512107428240532
"VA-IL",-0.458377986824104,0.363806983115676,0.85045346633457,0.375661798302372
"aOn-IL",0.352743839228834,0.846902925445102,0.971684615370482,0.00797246176142092
"TT-IL",0.530141256168598,0.898977568389493,0.981735580035468,0.00238612808950331
"DPA-IL",0.844760772986691,0.971261255118814,0.994961279405967,5.80677798160692e-05
"PC-IL",-0.0759406781412995,0.664280097016895,0.932465661588879,0.072376687354628
"PAA-IL",-0.568125500057845,0.227709091900325,0.803458691159749,0.587574675877795
"FC-IL",-0.7646451528227,-0.0273164799318066,0.740984341809806,0.953643403304457
"IG-IL",-0.102568968992021,0.649013049273055,0.928873281922133,0.08163888723324
"CA1-IL",-0.95998723357866,-0.789168983646472,-0.190351883055772,0.0198800733614048
"CA2-IL",-0.83554585454684,-0.31826032016751,0.498127344876605,0.442333030250926
"CA3-IL",-0.822598291843777,-0.280549398449736,0.528631666616846,0.500919972785431
"DG-IL",-0.47506990019385,0.345147765154581,0.844439302366419,0.402406676199434
"proSb-IL",-0.917551024261375,-0.532286542188099,0.368470126476008,0.218734462006202
"Sub-IL",-0.899453106647767,-0.531925046883394,0.276322856816874,0.174802746150054
"Clst-IL",0.00128796886047124,0.705320750448332,0.941866685603791,0.0506666974939644
"dEPn-IL",-0.332687735929333,0.485896949820696,0.88689755195705,0.222184344817114
"vEPn-IL",-0.657969789649451,0.0870764303587301,0.745975972368553,0.837555115811046
"LAn-IL",-0.883959594123537,-0.475438357856301,0.344728434739925,0.233779493102247
"BLA-IL",-0.903825375200283,-0.548480158340866,0.254592576841817,0.15923530693472
"BMe-IL",-0.848007115985963,-0.356169652644982,0.465280932170967,0.386510695830546
"CCA-IL",-0.81106817110017,-0.248318844731026,0.553145447446895,0.553187976783029
"PAn-IL",-0.854635807070286,-0.377017284012762,0.446199083270814,0.35722357426607
"aAA-IL",-0.724440613363593,-0.0403829010231986,0.683747242964172,0.924364339776343
"CA-IL",-0.447471270479506,0.375652848772752,0.854206682223602,0.359108547103803
"IAn-IL",-0.778280070168132,-0.16300377310691,0.611961740517033,0.699738581261388
"MAn-IL",-0.557377624186212,0.242568784357666,0.80896413402682,0.562709422677691
"LSN-IL",-0.126973500289937,0.634468349378987,0.925401189434519,0.0910734230565915
"SFn-IL",-0.608817910661221,0.16787733034377,0.780248004409528,0.691094069247517
"DLS-IL",-0.718748087326436,-0.0285200701955819,0.690020420390401,0.946553858889215
"DMS-IL",-0.415052694042798,0.409343565804828,0.864615325172398,0.313908987711041
"NACC.S-IL",-0.424244334879228,0.40001425396083,0.86177166211903,0.326141142265825
"NACC.C-IL",-0.406377952018497,0.41799290502156,0.867225925016061,0.302767011895707
"FStr-IL",-0.151681523444811,0.6191721553574,0.921696242318721,0.101644230021942
"OT-IL",-0.785187958134336,-0.180244359701219,0.600729176310129,0.669290214506657
"MGCn-IL",-0.959306363874937,-0.785898933126214,-0.182040149356556,0.0207644718832351
"Gpe-IL",-0.752518674071061,-0.101860041197701,0.649427503355222,0.810329367775426
"Gpi-IL",-0.295370782993623,0.516886873042528,0.895416654073024,0.189623319565366
"SbInn-IL",-0.932846407592998,-0.665911429021651,0.0730315245419679,0.0714255055222797
"MSn-IL",-0.972474155302994,-0.850908752676775,-0.365235613125664,0.0073862753727363
"DBn-IL",-0.967003180761721,-0.82343852551014,-0.282946910621029,0.012002488845377
"TnS-IL",-0.39099581083638,0.43297112421402,0.871689074712718,0.283931339246174
"BNST-IL",-0.573263144519693,0.220472534530584,0.800741449390229,0.59981460146916
"VALCT-IL",-0.796716035825764,-0.209868196164345,0.580680691818806,0.617898925045037
"VMT-IL",-0.844228779763637,-0.344501681554404,0.475637481777024,0.403347127551225
"VPLT-IL",-0.784917393957185,-0.179562022978309,0.601179669987006,0.670488121168809
"VPMT-IL",-0.877056700931095,-0.451311449507372,0.371512456286084,0.261674842119464
"PTTn-IL",-0.868498861270241,-0.333672829319916,0.56013262125243,0.464539722090449
"MGC-IL",-0.881039795617203,-0.465157567057949,0.35630711224942,0.245471728438457
"dLGC-IL",-0.657244718188381,0.0883441426665287,0.746542047252148,0.835214587542593
"LPT-IL",-0.899606845907116,-0.532502436511317,0.275578631909269,0.174246580876142
"PCT-IL",-0.927658706736605,-0.643901785109205,0.111249516240444,0.0848861354098336
"PlnT-IL",-0.939618457773558,-0.695359581477259,0.0182615030311344,0.0555157101578878
"EnT-IL",-0.944539159850117,-0.717284395780245,-0.0255009406235999,0.04519116684084
"AVT-IL",-0.775135814337502,-0.155278890392427,0.616895225946974,0.713498243078249
"AMn-IL",-0.865655284256264,-0.412779340039709,0.411624681494944,0.309460042085631
"IADT-IL",-0.703385786947175,0.105616213963779,0.795411178773313,0.821698695445423
"IMDT-IL",-0.846405200909361,-0.257432734148801,0.614814407972697,0.577304890248776
"MDT-IL",-0.884564719400448,-0.477583091881492,0.342281063043455,0.231376993496597
"SMT-IL",-0.858368102259213,-0.297823271078732,0.586853245025072,0.516520995935196
"pRE-IL",-0.915047852610006,-0.521008409029316,0.381880277193278,0.230496034170159
"PVT-IL",-0.582166619093882,0.207721272849897,0.795894674487014,0.621581070531394
"PT-IL",-0.759568992031033,-0.0152123280692499,0.746396323681842,0.974177737850108
"RE-IL",-0.83806202700949,-0.325783938263376,0.491789704280539,0.431000340798932
