MAn,0.818181818
CA1,0.727272727
cSN,0.719008264
AU,0.41322314
VMT,0.404958678
VTA,0.305785124
PT,0.305785124
M2,0.289256198
VA,0.223140496
CCA,0.223140496
EnT,0.214876033
PTTn,0.198347107
PSN,0.190082645
SFn,0.157024793
vEPn,0.157024793
AA,0.157024793
VALCT,0.157024793
IADT,0.157024793
PreCN,0.157024793
SubInn,0.148760331
VMHn,0.132231405
IMDT,0.132231405
AHN,0.132231405
LPO,0.123966942
DG,0.115702479
OT,0.107438017
PCn,0.099173554
Vacc,0.099173554
RT,0.099173554
