"","lower","r","upper","p"
"FP-FP",NA,1,NA,0
"PL-FP",-0.877834640901177,-0.368138059149579,0.532561817012702,0.416503792564685
"IL-FP",-0.938674067566223,-0.633233830468083,0.229049026045215,0.126850688275788
"dACC-FP",-0.457718382502235,0.450686039812277,0.898723787223821,0.31016682159197
"Vacc-FP",-0.714211784487541,0.0840543860006396,0.787279411499894,0.85780838840602
"OA-FP",0.0862346893022912,0.788112954545436,0.967164131371029,0.0352816905054794
"AU-FP",-0.24605529064164,0.622313787290962,0.936494548533708,0.135593899151795
"M2-FP",-0.150131619462534,0.679781064292763,0.947698456547602,0.09293826965617
"M1-FP",-0.37115109427167,0.530057093561156,0.917058610000739,0.221036447338679
"S1-FP",0.0955615737018699,0.791649853719418,0.967766118386506,0.0338968305939341
"SS-FP",-0.171776733046,0.667646729729653,0.945386470038738,0.101251734176049
"GA-FP",-0.151222449668494,0.679180222617745,0.94758463445316,0.0933411284014552
"AuA-FP",-0.620237212997047,0.249229839795977,0.843900804732095,0.589911638788493
"RS-FP",-0.250833834132882,0.619183333982322,0.935865236258703,0.138154961116751
"AA-FP",0.110372667439353,0.797172190153746,0.968702023793569,0.0317961620127758
"ViA-FP",0.564283196089859,0.924490238480461,0.989006850811514,0.00288844121061355
"TeAA-FP",-0.855067487422437,-0.286475203554334,0.594928249658675,0.533372761405069
"Prh-FP",-0.1446979290325,0.682757499065008,0.948261302483989,0.0909561178888437
"lpEC-FP",-0.745570055068785,0.0170748686759599,0.760356040023105,0.971017028081229
"Ech-FP",-0.779881760785352,-0.0649949355896531,0.72347356066145,0.889894077106921
"VA-FP",-0.265599669924086,0.609332178074641,0.933871596505254,0.146372425686869
"aOn-FP",-0.554858249527031,0.340456286158529,0.87036681962953,0.454929511891329
"TT-FP",-0.946444443419462,-0.673181191739694,0.162003925764455,0.0974136624288089
"DPA-FP",-0.914688963721199,-0.519402621141037,0.383759197181621,0.232194173206166
"PC-FP",0.417307359003688,0.890515130389882,0.983816446378235,0.00717594582057298
"PAA-FP",-0.735485197711986,0.0393890560432903,0.769618549084465,0.933182923049968
"FC-FP",0.290716766081538,0.856306573209866,0.978427238660283,0.0138921230741694
"IG-FP",-0.887096276134943,-0.403772038466388,0.501893815648652,0.369017274734419
"CA1-FP",-0.888045902740074,-0.407510526970196,0.498538690550699,0.364170767269802
"CA2-FP",-0.871735582142187,-0.345462190116916,0.550919279804484,0.447885618913782
"CA3-FP",-0.938841188650323,-0.634076207317553,0.227714915857133,0.126188576742148
"DG-FP",-0.915465672946001,-0.52288139623067,0.379679239022851,0.228522708221251
"proSb-FP",-0.82902608640095,-0.202206417651441,0.649798591237406,0.663698313780814
"Sub-FP",-0.806994301451205,-0.13749187452453,0.686662877303509,0.768786500029897
"Clst-FP",-0.92482186079634,-0.56583988476957,0.326226850051336,0.185482893984269
"dEPn-FP",-0.840747652329303,-0.239021948292362,0.626871392119363,0.605715018032804
"vEPn-FP",-0.813149805292323,-0.155014960499752,0.677082567250411,0.7399888388119
"LAn-FP",-0.900755421053159,-0.459145271380898,0.449245257342896,0.300024708766074
"BLA-FP",-0.901085952272484,-0.460529139794332,0.447843386168163,0.298379628099637
"BMe-FP",-0.898069431645197,-0.447978486558007,0.46039596635132,0.313444088996849
"CCA-FP",-0.335905555676299,0.558404563252049,0.923232973524049,0.192623714537365
"PAn-FP",-0.900022368439346,-0.45608375472257,0.452330787918107,0.303678225703467
"aAA-FP",-0.240191917753242,0.626117338818225,0.937256459838928,0.132514887161193
"CA-FP",-0.85767079098557,-0.295412525472019,0.588583520720351,0.520085547606655
"IAn-FP",-0.902348910754622,-0.465836694827862,0.442425052267457,0.292107291294112
"MAn-FP",-0.70255707445495,0.107235976419532,0.796012184210591,0.818995488014786
"LSN-FP",-0.827514355685208,-0.197583882014211,0.652571782377552,0.67108013064667
"SFn-FP",-0.78700855865925,0.0679576676174627,0.833547302335187,0.89822042113915
"DLS-FP",-0.561398254163489,0.332031189784666,0.868044509087127,0.466876582030851
"DMS-FP",-0.655968735885549,0.191869625205116,0.825632883666254,0.680234419868717
"NACC.S-FP",-0.74372431944797,0.021216419960157,0.762098334031902,0.96398999279791
"NACC.C-FP",-0.780008227514292,-0.0653164428904794,0.723319645573578,0.889351741323607
"FStr-FP",-0.589239218293284,0.29449600918775,0.857405143792642,0.521442912382779
"OT-FP",-0.454906060794064,0.453511955889077,0.899404627061736,0.306762307068275
"MGCn-FP",-0.324025104579465,0.567511280649171,0.925177312856316,0.183895749663388
"Gpe-FP",-0.725018364184813,0.0617589630035283,0.778605614021081,0.895354562454731
"Gpi-FP",-0.89617207749539,-0.440174127949721,0.468022550326299,0.322974046288981
"SbInn-FP",-0.719194250025933,0.0738732429501965,0.783352775728949,0.874930807674548
"MSn-FP",-0.764516457403657,-0.0270069097293208,0.741124011080036,0.954168364518952
"DBn-FP",-0.654804741778722,0.193834157888122,0.826281318129401,0.677083643788544
"TnS-FP",-0.826269549596977,-0.0446474164605435,0.795747051742973,0.933073375206041
"BNST-FP",-0.89624521358738,-0.310604776804535,0.66979493170129,0.549075683556238
"VALCT-FP",-0.892373229721808,-0.424752742303643,0.482705112351641,0.342164096643173
"VMT-FP",-0.831678638046,-0.210385393534319,0.644835581888662,0.650690243638181
"VPLT-FP",-0.898399941620409,-0.44934501979744,0.459046621749439,0.311788141233298
"VPMT-FP",-0.11153309495019,0.700347862861912,0.951553923333417,0.0797017583311434
"PTTn-FP",-0.857309605027558,-0.150368847365833,0.753095313728762,0.776146708185824
"MGC-FP",-0.940139258356735,-0.640643873107054,0.217201260785142,0.12108718797024
"dLGC-FP",-0.972240052412072,-0.818311021978879,-0.170033849680198,0.0244421626584919
"LPT-FP",-0.958879300011259,-0.740608643141445,0.0281484671989878,0.0569065874289568
"PCT-FP",-0.804503791432623,-0.130519166384684,0.690397044390603,0.780306252366847
"PlnT-FP",-0.826231461673399,-0.193682929809572,0.6548944883179,0.677326055565798
"EnT-FP",-0.785238063789306,-0.0787431078785942,0.716821160086456,0.866735597577536
"AVT-FP",-0.902501546649118,-0.466480278241423,0.441763497118764,0.291350730956453
"AMn-FP",-0.966248471222703,-0.78275568324213,-0.0723379235251226,0.037438199058441
"IADT-FP",-0.913215401970351,-0.512838550670279,0.391362780022104,0.239196242360042
"IMDT-FP",-0.129264194770394,0.691064519146859,0.949823386845364,0.0855431766369114
"MDT-FP",-0.87386721706806,-0.353318208366681,0.544656075760829,0.436914895089903
"SMT-FP",-0.805891378492375,-0.134395801280427,0.688326335206889,0.773897522719606
"pRE-FP",-0.776833978902625,-0.0572914075403532,0.72713817608761,0.902898627186678
"PVT-FP",-0.771576527994958,-0.0442011297617267,0.733264433628422,0.92503511259757
"PT-FP",-0.912892165773996,-0.391039551819081,0.616015971350141,0.443337978771379
"RE-FP",-0.804616645428382,-0.130833689373433,0.690229541476981,0.779785919888347
"XiT-FP",-0.69734932240763,0.117317361318292,0.799722550232773,0.802203611674367
"Rh-FP",-0.590672386119385,0.292487090212138,0.856821818479925,0.524422337631726
"CMT-FP",-0.831159093937973,-0.208776533353809,0.64581757086802,0.65324356524171
"PCn-FP",-0.596627579324184,0.284055160802036,0.8543575998112,0.536990007867042
"CLT-FP",-0.898877828966473,-0.451324625450881,0.457084454619383,0.30939605357802
"RT-FP",-0.887140760987585,-0.403946806736518,0.501737573946374,0.368790120990608
"IGLLG-FP",-0.977759492705958,-0.804879741812472,0.0192667663597712,0.0533935717753664
"vlLGC-FP",-0.898626326771126,-0.450282250665778,0.458118750381212,0.310654623290599
"subGn-FP",-0.409756794530638,0.601992835950174,0.949615561592802,0.206090455700614
"MHb-FP",-0.775218510220878,-0.0532426241094448,0.729046449437541,0.909740573714005
"LHb-FP",-0.837289460102425,-0.227977393705386,0.633910636399848,0.622952250417131
"SON-FP",-0.77491953037715,0.0987367915056745,0.842766392654562,0.85237610296058
"PVH-FP",-0.935687001638318,-0.618298548427508,0.252176790777261,0.138883215548861
"IPVH-FP",-0.726896588384254,0.0578021506628376,0.777037095391266,0.902035866289938
"ArH-FP",-0.462920155075979,0.445410695924104,0.897447007481755,0.316566001952741
"ADPO-FP",-0.93602924180935,-0.308675108422234,0.788261467059254,0.613316164893777
"AVPO-FP",-0.845917667686191,-0.109594660674983,0.770496742340523,0.836266179154973
"AVPV-FP",-0.856876634263753,-0.148773902154915,0.75380061274295,0.778485603289832
"DMH-FP",0.449244401725622,0.898375623450205,0.985031386302435,0.00598254041238499
"MePO-FP",-0.937831732849008,-0.628999014244339,0.235707174388824,0.130206088265545
"MPA-FP",-0.916042428770391,-0.52547309588498,0.376616661526498,0.225805304073493
"PSN-FP",-0.824789521318634,-0.0400088688920715,0.797445174357661,0.940018717951954
"SPZ-FP",-0.937495642833554,-0.627314430315799,0.238333367225812,0.131553268280598
"SCN-FP",-0.802176068365177,-0.124061940050896,0.693816572343844,0.791002979529757
"AHN-FP",-0.964140687727738,-0.770526126349842,-0.0416153816127035,0.0426282923643316
"SMN-FP",-0.66153547273198,0.530157890443414,0.962312009077571,0.358091775486488
"MPO-FP",-0.853970004958075,-0.282736890045853,0.597549944905038,0.538963853720024
"VMHn-FP",-0.671951025524746,0.164190419019407,0.816315284957607,0.725003627692258
"PHn-FP",-0.566096972090566,0.45407782053965,0.924828661135982,0.365695665402447
"LHA-FP",-0.64297443602818,0.213421979884175,0.832656277815549,0.645878471035852
"LPO-FP",-0.655038703562956,0.193439834334489,0.82615129785497,0.677715773004934
"PSTN-FP",-0.140430105740165,0.757456725234255,0.971695109695571,0.0811067844673606
"STN-FP",-0.483497643544319,0.423905076101829,0.892162479516483,0.34323253814676
"ZI-FP",-0.927643258141858,-0.579188304695248,0.308368615355118,0.172993370664307
"FF-FP",-0.933572507056816,-0.503453194684652,0.520965994348829,0.308624119983816
"TN-FP",-0.660057643238335,0.184914287472797,0.823323595162353,0.691419098881178
"reSN-FP",-0.870882414157404,-0.342338423181911,0.553381956059436,0.45227630401122
"cSN-FP",-0.756060170507972,-0.00697111721944058,0.750024362305597,0.988165751403241
"VTA-FP",-0.648476623374318,0.204396678526997,0.829739193568484,0.660208139500281
"PAG-FP",-0.921161542964651,-0.548798371841131,0.348136616287271,0.202042385636622
"SCO-FP",-0.886877319464861,-0.268750983009757,0.694226594065497,0.606579076320815
"PreCN-FP",-0.994107927257515,-0.944758186353322,-0.570996823936865,0.00449319740187802
"APTN-FP",-0.798855085575946,0.0361299695171121,0.823543563682801,0.945828627298343
"FP-PL",-0.877834640901177,-0.368138059149579,0.532561817012702,0.416503792564685
"PL-PL",NA,1,NA,0
"IL-PL",0.168101030443454,0.817652621828622,0.972130907163764,0.0246549252631253
"dACC-PL",-0.503951449879196,0.401464233409248,0.886508012932139,0.372022208634888
"Vacc-PL",-0.0678591451348387,0.722099611598029,0.955547347826929,0.0668741201847084
"OA-PL",-0.958405140046217,-0.737954308357675,0.0339963203204138,0.0582825840511774
"AU-PL",-0.91809521819772,-0.534756659980312,0.365482148187592,0.216197298863662
"M2-PL",-0.744388656246103,0.0197287667387556,0.761473731104748,0.966513923043379
"M1-PL",-0.866718814763594,-0.327259753433904,0.56505324931648,0.473693018353681
"S1-PL",-0.896373593023108,-0.440999761489402,0.467222072320021,0.321960031578105
"SS-PL",-0.903714121744584,-0.471609509138535,0.436455490756283,0.285352280240142
"GA-PL",-0.91078548999694,-0.502115651180702,0.403523784884934,0.250842095949924
"AuA-PL",-0.896753375469371,-0.442557874021236,0.465707365360462,0.320050156414449
"RS-PL",-0.655422235204479,0.192792829412722,0.825937814887425,0.67875329423096
"AA-PL",-0.847870527523259,-0.262271951415664,0.611576124063647,0.569907479452222
"ViA-PL",-0.903109143620422,-0.46904677239544,0.439115474673553,0.288342370354518
"TeAA-PL",-0.873022542531969,-0.350196401734846,0.547156984765357,0.44126208757738
"Prh-PL",-0.972812194340995,-0.821768992432988,-0.180267729284702,0.0233417449438463
"lpEC-PL",-0.693928341987329,0.123849705539895,0.802099209866474,0.791355007953633
"Ech-PL",-0.926036659978309,-0.571564291000356,0.318645627723753,0.180074669946744
"VA-PL",-0.910557409502773,-0.501115570212707,0.404641910493905,0.251941275847993
"aOn-PL",-0.742618085893493,0.0236861214683778,0.763132221668815,0.959800470146354
"TT-PL",-0.0222313944315122,0.74327019661125,0.959353529211266,0.0555447780603067
"DPA-PL",-0.186196351961929,0.659307687713291,0.943781241341948,0.107181131907588
"PC-PL",-0.8324581378516,-0.212805581365565,0.643353051111942,0.646854427926609
"PAA-PL",-0.925709511156919,-0.570019290162383,0.320703061316076,0.181526639265992
"FC-PL",-0.853940520509028,-0.282636697063084,0.597619952640815,0.539113970878625
"IG-PL",-0.435894467856247,0.472148069695407,0.903841039194241,0.284725678106004
"CA1-PL",-0.521411060635328,0.381407964388454,0.881328749806285,0.398551891590048
"CA2-PL",-0.701168179311103,0.109941040326047,0.797012866822559,0.814484217302211
"CA3-PL",-0.771457438347996,-0.043907479035666,0.733400429845285,0.925532178983366
"DG-PL",-0.376169086333296,0.525850458529744,0.916126272402976,0.22541091276309
"proSb-PL",0.269477151074733,0.850035828810551,0.977420986245452,0.0154031467864885
"Sub-PL",-0.17266293166673,0.667140233979689,0.945289354622765,0.101606856471165
"Clst-PL",-0.67209899041315,0.163927860705842,0.816225245039384,0.725431486546671
"dEPn-PL",-0.74503830731563,0.0182707198708709,0.760860219097056,0.968987839431713
"vEPn-PL",-0.891420121489512,-0.420925730132571,0.48627144948255,0.346998989892388
"LAn-PL",-0.769248390466435,-0.0384831179576831,0.735901432625737,0.934717395095949
"BLA-PL",-0.789312665256995,-0.0893846258396665,0.711570593330187,0.848861407085218
"BMe-PL",-0.906530957379519,-0.483638749687225,0.423753986555246,0.271503850907715
"CCA-PL",-0.891180113117654,-0.419964658075185,0.487162335609343,0.348217651832294
"PAn-PL",-0.794204746969432,-0.102375785349418,0.70503709953088,0.827110809201241
"aAA-PL",-0.842442342114767,-0.244491788368645,0.623332051571081,0.597231237015702
"CA-PL",-0.791925009422678,-0.0962923261151325,0.708113742839062,0.837285883377979
"IAn-PL",-0.859757690938679,-0.302648774157536,0.583365369646066,0.509411302668125
"MAn-PL",-0.889093161820331,-0.411652135957115,0.494789816736169,0.358832597435537
"LSN-PL",-0.805855516148203,-0.134295349796987,0.68838016123601,0.774063458526371
"SFn-PL",-0.649480793461885,0.342732595986021,0.903098404510004,0.506030756578423
"DLS-PL",-0.754584003271078,-0.00353417108190896,0.751524071648601,0.994000242297285
"DMS-PL",-0.618647235834002,0.251647941581539,0.84464177040401,0.586186629211961
"NACC.S-PL",-0.754436061501943,-0.00319069515792541,0.75167351945286,0.994583335238685
"NACC.C-PL",-0.785535441065848,-0.0795143507522056,0.716443634446259,0.865438572851642
"FStr-PL",-0.744712164306306,0.0190031062175829,0.761168556164514,0.967745149561729
"OT-PL",-0.747853436900849,0.0119148341560943,0.758170213905303,0.979774185044114
"MGCn-PL",-0.807410201991282,-0.138662777587948,0.68603151744896,0.766855288534756
"Gpe-PL",-0.611518142700947,0.262358198764258,0.847896562540465,0.569775910740092
"Gpi-PL",-0.556713301318132,0.338081051383196,0.869714482640103,0.458286068780481
"SbInn-PL",-0.716508731606625,0.0793814324528188,0.785484213424614,0.865662088904514
"MSn-PL",-0.824828265200513,-0.189438949627809,0.657403361699795,0.684137928627615
"DBn-PL",-0.679725604867934,0.150232390962994,0.811484266312943,0.747825926390811
"TnS-PL",-0.580613516596614,0.436742185578105,0.921635994445773,0.386539639850727
"BNST-PL",-0.646805768583408,0.346797134462375,0.90394553909003,0.500658640968362
"VALCT-PL",-0.763168819510975,-0.0237737103602847,0.742578775973112,0.959651900205332
"VMT-PL",-0.682823314650887,0.144577211436205,0.809500879005168,0.757115223093635
"VPLT-PL",-0.798928833413604,-0.115148873521628,0.698476809293918,0.805810598220344
"VPMT-PL",-0.918224020074956,-0.535342257162339,0.364771049430304,0.215597864668912
"PTTn-PL",-0.929456650951756,-0.479856183475219,0.543273597878618,0.335462036686619
"MGC-PL",-0.866305746027031,-0.325778637296396,0.566180728794993,0.475816243225887
"dLGC-PL",-0.772260022916466,-0.0458889228287487,0.732481570834372,0.922178543421094
"LPT-PL",-0.79916419067162,-0.115791206384709,0.698143254254345,0.804741876437184
"PCT-PL",-0.903741059015008,-0.471723787608245,0.436336504939454,0.285219268650824
"PlnT-PL",-0.889001367974022,-0.411288327406703,0.495120483734322,0.359300205494143
"EnT-PL",-0.935726066493247,-0.618492403887292,0.251882837146932,0.138723490089227
"AVT-PL",-0.549038645260271,0.347834367455302,0.872381349946546,0.444562104718682
"AMn-PL",-0.776723014672221,-0.0570125433084722,0.727270000305368,0.903369724195161
"IADT-PL",-0.763574740572362,-0.024745954977802,0.742142077437631,0.958002823566592
"IMDT-PL",-0.969130929743797,-0.799712588825698,-0.117290105701267,0.0308549335261594
"MDT-PL",-0.869816392311529,-0.338451670489459,0.556424435238734,0.457761725975091
"SMT-PL",-0.834485838131723,-0.2191369933722,0.639444015349775,0.636849126169118
"pRE-PL",-0.593874782187677,0.287969837305673,0.855504856363251,0.531142812467976
"PVT-PL",-0.750018494415752,0.00698452987146391,0.756065916347704,0.988142983040956
"PT-PL",-0.357220000734967,0.63983251078188,0.95532736055956,0.17122035537975
"RE-PL",-0.652596632260218,0.197542288991071,0.827500711723388,0.671146647744523
"XiT-PL",-0.526537881219658,0.375352677636078,0.879741081177955,0.406704983963684
"Rh-PL",-0.954646785285991,-0.717153701298504,0.0780629733894777,0.069685060530696
"CMT-PL",-0.843660474605643,-0.248447124606113,0.620750346535305,0.591118929862161
"PCn-PL",-0.967807767650527,-0.791894996112158,-0.0962125809772379,0.0338019889840699
"CLT-PL",-0.802772096890772,-0.125709902351305,0.692947358560621,0.78827050760549
"RT-PL",-0.188522027235899,0.657942954775459,0.943517252598965,0.108168242654871
"IGLLG-PL",-0.767651329696727,0.116470806219829,0.847887087068992,0.826083780043755
"vlLGC-PL",-0.795656032441123,-0.106275674551697,0.703048655021796,0.82059795685131
"subGn-PL",-0.891047490014101,-0.287098563205843,0.683782790610607,0.581184288702947
"MHb-PL",-0.751597784094509,0.00336478001289654,0.754511052779614,0.994287804373799
"LHb-PL",-0.731624430780732,0.0477317696537297,0.773004393620186,0.919060308012751
"SON-PL",-0.434139206148888,0.582738746663093,0.946617780157385,0.224836387480819
"PVH-PL",-0.248168695669359,0.620932699986484,0.936217158987245,0.136720789195283
"IPVH-PL",-0.77365449502761,-0.0493452821787041,0.730871929343796,0.916330799488947
"ArH-PL",-0.780585651082056,-0.0667862732690448,0.722614994663433,0.886872792043147
"ADPO-PL",-0.843679058520874,0.150938091271356,0.911784371178188,0.808551886227359
"AVPO-PL",-0.838090170630899,-0.0829446568870712,0.781203048427472,0.875868336662577
"AVPV-PL",-0.699550361770581,0.25912137058571,0.884647571612828,0.620017151835643
"DMH-PL",-0.850733929097959,-0.271814070549921,0.605103823657402,0.5554099650798
"MePO-PL",-0.473309587311438,0.434682098551373,0.894826812336733,0.329753994911644
"MPA-PL",-0.638995706888789,0.21985851987909,0.834715861496928,0.635711672123627
"PSN-PL",-0.818430979510794,-0.0204581357984765,0.804459610436021,0.969317077528495
"SPZ-PL",-0.649880115160447,0.202071067717621,0.828981952060809,0.663914152750085
"SCN-PL",-0.795524505224022,-0.105921358932504,0.703229834818155,0.821189333739683
"AHN-PL",-0.24631798649774,0.622142412132927,0.936460149413961,0.135733474615218
"SMN-PL",-0.9627247537422,-0.534179939089513,0.658368188762402,0.353756120365174
"MPO-PL",0.131456779627631,0.804840072807847,0.969993511521187,0.0290032086662705
"VMHn-PL",-0.543028380776694,0.35533932171781,0.874412403610471,0.434109186116276
"PHn-PL",-0.708699252392941,0.242115384993429,0.880638674571418,0.643923307453629
"LHA-PL",-0.64690242032262,0.206993755533464,0.830582115041476,0.656076043616227
"LPO-PL",-0.690991806336737,0.129401035487401,0.804102200471583,0.782156563887992
"PSTN-PL",-0.89960783482565,-0.326203327252243,0.660112046805131,0.528050430552652
"STN-PL",-0.808168798458629,-0.140803313689776,0.684874104467546,0.763327311616419
"ZI-PL",-0.268642799305667,0.607267794444908,0.933451241923995,0.148124772559161
"FF-PL",-0.71283826553997,0.234224930593572,0.878747043010379,0.655087548323119
"TN-PL",-0.281075673040038,0.598708954423659,0.931698861617882,0.155501461673907
"reSN-PL",-0.501180061297707,0.404569888794931,0.887299284894102,0.367980742701416
"cSN-PL",-0.714937954698547,0.0825808370118548,0.786714605541727,0.860283959214442
"VTA-PL",-0.85472231365364,-0.285297581780431,0.595756149194334,0.535131938134038
"PAG-PL",0.103997408025422,0.79480916975464,0.968302143767755,0.0326858711685977
"SCO-PL",-0.120576406662056,0.765935610332614,0.972800509277943,0.0757674657292184
"PreCN-PL",-0.508820596222803,0.515688711319878,0.935662908486525,0.295036732287976
"APTN-PL",-0.878305194477803,-0.232394025947819,0.713789345590769,0.657684411217026
"FP-IL",-0.938674067566223,-0.633233830468083,0.229049026045215,0.126850688275788
"PL-IL",0.168101030443454,0.817652621828622,0.972130907163764,0.0246549252631253
"IL-IL",NA,1,NA,0
"dACC-IL",-0.825896019251468,-0.19266622338118,0.655497233598329,0.678956363781911
"Vacc-IL",-0.462508437293089,0.445830547934059,0.897548901494398,0.316054629669147
"OA-IL",-0.969831514595718,-0.803875223128603,-0.128769831118224,0.0293467562365483
"AU-IL",-0.948049505507663,-0.681636441922603,0.146750372856374,0.0917000424676408
"M2-IL",-0.902670972963189,-0.467195198853885,0.441027452828105,0.290511331153727
"M1-IL",-0.936820805426285,-0.623940686095593,0.243555095763923,0.134272511373394
"S1-IL",-0.969709224576625,-0.803147444848798,-0.126749624848075,0.029607391144527
"SS-IL",-0.965257464411457,-0.77698806282978,-0.0576788221839627,0.0398394883752531
"GA-IL",-0.962753603063673,-0.762555155997122,-0.0223065406756646,0.0462122757208344
"AuA-IL",-0.946509807663116,-0.673524131727412,0.161392920113762,0.0971783922487028
"RS-IL",-0.879043259398908,-0.372704772193721,0.528759352871688,0.410290703205353
"AA-IL",-0.945630717204846,-0.668921713899937,0.169539905460905,0.100360672275284
"ViA-IL",-0.961651437886168,-0.756264538865364,-0.00744834495271932,0.0491533855789744
"TeAA-IL",-0.891604707561317,-0.42166559245431,0.485584331184717,0.346062050516694
"Prh-IL",-0.982963221732378,-0.885027981456534,-0.395685063159862,0.00808438354128719
"lpEC-IL",-0.76723951943985,-0.0335874041351414,0.738140694953842,0.943012408737056
"Ech-IL",-0.931082608031244,-0.595717061663361,0.285353240607073,0.158122370745924
"VA-IL",-0.96201113185593,-0.758313329560551,-0.0122514727310426,0.048184559635858
"aOn-IL",-0.613009707404809,0.260135045332004,0.847224568297441,0.573170343958877
"TT-IL",0.00783733177641469,0.756431010846154,0.961680690773155,0.0490742701205961
"DPA-IL",0.245445825424348,0.842736719212539,0.97624239214621,0.0172749628850327
"PC-IL",-0.93015178058411,-0.591215499014574,0.291723748553374,0.162106840698516
"PAA-IL",-0.855573270999903,-0.288203883002743,0.593709544737383,0.530793907019385
"FC-IL",-0.916293061205948,-0.526601597107122,0.375276935350789,0.224626844316197
"IG-IL",-0.15791169999099,0.675471206958655,0.94688049532532,0.0958482763030457
"CA1-IL",-0.490457600860229,0.416392015254166,0.890285598650216,0.352763541540015
"CA2-IL",-0.512309154310287,0.391970680324296,0.884071486288307,0.384487915095495
"CA3-IL",-0.547467383089924,0.349807545503802,0.872917108629237,0.441804722289262
"DG-IL",-0.18211854624174,0.661687217794686,0.944240662360333,0.105471266966971
"proSb-IL",0.215768054937923,0.833408971278198,0.974724645179024,0.0198463700169526
"Sub-IL",-0.015111517324471,0.746440978912779,0.959916903114396,0.0539458316522141
"Clst-IL",-0.554343036196883,0.341113951351669,0.870547113274479,0.454001757614008
"dEPn-IL",-0.605992955935614,0.270513359648267,0.850345623886134,0.557379105804791
"vEPn-IL",-0.797293864212451,-0.11070247245684,0.700776114203589,0.813215097112503
"LAn-IL",-0.818145131803966,-0.169546387005087,0.668918026555,0.716288204094037
"BLA-IL",-0.726621888846761,0.0583823972234829,0.777267670972784,0.901055791393
"BMe-IL",-0.784961947958513,-0.0780277625761449,0.71717090722665,0.867938830126785
"CCA-IL",-0.906706968116968,-0.484395740759784,0.422942574601638,0.270642756464462
"PAn-IL",-0.574667957747681,0.314487056053657,0.863132144899809,0.492115182146184
"aAA-IL",-0.791725847266114,-0.0957633207132601,0.708379845795673,0.838171557408967
"CA-IL",-0.625580357614478,0.241023552280861,0.841369168902237,0.602606365631676
"IAn-IL",-0.746089005217368,0.0159056905467321,0.759862238971081,0.973001076624068
"MAn-IL",-0.869276105149679,-0.33648866394488,0.557951974517559,0.460541469393658
"LSN-IL",-0.624823481085334,0.242193586402812,0.841731741449849,0.600791416379479
"SFn-IL",-0.604290067420448,0.40674784785057,0.915952477598554,0.423525185405049
"DLS-IL",-0.82483387023331,-0.18945585500454,0.657393405015702,0.684110760270653
"DMS-IL",-0.802124789604404,-0.123920333691652,0.693891151264413,0.791237855556452
"NACC.S-IL",-0.769402695915928,-0.038860624115155,0.735728057831625,0.934077957866751
"NACC.C-IL",-0.780476071148708,-0.0665070994201182,0.722748959640129,0.887343578085341
"FStr-IL",-0.621165930340159,0.247812375217128,0.843465401569851,0.592098544078376
"OT-IL",-0.869445243318365,-0.337102690290904,0.557474812400416,0.459671298781118
"MGCn-IL",-0.891601351470359,-0.421652134902569,0.485596839379168,0.346079083241712
"Gpe-IL",-0.528679197513431,0.372800570153191,0.879068543616658,0.410160760534134
"Gpi-IL",-0.564116014235439,0.328487626371992,0.867060696410085,0.47193544404622
"SbInn-IL",-0.767490595614317,-0.0341973694733272,0.737862625669689,0.941978683178156
"MSn-IL",-0.805371250867014,-0.132940258625328,0.689105390280566,0.776302600015733
"DBn-IL",-0.884512372746561,-0.393680795402069,0.51081618748623,0.382230095470406
"TnS-IL",-0.632153945243556,0.368416835364393,0.908379229982187,0.472377533169154
"BNST-IL",-0.262228253591333,0.697844260441996,0.963649195972621,0.123154015326476
"VALCT-IL",-0.637111382819116,0.222880989870248,0.835677101647754,0.63095308522799
"VMT-IL",-0.396776804924144,0.508099354316101,0.912144954640912,0.244311771421599
"VPLT-IL",-0.688942563985959,0.13324476749592,0.805480150624797,0.775799324289533
"VPMT-IL",-0.891649014701251,-0.421843278571527,0.485419145019464,0.34583719284789
"PTTn-IL",-0.764566181532335,0.123831737647171,0.849973220582488,0.815201829990029
"MGC-IL",-0.682312829278556,0.14551288832062,0.80983009117845,0.755576631286866
"dLGC-IL",-0.464768019648695,0.443521390487638,0.896987893670018,0.318871569061915
"LPT-IL",-0.548374429219519,0.348669455014823,0.872608247420868,0.443394335432982
"PCT-IL",-0.715754978052397,0.0809187488808773,0.786076115291149,0.863077368272065
"PlnT-IL",-0.785129515274126,-0.0784617996977626,0.716958745262545,0.867208742186559
"EnT-IL",-0.843836491021805,-0.249020304593269,0.620374653361839,0.590234760501459
"AVT-IL",-0.0733965604000674,0.719425547929495,0.955060988552932,0.0683861575364794
"AMn-IL",-0.685137476379084,0.140316907396449,0.807996612438562,0.764128710173431
"IADT-IL",-0.619925503907187,0.249704755533761,0.844046509804368,0.589179476804166
"IMDT-IL",-0.949551164869868,-0.68961193280122,0.131991956976305,0.0864770384324181
"MDT-IL",-0.672358881722574,0.163466406113308,0.816066920193785,0.726183599625949
"SMT-IL",-0.662761038300134,0.180268783824409,0.821769346337937,0.698914438844574
"pRE-IL",-0.340029502838864,0.555192223532421,0.922542632769812,0.195749221185295
"PVT-IL",-0.567013525938971,0.32468181289374,0.865999375306681,0.477390792750689
"PT-IL",-0.0684014708624113,0.786838790919905,0.975486016887294,0.0633137739372214
"RE-IL",-0.348910926338742,0.548182155372737,0.921027941142053,0.202653954741195
