subGn,0.991735537
IAn,0.983471074
Ech,0.975206612
AVPO,0.454545455
MGC,0.446280992
Gpi,0.429752066
Gpe,0.371900826
LAn,0.363636364
CA1,0.330578512
ViA,0.32231405
BLA,0.26446281
Clst,0.190082645
MHb,0.157024793
LHA,0.148760331
PCT,0.140495868
TeAA,0.132231405
CCA,0.132231405
PHn,0.132231405
FP,0.123966942
PL,0.115702479
DMS,0.099173554
FStr,0.099173554
S1,0.090909091
SS,0.074380165
IG,0.074380165
IMDT,0.074380165
Vacc,0.074380165
CA3,0.066115702
VA,0.066115702
