FP,PL,IL,dACC,Vacc,OA,AU,M2,M1,S1,SS,GA,AuA,RS,AA,ViA,TeAA,Prh,lpEC,Ech,VA,aOn,TT,DPA,PC,PAA,FC,IG,CA1,CA2,CA3,DG,proSub,Sub,Clst,dEPn,vEPn,LAn,BLA,BMe,CCA,PAn,aAA,CA,IAn,MAn,LSN,SFn,DLS,DMS,NACC SHELL,NACC CORE,FStr,OT,MGCn,Gpe,Gpi,SubInn,MSn,DBn,TnS,BNST,VALCT,VMT,VPLT,VPMT,PTTn,MGC,dLGC,LPT,PCT,PlnT,EnT,AVT,AMn,IADT,IMDT,MDT,SMT,pRE ,PVT,PT ,RE,XiT,Rh,CMT,PCn,CLT,RT,IGLLGC,vlLGC,subGn,MHb,LHb,SON,PVH,IPVH,ArH,ADPO,AVPO,AVPV,DMH,MePO,MPA,PSN,SPZ,SCN,AHN,SMN,MPO,VMHn,PHn,LHA,LPO,PSTN,STN,ZI ,FF,TN ,reSN,cSN,VTA,PAG,SCO,PreCN,APTN
-1.2041578160194242,-2.897966536501019,-0.8864155352979983,-2.218730122407623,-0.8929186975711783,-0.04469584341645025,0.26998105992340027,-1.3677674728812834,-0.80449106613471,-1.217541590585086,-0.5085145871466903,-0.5739890341330032,-0.11751141894412485,-1.3435408229769403,-1.0757996704958186,-0.9843904963474276,0.23045742444631526,0.17235186134849498,-0.06425460349867122,-0.23443538564601765,-0.7643034172723043,-0.391978228208837,1.2282954387141707,0.18929676250317032,-1.0484447896119191,1.1655676495115999,-0.9317904135871327,0.11866750704565522,-1.3878634848560898,-0.4540526613434319,-0.35486151416269,-0.25386599544659,-1.479030554715473,-1.362077643501316,-2.1241342131581327,-1.067610373339298,0.18249603642051807,0.9755539853348599,0.7144617467842682,-1.0146202988635853,0.9430026956703541,0.5738862802487479,1.5156974742514815,0.039585784834297325,-1.7006763894219292,-0.6492861231592649,0.5548134420909607,0.30752509696676605,1.654061448083946,-0.6608544296455988,0.9967074728834333,0.5770987865460792,2.0147690185113873,-0.22569876311473194,1.6139009673518787,1.1015295229528659,-0.8753049906320811,1.414296400654568,0.8635065484126097,-1.0033726797061429,0.4499264388721199,1.5337699645822058,0.7093822321251172,0.19911612836602485,0.645358329314399,2.050362542443331,0.5304261975051269,3.2636353176889097,1.1803181315122244,2.0248574520583875,2.622191912623678,-0.013357925132024395,1.5132449849056229,1.5786839045242553,-0.646458246591477,-1.723734473291571,-0.5226054486116872,1.2396048066617114,0.24827926173012768,-0.02992828315175142,-2.1293055107821326,-1.5096250435347522,-1.9528667028634885,-1.3792607744702428,-1.2415798788611085,0.06107199709921015,1.3155571929415741,-1.44703823436691,0.22495594589299697,-0.39945513621482276,0.33927140694188623,-1.1687607741880417,1.0317459628544299,1.9750883049725392,0.03154672172425758,2.4263971693174367,4.822682824664658,3.712852180170209,-2.041397045063781,0.3138610652636532,-1.5053441349926509,3.21208337598732,1.0706451574846478,1.5927958752875382,-0.35619550634555613,1.299019907547644,1.5949326784479991,1.7930098388288436,-0.5650499901559377,4.059051339695397,1.5255586043865306,-0.534565137720472,0.48878571247157004,1.5049859459174018,-2.983035314298646,-0.28881317486590924,-1.5427050985819097,-1.7874915732503038,2.756303467716975,1.2801493865072897,0.5859299098085247,1.9626352708707315,-1.5948266708972003,-2.836434374387797,-3.072790294118439,-0.3818613600073033
-0.00010042996945290063,-0.46437398055131285,-2.128363811994917,1.004433985571783,-3.123895573974846e-05,-1.6999388221060956,-0.25259737505374125,-7.490064159911358e-05,0.18054114199544813,-3.9724795547488476e-05,-0.11005790447901093,-2.029331384209952,0.03653984645761303,-0.00012015587544432301,0.24865966653596916,-1.8093910780508544,3.4258985675982556e-05,-1.2214619351720453,-0.01310490696095947,-1.73330685370319,1.5307701763156707,1.2318405522996974,-1.0092997117524505,-2.214555013881818,-1.7171318333546366,3.835197613532142e-05,-1.4042923434933279e-05,6.524350794011051e-07,0.1064391846870537,0.013553836548934162,-4.826151140905433e-06,1.674217665065148,-1.7806331964628268,-3.2000307894982986e-05,-1.940871034770786,-0.21942990361544845,1.5789730141161769,2.1536789675614567e-05,1.546284766350571,-0.4943925432192611,1.031556710671112,0.09347344518304992,-1.653689351587797,1.3885192613340203e-06,-1.7013718895684053,1.500941140659599,1.7680910563276595,1.867294509421513,4.560109136725646e-05,-7.023741761248257e-05,6.473162636601614e-05,-0.1051470743965752,0.9493594971749062,-1.96691052623408,0.00010082431227736668,-1.9018939063486244,1.528814883996145,7.19952446153929e-05,0.0001233663204715974,1.4235906086020707,-1.5628610720771046,0.00018559115683492157,1.3024502667432454,4.842813486421278e-06,1.228201543232658e-05,0.7656749988535986,1.8177529836123885,1.1045131789056102,0.06031089458043342,1.1895557544407717e-05,-0.22386020166029685,-1.9166021885184379,-1.0377431831794115,5.075341719919158e-05,1.4892829578653253,-0.00015765011430324564,-2.5729987566366643e-05,-0.33018126777397294,5.870692713012827e-06,-3.4023656706719703e-06,1.2151791549556517,-1.9998415708371573,0.9707280624125286,1.0303273454493747,1.8509937493951985,2.8563576595606275e-06,-0.1931817278415315,1.4502274685301861,-1.9358832827117904,-1.6612185006238227e-05,2.6748280670220313e-05,-0.13425077658824744,-0.22160545968958642,0.8242093488777291,-1.897576373439653,1.76206178481811,0.00013220491342301376,0.0002889367618609629,1.8874948639629294,-1.389364449083861,-0.00019331952206258547,0.0001246426288449137,7.106931042605294e-05,9.829659113783227e-05,-1.1429508821342251e-05,2.0398297786769355,8.027783861263877e-05,7.939492355149249e-05,-1.2991985816405174,-1.0411961707842377,-0.4546983240243478,-1.3905921551025369e-05,6.598831269476902e-05,0.0001924692110492975,-0.00022539981128018356,-3.306347099215926e-05,-0.00016229910121644202,-0.00013398595152276164,0.21004530901358257,1.9319833198650578,1.6485912115892044e-05,1.0922744907802695,-7.065477942953432e-05,-3.654212709009271e-05,-0.0002185324584505769,-2.8279699447826818e-05
