sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;55.0;115936.15000000001;0.00047439905499708243;0.00011323412794586791;0;0
M1;Primary motor area;33716.0;58056473.970000006;0.0005807448798461709;0.0002483955237645413;0;0
M2;Secondary motor area;21385.0;43096759.97;0.0004962089961028687;0.00025148911645125796;0;0
S1;primary somatosensory area;108481.0;112784116.94000001;0.0009618464278769924;0.0003771895055359091;0;0
SS;Supplemental somatosensory area;38832.0;38541825.08000001;0.0010075288318443063;0.0004647766908594397;0;0
GA;Gustatory areas;6265.0;11002212.98;0.0005694308964377092;0.00028030950636689645;0;0
VA;Visceral area;5348.0;9059519.260000002;0.0005903182990749555;0.0003432532454279479;0;0
AuA;auditory area;14894.0;17778421.100000005;0.0008377571841854953;0.0002824627508085701;0;0
ViA;visual area;17959.0;20805113.890000004;0.0008632012347998733;0.00021096151716747818;0;0
dACC;Anterior cingulate area, dorsal part;6366.0;15182571.800000003;0.00041929655158950074;0.00024924956500093184;0;0
Vacc;Anterior cingulate area, ventral part;5515.0;12891221.42;0.00042781050920774583;0.00021569346429148848;0;0
PL;Prelimbic area;2923.0;6134162.760000002;0.0004765116470434181;0.00019940043451010554;0;0
IL;Infralimbic area;2281.0;3902996.5700000008;0.0005844227529003439;0.00029576891736098965;0;0
OA;orbital area;3890.0;4784538.44;0.0008130355830101763;0.00026605080922520566;0;0
AU;agranular insular area;15709.0;32611405.750000004;0.0004817026325214453;0.00019684222872382173;0;0
RS;retrosplenial area;15886.0;32222515.380000003;0.0004930093077047667;0.00024307592969065726;0;0
AA;Anterior area;2481.0;5069022.750000001;0.0004894434533757023;0.00034727475273591804;0;0
TeAA;Temporal association areas;3563.0;5898632.630000001;0.000604038295566815;0.00017966019203047296;0;0
Prh;Perirhinal area;867.0;1763675.4300000004;0.000491587048984404;0.0004006854538489586;0;0
Ech;Ectorhinal area;2595.0;4157106.2500000005;0.0006242323010146781;0.00019737421987312665;0;0
aOn;Anterior olfactory nucleus;3986.0;4050617.7800000003;0.0009840474259706627;0.00015762015871300812;4;8
TT;taenia tecta;1880.0;3483104.7900000005;0.0005397483318324166;0.0001291520218733457;0;0
DPA;Dorsal peduncular area;1526.0;2541304.9200000004;0.0006004789067185215;0.00023162198638128248;7;9
PC;Piriform area;26647.0;49420084.45;0.0005391937366468826;0.0001832679243636451;33;54
