sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;959.0;699582.2037026242;0.001370818175368635;0.00010946883640925634;0;0
M1;Primary motor area;54112.0;42966777.58417362;0.0012593916286598977;0.0002367616125082623;0;0
M2;Secondary motor area;28750.0;24315235.849786844;0.0011823862280263275;0.00026546362299902386;0;0
S1;primary somatosensory area;85850.0;52399282.77962991;0.001638381203823919;0.00034609441070108335;0;0
SS;Supplemental somatosensory area;23727.0;15751549.144429058;0.0015063280304967125;0.0004985214013374898;0;0
GA;Gustatory areas;7898.0;8084755.5131382495;0.000976900289336547;0.0002816262265975696;0;0
VA;Visceral area;2276.0;1874878.5352205874;0.0012139453075194649;0.0002623566724053114;0;0
AuA;auditory area;36079.0;24879316.598619185;0.0014501604116409854;0.00025631098719382467;0;0
ViA;visual area;122668.0;55184736.02983844;0.0022228610450120354;0.00033351787034553606;0;0
dACC;Anterior cingulate area, dorsal part;13101.0;9192304.44334364;0.001425213892854336;0.00037884772667839365;0;0
Vacc;Anterior cingulate area, ventral part;12156.0;8987411.885671288;0.0013525584622843892;0.0003527373108791435;0;0
PL;Prelimbic area;9540.0;6872121.464194092;0.0013882176049574198;0.00023732688150905596;0;0
IL;Infralimbic area;3637.0;3144625.1815636056;0.001156576631556315;0.0004320675513547734;0;0
OA;orbital area;14346.0;6865630.4767634;0.002089538615361513;0.0005071576890897204;0;0
AU;agranular insular area;30127.0;25413956.52638153;0.0011854509929898553;0.0003014487473602579;0;0
RS;retrosplenial area;43241.0;29755684.55948077;0.0014532013173335827;0.0005746497481598377;0;0
AA;Anterior area;1939.0;1236858.5859064125;0.0015676812386591747;0.0003075720107033737;0;0
TeAA;Temporal association areas;23539.0;20458380.644966133;0.001150579823911521;0.00038859560495035526;0;0
Prh;Perirhinal area;4734.0;5201078.985157933;0.0009101957523639203;0.0004240528327209081;0;0
Ech;Ectorhinal area;10001.0;10079942.761828324;0.0009921683323314819;0.0003610919362297466;0;0
aOn;Anterior olfactory nucleus;19697.0;10923487.507927917;0.0018031786996327453;0.0002933293620503089;4;8
TT;taenia tecta;6426.0;6507436.557722479;0.00098748561634061;0.0002181040400427819;0;0
DPA;Dorsal peduncular area;3373.0;2515710.7188736573;0.0013407741894545695;0.00023942861215600598;7;9
PC;Piriform area;37865.0;36950614.093743816;0.0010247461626466175;0.0004232781164361303;26;54
CCA;central amygdalar area;11532.0;15897658.517483905;0.0007253898419894573;0.00025839088872620076;0;0
PAA;Piriform-amygdalar area;1134.0;3793956.615187413;0.00029889640684359353;0.00018159873333274275;10;24
CA1;Field CA1;30587.0;50093767.95872201;0.0006105949152238684;0.00033538327425627375;17;21
CA2;Field CA2;446.0;1273987.3809067367;0.0003500819605313263;0.00017429965257485962;10;21
CA3;Field CA3;10292.0;23081142.979942605;0.000445905127356288;0.00011301189068707555;15;24
DG;Dentate gyrus;9401.0;33946690.20871347;0.00027693421485865333;0.0001699111536700376;0;0
