sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;2256.0;1689796.4440079178;0.001335072048470608;0.00013973360424237446;0;0
M1;Primary motor area;47373.0;48872019.53820645;0.0009693276530748935;0.0005279957564709971;0;0
M2;Secondary motor area;52659.0;49055694.044235624;0.00107345336817608;0.0004884489955151733;0;0
S1;primary somatosensory area;140118.0;95170281.86364928;0.0014722873281046644;0.0004006604278412852;0;0
SS;Supplemental somatosensory area;39835.0;35135888.23551424;0.0011337410835607123;0.00044308803535538963;0;0
GA;Gustatory areas;7318.0;9018055.189308163;0.0008114831686410886;0.0004047751858140244;0;0
VA;Visceral area;7260.0;8995354.224938316;0.0008070832808198594;0.0003423508773139899;0;0
AuA;auditory area;21101.0;15649201.304996697;0.0013483755233733607;0.0003359416455379724;0;0
ViA;visual area;37581.0;24238026.36470398;0.0015504975295647996;0.0002636386250766176;0;0
dACC;Anterior cingulate area, dorsal part;18973.0;13622094.573628256;0.0013928107676429474;0.0004955681560155833;0;0
Vacc;Anterior cingulate area, ventral part;13769.0;10369337.730118388;0.0013278572227430766;0.0005485880320562494;0;0
PL;Prelimbic area;13522.0;9942151.997199047;0.0013600677201283469;0.0002880423318964068;0;0
IL;Infralimbic area;4669.0;4076667.467812997;0.0011452982213692232;0.0003105386538002006;0;0
OA;orbital area;15548.0;9371935.052206373;0.0016589957050907685;0.00032039765116712314;0;0
AU;agranular insular area;28051.0;32470316.636610057;0.0008638967187764561;0.000309593472789411;0;0
RS;retrosplenial area;25088.0;29578912.708355367;0.0008481718123774446;0.0004040852513293343;0;0
AA;Anterior area;6691.0;4440473.368747221;0.001506821332854365;0.00026757904321189575;0;0
TeAA;Temporal association areas;7772.0;8133297.1486010915;0.0009555780218034658;0.0002659301797044848;0;0
Prh;Perirhinal area;1333.0;1989625.9578311287;0.0006699751753606441;0.0003055566179315072;0;0
Ech;Ectorhinal area;4053.0;4701049.410821503;0.0008621479260928983;0.00019154878820435505;0;0
aOn;Anterior olfactory nucleus;26082.0;14579459.296602368;0.0017889552327964736;0.0006776783210634904;7;8
TT;taenia tecta;4951.0;6464047.778759627;0.0007659287445659997;0.00042887788016740416;0;0
DPA;Dorsal peduncular area;3650.0;2954731.7803231287;0.001235306711867037;0.00035330677361841787;7;9
PC;Piriform area;41450.0;49760791.510904774;0.000832985142346791;0.00032773397626058293;34;54
CCA;central amygdalar area;4695.0;10176946.234543959;0.000461336818707325;0.00017150208583396653;0;0
PAA;Piriform-amygdalar area;1842.0;4291557.176345201;0.0004292148337561458;0.00019044628180366164;13;24
CA1;Field CA1;10924.0;24686785.13615079;0.00044250395261078904;0.00020976199389620057;12;21
CA2;Field CA2;454.0;1546773.533415907;0.0002935142024297395;5.660768974059898e-05;11;21
CA3;Field CA3;7049.0;19244079.20743424;0.0003662944807084809;8.590166511777119e-05;12;24
DG;Dentate gyrus;3171.0;17305044.124022722;0.00018324137039315858;0.00023911670477528397;0;0
FC;Fasciola cinerea;24.0;173362.9322982211;0.00013843789835485073;0.00012508304389471028;5;11
IG;Induseum griseum;112.0;619807.213883101;0.00018070134953466967;0.00019143483020021035;14;21
lpEC;Entorhinal area, lateral part;5801.0;7912752.367935796;0.0007331203771151643;0.0001830119439729261;0;0
Sub;Subiculum;964.0;2605949.351917863;0.0003699227689481144;0.00029101068880752623;6;9
proSub;Prosubiculum;651.0;1167078.1261848202;0.0005578032741716442;0.00035901730582229614;6;7
Clst;Claustrum;3944.0;2960193.755699268;0.0013323452197703638;0.000392774960373869;21;29
dEPn;Endopiriform nucleus, dorsal part;7406.0;7745902.959419254;0.0009561183555745529;0.000300119005119944;31;52
