sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;0.0;2256.65;0.0;0.0;0;0
M1;Primary motor area;11610.0;65074292.47000001;0.00017841146725263807;9.03701241747912e-05;0;0
M2;Secondary motor area;5168.0;37694246.7;0.00013710315107583779;6.92044118920866e-05;0;0
S1;primary somatosensory area;19619.0;162697482.09000003;0.00012058576290164882;9.249420635502288e-05;0;0
SS;Supplemental somatosensory area;11518.0;55459442.50000001;0.00020768329937683738;0.00011382935100368366;0;0
GA;Gustatory areas;2372.0;14202214.07;0.0001670162122827374;0.00011207322984891496;0;0
VA;Visceral area;3272.0;14158736.350000001;0.00023109406935174689;0.00012666866895547863;0;0
AuA;auditory area;6947.0;23272623.330000006;0.00029850523946068605;0.00020512924427227216;0;0
ViA;visual area;5768.0;28418802.940000005;0.00020296421394588125;9.859173001114111e-05;0;0
dACC;Anterior cingulate area, dorsal part;2604.0;19355445.560000006;0.00013453578177406727;0.00013231162489719486;0;0
Vacc;Anterior cingulate area, ventral part;3823.0;18144558.630000006;0.00021069677570878441;0.00010874108472316096;0;0
PL;Prelimbic area;1980.0;5371753.860000001;0.00036859469953450164;0.00012484080671066754;0;0
IL;Infralimbic area;2470.0;4217598.99;0.0005856412631585915;0.00017726677223411116;0;0
OA;orbital area;891.0;4182461.8000000007;0.00021303242984789482;0.0001011556839676264;0;0
AU;agranular insular area;8817.0;42582090.10000001;0.000207058882720273;0.00011117527714356467;0;0
RS;retrosplenial area;7818.0;45024038.29000001;0.00017364057727661458;0.00020658574768115108;0;0
AA;Anterior area;1251.0;8901283.93;0.00014054152298004498;7.879816530108077e-05;0;0
TeAA;Temporal association areas;2290.0;8525681.780000001;0.0002686002197938004;0.00013971842785617125;0;0
Prh;Perirhinal area;341.0;1993109.5800000003;0.00017108943904629666;0.00011170480081705506;0;0
Ech;Ectorhinal area;1620.0;5529096.210000001;0.0002929954441867091;0.00014480909267894262;0;0
aOn;Anterior olfactory nucleus;2715.0;4757836.160000001;0.0005706375563802515;7.593828955503996e-05;4;8
TT;taenia tecta;1582.0;3909535.4100000006;0.00040465166166636657;8.675241584197636e-05;0;0
DPA;Dorsal peduncular area;1549.0;2953299.0300000007;0.0005244981914344107;0.00016516893017980502;7;9
