sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;261.0;203463.50047890242;0.0012827853614317604;0.0004606315232592082;0;0
M1;Primary motor area;71751.0;66675711.47277641;0.001076119000684317;0.0003310092355129522;0;0
M2;Secondary motor area;58557.0;53313335.63598129;0.0010983555859236042;0.0002584388464153889;0;0
S1;primary somatosensory area;221685.0;130351309.5903688;0.001700673362597191;0.000387753001346357;0;0
SS;Supplemental somatosensory area;64840.0;47782742.42765327;0.0013569752740369126;0.00040986777581521644;0;0
GA;Gustatory areas;12210.0;11926697.031334106;0.0010237536820061409;0.00030424024456676365;0;0
VA;Visceral area;10367.0;10138229.0823169;0.0010225651754192577;0.0003772452552910944;0;0
AuA;auditory area;18507.0;14432759.320765719;0.0012822911813801469;0.00028377128220203647;0;0
ViA;visual area;11849.0;7952951.208917856;0.0014898871737969925;6.691904852006523e-05;0;0
dACC;Anterior cingulate area, dorsal part;26446.0;20289079.011370394;0.0013034598556779806;0.00034012368346073853;0;0
Vacc;Anterior cingulate area, ventral part;23620.0;16724053.915345611;0.0014123369919494715;0.00046368226084198374;0;0
PL;Prelimbic area;11280.0;6557244.136739223;0.0017202348676938696;0.00014040184865421595;0;0
IL;Infralimbic area;5865.0;3704418.7899636356;0.001583244317810399;0.0003080941008720734;0;0
OA;orbital area;8547.0;5534360.370625488;0.0015443519083731126;0.00021487861856616386;0;0
AU;agranular insular area;34520.0;37133701.768266514;0.0009296137566737256;0.00021877677609975852;0;0
RS;retrosplenial area;24211.0;23312700.242224343;0.0010385326345057463;0.00027988220237699235;0;0
AA;Anterior area;10797.0;7082958.55155838;0.00152436300754922;0.00036961693487404403;0;0
TeAA;Temporal association areas;5609.0;5061519.569755458;0.0011081652303620339;0.0002705058004226748;0;0
Prh;Perirhinal area;1323.0;1281500.9703623871;0.0010323831433587426;0.00031767482288194135;0;0
Ech;Ectorhinal area;5272.0;4124385.0671036514;0.0012782511608942133;0.00024304767660262972;0;0
aOn;Anterior olfactory nucleus;7391.0;4523309.962596555;0.001633980439350055;0.00010234025971528611;3;8
TT;taenia tecta;4512.0;4164990.8845794178;0.0010833156962492664;0.0002255544916456394;0;0
DPA;Dorsal peduncular area;4185.0;2917997.406153515;0.001434202782762799;0.0004575224099790842;7;9
PC;Piriform area;55172.0;61819774.68358665;0.000892465239195515;0.00028087659316849934;30;54
CCA;central amygdalar area;5995.0;14041659.92026139;0.00042694382530583327;8.233095117034193e-05;0;0
PAA;Piriform-amygdalar area;2790.0;5867540.062568018;0.00047549739247607526;0.00025560910215219367;14;24
CA1;Field CA1;8584.0;18628260.39598756;0.0004608052398628137;0.00012871745675627197;9;21
CA2;Field CA2;621.0;1915639.5189337255;0.00032417372572563034;0.0001395872267681387;10;21
CA3;Field CA3;7001.0;19312175.16728167;0.0003625174243376254;9.62568054448085e-05;10;24
DG;Dentate gyrus;2939.0;12120697.173711246;0.00024247780122536508;0.0001013981150658843;0;0
FC;Fasciola cinerea;98.0;257946.08076441017;0.00037992436136103313;0.00011803405454768079;6;11
IG;Induseum griseum;160.0;705297.9055871288;0.00022685449472135776;9.886840892731585e-05;16;21
lpEC;Entorhinal area, lateral part;2542.0;3758646.3045363515;0.0006763073175925152;0.0002615097961302221;0;0
Sub;Subiculum;119.0;592425.1522570634;0.00020086925672656763;0.0003420318381663023;3;9
proSub;Prosubiculum;34.0;137945.1447549045;0.0002464747857592948;0.00013510638627282982;2;7
Clst;Claustrum;5701.0;3964344.732250234;0.0014380686809655951;0.00028548824108529385;23;29
dEPn;Endopiriform nucleus, dorsal part;10300.0;10735261.865138043;0.0009594549373265385;0.0002414547281180338;33;52
vEPn;Endopiriform nucleus, ventral part;2583.0;4983105.060181212;0.0005183515034912927;0.0001076135596543485;19;31
LAn;Lateral amygdalar nucleus;1689.0;4383240.711244704;0.0003853313361657422;0.00014845546299456955;10;17
BLA;basolateral amygdalar nucleus;6136.0;9259440.709243128;0.0006626750138239786;0.0001569813524437723;0;0
BMe;basomedial amygdalar nucleus;5906.0;8204730.18594115;0.0007198286678725844;0.00011715609389927151;0;0
PAn;Posterior amygdalar nucleus;1415.0;3540572.0453682635;0.00039965293231388616;0.00011343788523679732;6;12
DLS;DLS;70435.0;113848768.65750596;0.000618671601200109;0.0002714783067307707;29;39
DMS;DMS;68120.0;52386123.431810796;0.0013003443571973682;;28;39
NACC SHELL;NACC_SHELL;18154.0;17788541.776025068;0.0010205445858674873;0.0005146577174671079;12;16
NACC CORE;NACC_CORE;14454.0;8337158.764244858;0.0017336841493277209;;12;16
FStr;Fundus of striatum;1932.0;3631168.9110475406;0.0005320600741326147;0.00011434729399019988;10;9
OT;Olfactory tubercle;8157.0;19372201.84977904;0.00042106726242340073;0.0002494846734654865;14;22
LSN;lateral septal nucleus;20637.0;21725108.950268924;0.0009499146838453275;0.0003161086887012888;0;0
SFn;Septofimbrial nucleus;1043.0;2987080.53728802;0.00034917036450143494;0.00021697047982510652;10;11
aAA;Anterior amygdalar area;3151.0;3722962.3532423005;0.0008463690204269235;0.0002874514497032073;8;9
CA;central amygdalar nucleus;5118.0;7266669.696867182;0.0007043116329075037;0.00021879963857828882;0;0
IAn;Intercalated amygdalar nucleus;930.0;1054492.6122050884;0.0008819407449951145;0.0004327437191762493;15;20
MAn;Medial amygdalar nucleus;7299.0;11013261.223693794;0.0006627464700734621;0.00036017712252479976;12;18
Gpe;Globus pallidus, external segment;1855.0;9953964.585299244;0.00018635790635015943;8.213756329356445e-05;12;17
Gpi;Globus pallidus, internal segment;917.0;2246656.527240378;0.0004081620794640884;0.00015034739714247586;5;8
SubInn;Substantia innominata;7536.0;19091972.577942993;0.0003947208686391243;0.00017277499575483904;23;35
MGCn;Magnocellular nucleus;1184.0;2814722.1695145983;0.00042064542384450754;0.00019566223329097262;11;11
