sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;194.0;403944.50291636604;0.00048026399319553654;5.016892648771572e-05;0;0
M1;Primary motor area;20714.0;59474471.68517141;0.0003482838840443968;0.0002493553684808881;0;0
M2;Secondary motor area;21402.0;53161635.83018194;0.0004025835485643436;0.00021320272631402968;0;0
S1;primary somatosensory area;96695.0;122570405.37974861;0.0007888935318474209;0.0002522667657483043;0;0
SS;Supplemental somatosensory area;31382.0;48425781.51485147;0.0006480432327225447;0.0002133834809820362;0;0
GA;Gustatory areas;4744.0;10111439.7403534;0.0004691715642696591;0.0002384798162857294;0;0
VA;Visceral area;4732.0;14240079.694385333;0.0003323015110558519;0.00013906673050305922;0;0
AuA;auditory area;16706.0;27654263.45736444;0.000604102149592819;0.000328272430338275;0;0
ViA;visual area;32322.0;39202132.77625171;0.0008244959575153618;0.0002097532891305678;0;0
dACC;Anterior cingulate area, dorsal part;11195.0;15605103.012183532;0.0007173935341060942;0.00022193692335979918;0;0
Vacc;Anterior cingulate area, ventral part;9551.0;12084495.97271477;0.0007903515398213482;0.00021622309811998342;0;0
PL;Prelimbic area;6265.0;8041579.7525933925;0.0007790757777387646;0.00021691617594145736;0;0
IL;Infralimbic area;2773.0;3747426.5056413994;0.0007399744853769669;0.000135663079005726;0;0
OA;orbital area;4517.0;8001445.124253369;0.000564523024260757;0.0001349603139588993;0;0
AU;agranular insular area;11985.0;40010105.17651657;0.00029954932502987885;0.0001351607877149433;0;0
RS;retrosplenial area;28707.0;45122712.44706049;0.0006361984562359818;0.00025818667881746793;0;0
AA;Anterior area;4195.0;6901503.641405621;0.0006078385548957864;0.00025066931163705684;0;0
TeAA;Temporal association areas;5676.0;11572944.77901411;0.0004904542541577334;0.00018969964696453507;0;0
Prh;Perirhinal area;621.0;2958514.9041135586;0.00020990260996709982;0.00012877074565964858;0;0
Ech;Ectorhinal area;3171.0;7069712.038259323;0.0004485331202797832;0.00013827181464771184;0;0
aOn;Anterior olfactory nucleus;7098.0;9300974.7889582;0.0007631458165467241;5.6610812865442134e-05;5;8
TT;taenia tecta;2259.0;6259381.854431719;0.00036089825681438504;0.00010758138367065941;0;0
DPA;Dorsal peduncular area;1527.0;2466653.3930944526;0.00061905738531199;0.00026703004436331074;8;9
PC;Piriform area;31520.0;69147256.7555665;0.00045583876322703975;0.00015988575817205968;43;54
CCA;central amygdalar area;3061.0;13904367.146756444;0.0002201466609513442;5.556340251256483e-05;0;0
PAA;Piriform-amygdalar area;1771.0;5018648.514323065;0.00035288384810086256;0.00023098765847839574;16;24
CA1;Field CA1;9481.0;37544492.964321546;0.00025252704861428746;6.867342289919041e-05;17;21
CA2;Field CA2;285.0;2429996.6213699775;0.00011728411368708958;7.231709291959634e-05;19;21
CA3;Field CA3;5899.0;28323324.12514241;0.00020827357600880966;7.287049752624699e-05;19;24
DG;Dentate gyrus;2460.0;24505469.24191858;0.00010038575371541843;8.924024040086015e-05;0;0
FC;Fasciola cinerea;46.0;291925.365019792;0.0001575745225046864;7.140749730398012e-05;7;11
IG;Induseum griseum;16.0;622805.1847487793;2.5690216446181182e-05;4.3882309974849267e-05;16;21
