sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;105.0;135515.9494568016;0.000774816546841011;0.00021510202718735637;0;0
M1;Primary motor area;64575.0;72430197.16966888;0.0008915480355345718;0.0002733145467581423;0;0
M2;Secondary motor area;52650.0;54765383.56068438;0.0009613737104873854;0.0002493314312755113;0;0
S1;primary somatosensory area;130947.0;126074793.9968023;0.0010386453616043289;0.00029671243181804776;0;0
SS;Supplemental somatosensory area;31389.0;41275377.79292075;0.0007604775941114126;0.0002440654475321193;0;0
GA;Gustatory areas;5389.0;11303923.196208999;0.0004767371386429192;0.0001893901477422247;0;0
VA;Visceral area;4056.0;9154196.62130289;0.0004430754732273515;0.00021917376696705621;0;0
AuA;auditory area;10525.0;31006194.218653217;0.00033944830267715337;0.00016785630041743903;0;0
ViA;visual area;26216.0;32275350.579807576;0.0008122607354852875;0.00017258820957153476;0;0
dACC;Anterior cingulate area, dorsal part;19021.0;20014913.291586682;0.0009503413641065098;0.0003013583990961449;0;0
Vacc;Anterior cingulate area, ventral part;13966.0;16160339.247265197;0.000864214530791082;0.00030864043847536013;0;0
PL;Prelimbic area;7333.0;7762076.944897642;0.0009447213744538189;0.00020207770340639405;0;0
IL;Infralimbic area;4344.0;5100086.14235986;0.0008517503192583309;0.0001990325198633116;0;0
OA;orbital area;6130.0;7093235.803460521;0.0008642036117013628;0.00017966494072907779;0;0
AU;agranular insular area;16233.0;37760094.203618765;0.00042989829189685387;0.00014720276759096624;0;0
RS;retrosplenial area;19647.0;44509883.57573055;0.00044140758010683095;0.00018841830270708833;0;0
AA;Anterior area;6370.0;8941686.280099139;0.0007123935911481536;0.00023910054698195442;0;0
TeAA;Temporal association areas;2085.0;10006048.938829307;0.00020837395586873294;0.00010639766420497001;0;0
Prh;Perirhinal area;982.0;3137745.733045497;0.00031296353610108185;0.0001405313937116902;0;0
Ech;Ectorhinal area;3241.0;7590080.192455659;0.00042700471112564386;0.00015990623463440188;0;0
aOn;Anterior olfactory nucleus;6365.0;7410991.476181638;0.0008588594414737387;0.00025411213938798945;5;8
TT;taenia tecta;5078.0;7137772.520548958;0.0007114264268552868;0.00017581795152190924;0;0
DPA;Dorsal peduncular area;3993.0;4508010.713108469;0.0008857565463163359;0.000275636059985505;8;9
PC;Piriform area;37148.0;62641238.03243325;0.0005930278705661306;0.00027783089171819144;34;54
CCA;central amygdalar area;4131.0;17459376.55261479;0.00023660638669147234;7.402101098071182e-05;0;0
PAA;Piriform-amygdalar area;1262.0;5863619.439228612;0.00021522542741382657;0.00017140323925481722;15;24
CA1;Field CA1;10873.0;48009398.31614177;0.00022647648963232829;6.918863752027399e-05;13;21
CA2;Field CA2;420.0;2514482.693003856;0.0001670323685935809;0.00012594004803398776;14;21
CA3;Field CA3;6509.0;33819952.06434063;0.0001924603555799541;7.259038142164463e-05;15;24
DG;Dentate gyrus;4364.0;24306384.225156344;0.00017954130731972042;0.00015818763130575833;0;0
FC;Fasciola cinerea;64.0;309776.7875499299;0.00020660037346950812;5.8014403939809496e-05;6;11
IG;Induseum griseum;85.0;865269.2256440872;9.82353208467895e-05;5.760355903321609e-05;15;21
lpEC;Entorhinal area, lateral part;2347.0;10181446.418431552;0.00023051734533034593;0.00010601976714627386;0;0
Sub;Subiculum;786.0;3462929.6969350795;0.0002269754424109914;8.538865146884976e-05;6;9
proSub;Prosubiculum;362.0;1352192.8399319854;0.00026771329451663747;5.8316029523519075e-05;6;7
Clst;Claustrum;2912.0;3899545.4945564377;0.0007467536932355323;0.0001522211388714593;21;29
dEPn;Endopiriform nucleus, dorsal part;5789.0;10808814.093323747;0.0005355814199427925;0.00023800425160933026;35;52
vEPn;Endopiriform nucleus, ventral part;1116.0;4614356.503527001;0.00024185387478123575;0.00014251941113617163;19;31
LAn;Lateral amygdalar nucleus;837.0;4664267.589447043;0.00017944939563367286;8.646993229920184e-05;10;17
BLA;basolateral amygdalar nucleus;3107.0;10253996.691007279;0.0003030038036510026;0.00012115389461114342;0;0
BMe;basomedial amygdalar nucleus;2227.0;7653124.176615022;0.00029099227303861706;0.00011318913052391809;0;0
PAn;Posterior amygdalar nucleus;1406.0;5091038.606784482;0.00027617154545367606;8.508763047272384e-05;9;12
DLS;DLS;32909.0;113836292.54984921;0.0002890905814205875;0.00014087701058188856;26;39
DMS;DMS;21996.0;41795282.38445267;0.0005262794924477467;;25;39
NACC SHELL;NACC_SHELL;9970.0;19144648.465738006;0.0005207721634504125;0.0005196182072058839;13;16
NACC CORE;NACC_CORE;7968.0;13348504.562875178;0.0005969207983162832;;13;16
FStr;Fundus of striatum;911.0;2856010.591351018;0.0003189764081263638;8.522375649381284e-05;7;9
OT;Olfactory tubercle;10009.0;23859255.326057456;0.00041950177669916003;0.00021776804805820013;16;22
LSN;lateral septal nucleus;13896.0;19767561.448600408;0.0007029698648532023;0.0002514498421923635;0;0
SFn;Septofimbrial nucleus;1058.0;2927981.3099939725;0.0003613411043263039;0.00018185071144158883;7;11
aAA;Anterior amygdalar area;1074.0;3608033.5924361036;0.0002976690688943523;0.00012906875165374275;6;9
CA;central amygdalar nucleus;1403.0;5775045.165328201;0.00024294182293555557;0.00015225777861343362;0;0
IAn;Intercalated amygdalar nucleus;331.0;741350.2417413818;0.0004464826223331408;0.00016752434404971087;14;20
MAn;Medial amygdalar nucleus;3351.0;11335846.553840695;0.000295610917462944;0.00015800820306206077;10;18
Gpe;Globus pallidus, external segment;2797.0;8198148.165338642;0.00034117460963020593;0.00013375747862376668;10;17
Gpi;Globus pallidus, internal segment;488.0;1256504.0822407468;0.0003883791600022028;7.798524432441457e-05;4;8
SubInn;Substantia innominata;5782.0;18120843.671311673;0.0003190800662970165;0.0003421659462545694;23;35
MGCn;Magnocellular nucleus;1026.0;2566897.165158414;0.0003997043644468248;0.00018070578574784613;8;11
MSn;Medial septal nucleus;1280.0;2427572.1788987615;0.0005272757741772507;0.00028450190517232077;7;10
DBn;Diagonal band nucleus;2838.0;5228321.494788405;0.0005428128325369664;0.0002439645866496792;13;18
TnS;Triangular nucleus of septum;594.0;2009436.4296286653;0.0002956052708319658;0.00011896596524490863;5;7
BNST;Bed nuclei of the stria terminalis;4263.0;9447402.424573198;0.0004512351446903235;0.00024190485257135337;9;12
VALCT;Ventral anterior-lateral complex of the thalamus;494.0;2125456.6969250785;0.00023242063727512078;0.00018584809458945076;5;11
VMT;Ventral medial nucleus of the thalamus;1117.0;4542026.112370389;0.00024592549059940585;0.00013565348633639597;9;15
VPLT;Ventral posterolateral nucleus of the thalamus;1251.0;3601063.5685260487;0.0003473973664152912;0.00011081073312143851;8;15
parVPT;Ventral posterolateral nucleus of the thalamus, parvicellular part;61.0;455016.01775175985;0.00013406121459504173;0.00013537832099044195;5;5
VPMT;Ventral posteromedial nucleus of the thalamus;3181.0;8323177.2573208865;0.00038218578094105363;0.00012435562575981515;8;14
PTTn;Posterior triangular thalamic nucleus;428.0;1722229.8374892334;0.0002485150301564646;0.00013158539291042504;6;7
MGC;medial geniculate complex;320.0;3330530.707438015;9.60807835476039e-05;3.863100291177163e-05;0;0
dLGC;dorsal part of the lateral geniculate complex;929.0;4141730.8772122273;0.00022430235752674108;6.725556120571058e-05;0;0
LPT;Lateral posterior nucleus of the thalamus;1118.0;7273352.966212737;0.0001537117757372013;5.097245295537024e-05;12;18
PCT;Posterior complex of the thalamus;1290.0;6663773.004562879;0.00019358402501356206;8.29543987439986e-05;7;13
PlnT;Posterior limiting nucleus of the thalamus;345.0;1028591.8529408018;0.00033541000642152246;0.0001296209222512548;6;9
SGn;Suprageniculate nucleus;87.0;769335.7857428688;0.00011308456152990857;2.860389187216861e-05;5;6
EnT;Ethmoid nucleus of the thalamus;210.0;1290277.3600478363;0.0001627557039303661;0.00010199996944389897;8;13
AVT;Anteroventral nucleus of thalamus;404.0;1549634.34702521;0.00026070666333354546;0.00010123832592576626;6;8
AMn;anteromedial nucleus;707.0;1487544.9906106098;0.00047527974243642175;0.00018909979637376628;0;0
ADn;Anterodorsal nucleus;84.0;596422.13589262;0.0001408398430321228;6.981850031731481e-05;3;6
IADT;Interanterodorsal nucleus of the thalamus;260.0;407799.9861218091;0.0006375674567147692;0.00024562745055366604;4;6
LDT;Lateral dorsal nucleus of thalamus;416.0;2651799.4470210513;0.00015687460847286976;7.852022007049938e-05;5;11
IMDT;Intermediodorsal nucleus of the thalamus;341.0;1018876.3978183715;0.00033468240184005894;0.000447130040363678;8;13
MDT;Mediodorsal nucleus of thalamus;1600.0;6033837.34908515;0.0002651712181539981;0.00029197552943831186;9;16
SMT;Submedial nucleus of the thalamus;102.0;741351.524637883;0.00013758655187203189;9.622395637934664e-05;3;8
pRE ;Perireunensis nucleus;118.0;441622.7071800836;0.0002671964056229616;0.00011552237273618287;4;10
PVT;Paraventricular nucleus of the thalamus;1843.0;2686542.946339941;0.0006860117395520676;0.000258027220310619;13;20
PT ;Parataenial nucleus;792.0;1268946.945255624;0.000624139569397407;0.0002027313640618807;6;8
RE;Nucleus of reuniens;523.0;1431140.7692637302;0.00036544273717327224;0.00015329157694588406;7;15
XiT;Xiphoid thalamic nucleus;113.0;267066.59938918834;0.00042311543359762634;0.00018200613920924438;5;12
Rh;Rhomboid nucleus;150.0;250125.85266406392;0.0005996981055831131;0.00028611204468968814;4;10
CMT;Central medial nucleus of the thalamus;308.0;927420.8176695756;0.00033210382399431455;0.0002936020006127365;8;14
PCn;Paracentral nucleus;193.0;934051.9716558256;0.00020662661806479822;0.00016474977593759494;5;9
CLT;Central lateral nucleus of the thalamus;617.0;1652549.418144631;0.0003733625108123697;0.00013119219315611879;6;11
RT;Reticular nucleus of the thalamus;2299.0;6018551.098584272;0.00038198562450367625;0.0001371501343598375;11;17
IGLLGC;Intergeniculate leaflet of the lateral geniculate complex;174.0;310747.6548491288;0.0005599398653047882;0.0001177551351921137;5;7
vlLGC;Ventral part of the lateral geniculate complex;901.0;2052582.945024014;0.0004389591184045714;0.00015491493128461624;10;14
subGn;Subgeniculate nucleus;25.0;81693.83493967031;0.00030602064425622975;0.00010065273253618718;2;5
