sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;47.0;195360.54606164357;0.00024058081812061347;0.00014203400639161535;0;0
M1;Primary motor area;8603.0;66092817.45772179;0.00013016542993500257;0.00012829161253082724;0;0
M2;Secondary motor area;10367.0;43912810.72897711;0.00023608144930606874;0.00015890140385752953;0;0
S1;primary somatosensory area;36611.0;147869991.56523952;0.00024758911265540583;0.00011496820233398179;0;0
SS;Supplemental somatosensory area;10673.0;56960423.37203097;0.0001873757140162114;0.00015547863100392616;0;0
GA;Gustatory areas;1286.0;10267973.549509767;0.00012524379750290636;0.0001118614713572171;0;0
VA;Visceral area;2000.0;15451019.178037614;0.00012944129943498096;0.000108895352017303;0;0
AuA;auditory area;2246.0;11445959.421241611;0.00019622645139138217;0.00010011688904985803;0;0
ViA;visual area;7383.0;20309455.06549669;0.0003635252632919149;0.00014313624884813555;0;0
dACC;Anterior cingulate area, dorsal part;4735.0;15215458.218470525;0.00031119667459321296;0.00017972611354827;0;0
Vacc;Anterior cingulate area, ventral part;7986.0;16350875.22561116;0.0004884142218571361;0.0002325282149541001;0;0
PL;Prelimbic area;2723.0;5417030.623389823;0.0005026739166366434;0.00021010401701413876;0;0
IL;Infralimbic area;1447.0;2166315.058544712;0.0006679545499591671;0.00027419187303563165;0;0
OA;orbital area;1253.0;4136273.6445883084;0.00030292966753767895;0.00012980000601338557;0;0
AU;agranular insular area;7096.0;40411347.246499546;0.00017559424477278865;9.347122962687085e-05;0;0
RS;retrosplenial area;12337.0;34817427.471312955;0.00035433404751585387;0.00023156062057559987;0;0
AA;Anterior area;2124.0;8113441.743855807;0.00026178779204379874;0.00014860030638630495;0;0
TeAA;Temporal association areas;320.0;2787957.2904482717;0.00011477937667708951;6.95035168249276e-05;0;0
Prh;Perirhinal area;265.0;1497426.4471622;0.00017697029493649342;0.00013695790463189145;0;0
Ech;Ectorhinal area;263.0;2155964.3924940354;0.00012198717238356598;0.00016470838007825913;0;0
aOn;Anterior olfactory nucleus;4350.0;6042688.323155214;0.000719878267315404;0.00017609782797871896;3;8
TT;taenia tecta;2110.0;5636576.778849071;0.0003743406827913093;0.00015424824977986018;0;0
DPA;Dorsal peduncular area;1543.0;2439574.726951997;0.0006324872868017547;0.00020972238267740232;6;9
PC;Piriform area;20965.0;67659254.02700348;0.00030986153042173153;0.0001463823172943349;33;54
CCA;central amygdalar area;1820.0;9966524.32467788;0.00018261130367118456;9.069603019476108e-05;0;0
PAA;Piriform-amygdalar area;900.0;6609029.050568653;0.00013617734059174127;9.548066236265205e-05;15;24
CA1;Field CA1;5412.0;30757501.988520175;0.00017595707226223886;8.30820393495383e-05;14;21
CA2;Field CA2;175.0;1870413.308800073;9.35622085111594e-05;5.0400741761367707e-05;12;21
CA3;Field CA3;2717.0;21352381.0315615;0.00012724576224000184;5.204800770085074e-05;14;24
DG;Dentate gyrus;2484.0;22725659.50530038;0.00010930375857389963;0.0001258909358928672;0;0
FC;Fasciola cinerea;41.0;294834.38066937274;0.00013906112274598463;8.782849456063291e-05;5;11
IG;Induseum griseum;54.0;804238.938300054;6.714422471777051e-05;6.458009920253553e-05;15;21
lpEC;Entorhinal area, lateral part;1860.0;8754872.165215392;0.00021245313065679005;0.00010242241193747586;0;0
Sub;Subiculum;1539.0;3920546.671960273;0.00039254729729578763;0.0002486406564750393;5;9
proSub;Prosubiculum;2097.0;4413986.642713399;0.00047508073080867243;0.0001778846319822704;5;7
Clst;Claustrum;1721.0;4197337.585014031;0.0004100218210097215;0.00014688212541988962;24;29
dEPn;Endopiriform nucleus, dorsal part;4103.0;11008037.251946019;0.00037272766307859875;0.00017364202436183327;32;52
vEPn;Endopiriform nucleus, ventral part;802.0;5034148.879152009;0.00015931193519550717;0.00019782935667613877;20;31
LAn;Lateral amygdalar nucleus;171.0;2223949.8926402377;7.689022156744347e-05;3.851768228751375e-05;10;17
BLA;basolateral amygdalar nucleus;1086.0;6325349.27418172;0.0001716901238059286;0.0001162256038567728;0;0
BMe;basomedial amygdalar nucleus;1264.0;6945456.0176170245;0.0001819894902212161;7.853926959280982e-05;0;0
PAn;Posterior amygdalar nucleus;614.0;1858771.1039952908;0.0003303257720545862;0.00024565498633406167;6;12
DLS;DLS;4404.0;118999282.87755993;3.70086263841719e-05;3.2880826030962134e-05;29;39
DMS;DMS;6903.0;60076981.82601902;0.00011490257649744895;;29;39
NACC SHELL;NACC_SHELL;6769.0;24822632.695065774;0.0002726946848528898;6.696206671128226e-05;13;16
NACC CORE;NACC_CORE;3100.0;10229057.114597797;0.0003030582355020794;;13;16
FStr;Fundus of striatum;692.0;2845347.371003779;0.0002432040484940427;0.00012408984014874823;9;9
OT;Olfactory tubercle;2148.0;26039336.338906385;8.249058163554613e-05;4.770912561859739e-05;15;22
LSN;lateral septal nucleus;8821.0;17983234.457392007;0.0004905124281674551;0.00017965121403099008;0;0
SFn;Septofimbrial nucleus;611.0;2092361.1031455712;0.00029201460449701885;0.00016687734966222879;7;11
aAA;Anterior amygdalar area;1327.0;4484609.409105033;0.0002959009088519086;0.00018002981878527128;9;9
CA;central amygdalar nucleus;1875.0;8322294.149225616;0.0002252984533326628;0.00012071362692241054;0;0
IAn;Intercalated amygdalar nucleus;214.0;965566.3508372805;0.00022163158421420982;0.0004518801949924067;16;20
MAn;Medial amygdalar nucleus;2090.0;10884104.973739373;0.000192023138792087;0.00010018380484851593;12;18
Gpe;Globus pallidus, external segment;1167.0;13206637.570192996;8.836465707470354e-05;6.380308525761406e-05;15;17
Gpi;Globus pallidus, internal segment;163.0;2754350.812864084;5.917909920505228e-05;5.393031269559264e-05;8;8
SubInn;Substantia innominata;3705.0;21961807.19793463;0.00016870196366847404;9.744958126280508e-05;28;35
MGCn;Magnocellular nucleus;356.0;2484639.2048055404;0.00014328036010679556;0.00013354880900495167;9;11
MSn;Medial septal nucleus;811.0;2704344.2693773764;0.0002998878542141816;7.903521506407045e-05;7;10
DBn;Diagonal band nucleus;563.0;4734905.014503423;0.00011890418039548467;7.624075213855898e-05;15;18
TnS;Triangular nucleus of septum;516.0;1802268.4762820618;0.000286305845544426;0.00021313237742013986;5;7
BNST;Bed nuclei of the stria terminalis;4209.0;8816481.025493905;0.00047740135637213706;0.0003376489600572555;11;12
VALCT;Ventral anterior-lateral complex of the thalamus;190.0;5073988.900265688;3.744588404402128e-05;7.732605268177885e-05;10;11
VMT;Ventral medial nucleus of the thalamus;1382.0;4682020.9217294585;0.00029517168400211097;0.00011189723282847388;10;15
VPLT;Ventral posterolateral nucleus of the thalamus;182.0;4686482.2068606885;3.8835098900741475e-05;4.447351644405372e-05;9;15
parVPT;Ventral posterolateral nucleus of the thalamus, parvicellular part;0.0;28037.8534321728;0.0;0.0;1;5
VPMT;Ventral posteromedial nucleus of the thalamus;113.0;7371275.335959297;1.5329776036007233e-05;1.1132659619369311e-05;7;14
PTTn;Posterior triangular thalamic nucleus;44.0;470400.7861150803;9.35372586499796e-05;0.0001045566826757167;2;7
MGC;medial geniculate complex;87.0;1272925.0561302667;6.834652172256143e-05;0.00015327917882303524;0;0
dLGC;dorsal part of the lateral geniculate complex;165.0;1785644.8297615142;9.24035940686127e-05;5.489566714648547e-05;0;0
LPT;Lateral posterior nucleus of the thalamus;252.0;4048341.4150054497;6.22477143518442e-05;3.62614930153123e-05;8;18
PCT;Posterior complex of the thalamus;103.0;4629192.247898065;2.2250102066244554e-05;2.581816235800298e-05;6;13
PlnT;Posterior limiting nucleus of the thalamus;49.0;254204.75820310638;0.0001927579969248633;0.00012578729345960442;3;9
SGn;Suprageniculate nucleus;26.0;328216.9539356559;7.921589573065465e-05;4.7470517166772716e-05;3;6
EnT;Ethmoid nucleus of the thalamus;23.0;476739.5313322898;4.824437347522769e-05;4.829343718981896e-05;6;13
AVT;Anteroventral nucleus of thalamus;1065.0;2689096.926462628;0.0003960437385204088;0.00021481984967335006;8;8
AMn;anteromedial nucleus;794.0;2790237.5455431584;0.00028456358537224004;0.00012915480290215397;0;0
ADn;Anterodorsal nucleus;97.0;1065673.6585407448;9.102223670689643e-05;5.391953213062513e-05;6;6
IADT;Interanterodorsal nucleus of the thalamus;206.0;836284.5585563836;0.00024632763799394144;0.00035189987563540595;7;6
LDT;Lateral dorsal nucleus of thalamus;559.0;6229713.745230768;8.973124975893943e-05;0.00011722269984463286;10;11
IMDT;Intermediodorsal nucleus of the thalamus;348.0;805350.9031210596;0.0004321097780499899;0.0003393687268733669;9;13
MDT;Mediodorsal nucleus of thalamus;2046.0;7857088.398134148;0.0002604018048830749;0.00038731060649034067;13;16
SMT;Submedial nucleus of the thalamus;182.0;1709124.8082708088;0.00010648724956730153;0.00021946106308595842;6;8
pRE ;Perireunensis nucleus;1039.0;986126.9325104705;0.0010536168983387624;0.00026477617113289414;9;10
PVT;Paraventricular nucleus of the thalamus;2711.0;2632876.442312886;0.0010296723220397253;0.00025260862559473956;14;20
PT ;Parataenial nucleus;1339.0;1711888.476017451;0.0007821771212077195;0.00026893504875383814;6;8
RE;Nucleus of reuniens;1275.0;2869874.552414634;0.0004442702901167753;0.00015307887881010248;13;15
XiT;Xiphoid thalamic nucleus;437.0;584669.307802845;0.000747431059178088;0.00029498553522609196;10;12
Rh;Rhomboid nucleus;110.0;582124.8729941983;0.0001889628928484152;9.991019085455972e-05;8;10
CMT;Central medial nucleus of the thalamus;782.0;1455038.2464518477;0.0005374429173301316;0.0003567572609213393;11;14
PCn;Paracentral nucleus;71.0;1255671.5041608645;5.654345086651275e-05;4.1559495898803005e-05;7;9
CLT;Central lateral nucleus of the thalamus;520.0;1993089.7929275993;0.0002609014414931026;6.087692660932807e-05;9;11
RT;Reticular nucleus of the thalamus;3168.0;9976326.788336214;0.0003175517469720274;0.00022663599062023844;13;17
IGLLGC;Intergeniculate leaflet of the lateral geniculate complex;101.0;97993.19005738839;0.001030683866305921;0.00013597533784812435;2;7
vlLGC;Ventral part of the lateral geniculate complex;308.0;691784.3899222142;0.00044522542642893724;0.0001803154636685431;6;14
subGn;Subgeniculate nucleus;8.0;23898.1111992736;0.0003347544888921249;0.0;1;5
MHb;Medial habenula;225.0;1805014.8156007086;0.00012465271645159325;3.428888153660861e-05;10;15
LHb;Lateral habenula;788.0;1849372.5970595747;0.0004260904488651379;0.00025608331110581005;10;14
SON;Supraoptic nucleus;71.0;498685.09697289136;0.00014237441710406593;0.00011452585718903794;8;7
PVH;paraventricular hypotalamic nucleus;1611.0;2197139.032063438;0.0007332262439883165;0.00034418685788761513;0;0
