sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;693.0;1463716.392367084;0.000473452373433694;0.00012556137806604413;0;0
M1;Primary motor area;19589.0;59744691.87779138;0.0003278785007389373;0.00012178586814066443;0;0
M2;Secondary motor area;24867.0;73771915.98808806;0.00033707949247265413;0.0001650902243946377;0;0
S1;primary somatosensory area;34466.0;111029890.65168668;0.0003104209127623456;0.00010815638322017181;0;0
SS;Supplemental somatosensory area;12816.0;40233553.41302613;0.000318540096829992;0.00011382316134778761;0;0
GA;Gustatory areas;2606.0;8512194.95545571;0.00030614900312283616;0.00013098437583086765;0;0
VA;Visceral area;1755.0;6458078.210142513;0.0002717526705148515;0.0001317817790474275;0;0
AuA;auditory area;7119.0;20614396.067445338;0.00034534118664977364;9.483412665193282e-05;0;0
ViA;visual area;3597.0;12706106.518234426;0.0002830922277282955;0.0001013675721100327;0;0
dACC;Anterior cingulate area, dorsal part;4854.0;16192423.584535193;0.0002997698259719368;0.00017068793346540758;0;0
Vacc;Anterior cingulate area, ventral part;3835.0;10367982.522359911;0.0003698887408161926;0.00014232180224319315;0;0
PL;Prelimbic area;4372.0;13176155.043482162;0.00033181151751570303;0.00012683224540272847;0;0
IL;Infralimbic area;1922.0;5489270.816585454;0.0003501375800575933;0.0003865896576076441;0;0
OA;orbital area;9735.0;16739799.387914086;0.0005815481879089029;0.0003128329358652322;0;0
AU;agranular insular area;11861.0;41600925.622338474;0.0002851138483714649;0.00017890280073952562;0;0
RS;retrosplenial area;7183.0;30549127.702910412;0.00023512946326502396;0.00012831584746263102;0;0
AA;Anterior area;2030.0;8029103.238064268;0.0002528302277116332;0.00011563847614797689;0;0
TeAA;Temporal association areas;2477.0;6901548.0724872695;0.00035890498392302097;0.00010403897719822868;0;0
Prh;Perirhinal area;562.0;1862072.2737516828;0.0003018142785981602;0.00023047406841627844;0;0
Ech;Ectorhinal area;2079.0;5499767.864080863;0.0003780159547420186;0.00010261716639248456;0;0
aOn;Anterior olfactory nucleus;15227.0;24600324.972067807;0.0006189755630175352;0.00012422741759347906;10;8
TT;taenia tecta;4871.0;10260163.676132707;0.00047474876169187905;0.00014705482418086253;0;0
DPA;Dorsal peduncular area;1197.0;3141467.641135547;0.00038103209605791776;0.00013802469930220001;8;9
PC;Piriform area;20588.0;49079952.72728141;0.0004194788066402523;0.0001794914049822303;29;54
CCA;central amygdalar area;4211.0;13887012.996894017;0.0003032329559237711;0.00010336924668279637;0;0
PAA;Piriform-amygdalar area;1979.0;5916313.730473102;0.0003344988264917026;0.0001344289808449429;16;24
CA1;Field CA1;5031.0;24791201.025539;0.00020293490399344693;7.851920955986433e-05;12;21
CA2;Field CA2;396.0;2059322.73105836;0.0001922962311965941;8.786146467427721e-05;12;21
CA3;Field CA3;4108.0;21347254.018977582;0.0001924369287191698;7.011978196254769e-05;13;24
DG;Dentate gyrus;3040.0;14143690.669917304;0.00021493682737744535;8.60036537784561e-05;0;0
FC;Fasciola cinerea;32.0;267407.84742082417;0.00011966739311745428;6.011553789735248e-05;7;11
IG;Induseum griseum;52.0;533839.4777787662;9.740755819776566e-05;5.5486785161465145e-05;13;21
lpEC;Entorhinal area, lateral part;1465.0;5175633.982732864;0.0002830571104694779;0.00012679233520095703;0;0
Sub;Subiculum;288.0;1132575.6807429176;0.00025428764266868705;6.25527603282325e-05;4;9
proSub;Prosubiculum;77.0;385861.79363078554;0.00019955331486816745;7.153329910644986e-05;3;7
Clst;Claustrum;1161.0;2975310.7818189203;0.0003902113376170528;0.00012660045097151232;17;29
dEPn;Endopiriform nucleus, dorsal part;3460.0;9695864.791481705;0.00035685316105478086;0.00013002747524357925;32;52
vEPn;Endopiriform nucleus, ventral part;1291.0;4372902.659069016;0.0002952272439274585;0.00011624667197965165;18;31
LAn;Lateral amygdalar nucleus;1390.0;4782103.033796769;0.00029066709566406064;0.00011472322199210041;12;17
BLA;basolateral amygdalar nucleus;3605.0;10030271.75060774;0.0003594119969662408;0.00013063349507891526;0;0
BMe;basomedial amygdalar nucleus;2974.0;7799586.6087946985;0.0003813022598718965;0.00013164217404896584;0;0
PAn;Posterior amygdalar nucleus;1375.0;3762387.9778623036;0.00036545938592469167;0.0001417300410948302;7;12
DLS;DLS;21575.0;90070027.4824423;0.00023953584342145;6.941816002372069e-05;25;39
DMS;DMS;8549.0;34830446.4485804;0.0002454461791817898;;25;39
NACC SHELL;NACC_SHELL;8693.0;14218951.837032123;0.000611367145738533;0.00016715592198879783;9;16
NACC CORE;NACC_CORE;5210.0;10191381.0885265;0.0005112162870511672;;10;16
FStr;Fundus of striatum;1043.0;2716771.9470615364;0.0003839115024461696;0.0001445357966927242;7;9
OT;Olfactory tubercle;7699.0;17447633.887535017;0.00044126327097569024;0.00012514610404657414;13;22
LSN;lateral septal nucleus;7145.0;12979608.776666798;0.0005504788413071767;0.00014574228423641045;0;0
SFn;Septofimbrial nucleus;663.0;1992158.5593024294;0.0003328048346875335;0.00013161618417432597;7;11
aAA;Anterior amygdalar area;976.0;2245705.2199536967;0.0004346073524378786;0.0001783704620695113;4;9
CA;central amygdalar nucleus;1700.0;6670008.241029715;0.00025487224881412654;9.448886929727199e-05;0;0
IAn;Intercalated amygdalar nucleus;337.0;902438.2906111095;0.00037343273607305796;0.00012003442894627563;12;20
MAn;Medial amygdalar nucleus;3467.0;10288090.571251865;0.000336991590032059;0.00023673394551290775;13;18
Gpe;Globus pallidus, external segment;1774.0;7300824.510263512;0.00024298625415610355;0.00011765180349857712;10;17
Gpi;Globus pallidus, internal segment;464.0;2386462.8694710564;0.0001944300101777165;8.125182431338948e-05;5;8
SubInn;Substantia innominata;10142.0;15577634.975399869;0.0006510616031262898;0.00030022131373058696;22;35
MGCn;Magnocellular nucleus;1193.0;1895402.184732705;0.000629417866883086;0.00022657092428652754;6;11
MSn;Medial septal nucleus;1712.0;1798019.8643314494;0.0009521585572896694;0.0004203882216500921;7;10
DBn;Diagonal band nucleus;2123.0;3620661.630759646;0.0005863569193994458;0.00010204343273779807;11;18
TnS;Triangular nucleus of septum;400.0;1231846.3385696798;0.0003247158249172925;0.00012104782345998681;5;7
BNST;Bed nuclei of the stria terminalis;2498.0;6213667.0743423095;0.00040201703279450367;0.00025205459459892395;9;12
VALCT;Ventral anterior-lateral complex of the thalamus;246.0;2530986.482983878;9.719530374969885e-05;5.1105867903355655e-05;6;11
VMT;Ventral medial nucleus of the thalamus;541.0;3959274.343811844;0.00013664120063959625;7.177865674904557e-05;9;15
VPLT;Ventral posterolateral nucleus of the thalamus;531.0;3882572.0365632176;0.00013676500912267208;7.476258146408086e-05;11;15
parVPT;Ventral posterolateral nucleus of the thalamus, parvicellular part;126.0;604934.7882995607;0.0002082869136261435;0.00020941845935465285;5;5
VPMT;Ventral posteromedial nucleus of the thalamus;1307.0;7867858.03557515;0.0001661189098850405;0.00013670775188462907;10;14
PTTn;Posterior triangular thalamic nucleus;143.0;708161.1822161674;0.00020193142972407233;0.00011114895922739631;3;7
MGC;medial geniculate complex;365.0;938489.3901545097;0.0003889228837631373;0.00018413480554930575;0;0
dLGC;dorsal part of the lateral geniculate complex;922.0;3168492.3897422166;0.00029099012608801387;0.0001906575338226238;0;0
LPT;Lateral posterior nucleus of the thalamus;943.0;5147016.2541681025;0.0001832129438558407;0.00023583053742903796;11;18
PCT;Posterior complex of the thalamus;932.0;5991499.538799263;0.0001555537130504026;0.00012324182899937244;9;13
PlnT;Posterior limiting nucleus of the thalamus;97.0;349284.76315528643;0.0002777103676774911;5.683681466802435e-05;4;9
SGn;Suprageniculate nucleus;60.0;199960.6833330076;0.0003000589865962704;8.275467870276223e-05;2;6
EnT;Ethmoid nucleus of the thalamus;221.0;1080028.5685418483;0.00020462421683749825;0.00010494385760114665;9;13
AVT;Anteroventral nucleus of thalamus;266.0;1236890.368065875;0.00021505543811125644;0.0001154058150153388;5;8
AMn;anteromedial nucleus;225.0;1258435.2881337805;0.00017879346051529423;0.00010917500292467237;0;0
