animale;FP;M1;M2;S1;SS;GA;VA;AuA;ViA;dACC;Vacc;PL;IL;OA;AU;RS;AA;TeAA;Prh;Ech;aOn;TT;DPA;PC;CCA;PAA;CA1;CA2;CA3;DG;FC;IG;lpEC;Sub;proSub;Clst;dEPn;vEPn;LAn;BLA;BMe;PAn;DLS;DMS;NACC SHELL;NACC CORE;FStr;OT;LSN;SFn;aAA;CA;IAn;MAn;Gpe;Gpi;SubInn;MGCn;MSn;DBn;TnS;BNST;VALCT;VMT;VPLT;VPMT;PTTn;MGC;dLGC;LPT;PCT;PlnT;EnT;AVT;AMn;IADT;IMDT;MDT;SMT;pRE ;PVT;PT ;RE;XiT;Rh;CMT;PCn;CLT;RT;IGLLGC;vlLGC;subGn;MHb;LHb;SON;PVH;IPVH;ArH;ADPO;AVPO;AVPV;DMH;MePO;MPA;PSN;SPZ;SCN;AHN;SMN;MPO;VMHn;PHn;LHA;LPO;PSTN;STN;TN ;ZI ;FF;SCO;reSN;VTA;PAG;PreCN;APTN;cSN;
F103;0.001335072048470608;0.0009693276530748935;0.00107345336817608;0.0014722873281046644;0.0011337410835607123;0.0008114831686410886;0.0008070832808198594;0.0013483755233733607;0.0015504975295647996;0.0013928107676429474;0.0013278572227430766;0.0013600677201283469;0.0011452982213692232;0.0016589957050907685;0.0008638967187764561;0.0008481718123774446;0.001506821332854365;0.0009555780218034658;0.0006699751753606441;0.0008621479260928983;0.0017889552327964736;0.0007659287445659997;0.001235306711867037;0.000832985142346791;0.000461336818707325;0.0004292148337561458;0.00044250395261078904;0.0002935142024297395;0.0003662944807084809;0.00018324137039315858;0.00013843789835485073;0.00018070134953466967;0.0007331203771151643;0.0003699227689481144;0.0005578032741716442;0.0013323452197703638;0.0009561183555745529;0.0005645604253633211;0.0003798060962402706;0.0006518073285011602;0.0005828077839590175;0.00033810869814778724;0.0005244238305692935;0.0012124181506638237;0.0010252239908274056;0.0013010916685095872;0.00041941349830337826;0.0003384311134121096;0.0009756486218958792;0.00047796008107406335;0.0004919546919770376;0.0004943655279730405;0.0008354798698376989;0.0003783128990702653;0.0001739286784766051;0.0002327546558229281;0.00044543176693610873;0.0003475654452394856;0.0005856282361733734;0.0003065021138279836;0.00013833789740374627;0.0006129369730932917;0.00019847457829843103;0.0003920139457918954;0.00011858681649155963;0.0001592204992687956;0.00018630442505530184;0.00018891195515122831;0.00020415611227672125;0.00017304227790601346;9.971357515204284e-05;0.0004380484632823821;0.00015646874883229068;0.00044163634809701706;0.0005228493748240448;0.0008153039080503347;0.001121419354116465;0.0005340786334331425;0.0004549571137596002;0.0011773284348104637;0.0007791747053564722;0.0008981071733288934;0.0007219688678047307;0.0011492543600452024;0.0008797220101444828;0.0009006382106655057;0.00045894589217122214;0.0006177300564539928;0.00020234780249536066;0.0007536450150098303;0.0005484215156375842;0.00010552825105353165;0.0002118883915676178;0.0005657669334633775;0.0002920211611836348;0.0008718802180445494;0.0002961100040195703;0.00032897080806219863;0.0014393607887299305;0.0005939889295197687;0.00034184969477288796;0.0012641416452464122;0.0008710308442689839;0.0006373818925610837;0.0009764180567684728;0.0006150272378017938;0.00010749415423055084;0.0005513872624035649;0.0007976270838112148;0.0003709327127503899;0.0002396499207537651;0.0012246029828105916;0.0005589798319296172;0.000484748960085295;0.0006479509880313201;0.0005329720702544163;0.00012441775050193543;0.0005838636353177529;0.0003620848573607787;4.504877999593474e-05;0.0003982926568242895;NA;0.000766067777847168;NA;0.00028522664870752424;0.00046628934532405114;
F105;0.0015921530089790146;0.001085376659489942;0.0011880718475177695;0.001899497069924241;0.0012113082730017114;0.0007348486960482683;0.000703773789442829;0.0017275950784010393;0.002784270547594738;0.0013359522340816907;0.0016364561822397932;0.001475202664720176;0.0013023813474371548;0.002330138029475274;0.0010455964062265266;0.001490874280352162;0.002216148646872905;0.0013979414781278903;0.0012610986259134094;0.0013076449875271453;0.0022825741782264404;0.001367637756067401;0.0014359580636860332;0.0013348709940688192;0.000670872684065983;0.0009764754180724258;0.0008253942522829326;0.0005960330127220265;0.0006926130722341813;0.0004466776270077455;NA;0.0001995962707775656;0.0010831725984783212;0.0012683692941593292;0.0012321565870505025;0.0016071298367586213;0.0011236419691628544;0.0006595820947601739;0.0010819386193597954;0.0008687604139121815;0.0015657197030898417;0.0007810133107894399;0.0006042174124343069;0.0014965746397006374;0.0015570845328178855;0.0015997660884587161;0.0006910600553413527;0.0009266510440285763;0.001077567295754688;0.00044260706368443574;0.0009766979771383749;0.0013412023934275185;0.0010739435009652241;NA;0.0006450660253804623;NA;0.00096081485465103;0.001115169600306245;0.0006623444379946901;0.001066910256317727;0.00019764324233876985;0.0007206362972962171;NA;0.0008383121697103568;0.000491850347308952;0.000560179279184648;0.0005481550411195665;0.00032935709777333344;0.0008241240186468111;0.0006949683444430744;NA;0.0007448347755634013;0.0010541420620185306;0.000804165129608392;0.0011201071813020105;0.00172657256698203;0.0018007263997041178;0.0011899437077667607;NA;NA;0.0013420587306310317;0.0010519936400013913;0.0013216934334151034;NA;NA;0.0015951696101869875;0.0003184746180890687;0.0015628281624245784;0.0006076366353142222;0.001584518104328123;0.001190033731732227;NA;0.0008186688529358267;0.0012377003575310757;4.138602891652702e-05;0.0016235975359285653;0.0005644327521455237;NA;NA;NA;0.0006925720541892821;NA;0.001942986497026285;0.0010162635045837885;NA;0.002100128809913126;NA;0.0009482385207716417;0.0014716735481444805;0.000857230237120646;NA;0.00178445020393829;0.001048592148773221;0.0010333000064666504;0.0009477722680617903;NA;NA;0.0010965972945009513;NA;NA;0.0004578891741665311;0.0007875228347459943;0.0010679823839789262;NA;0.0009679919345277336;0.0005974297672118535;
F37;NA;0.0006940211317266546;0.0007094731962228418;0.0010420451930232798;0.0010738215655618107;0.0006528583492826576;0.0007900595398674551;0.0012724816382272792;0.0015386425022989214;0.0009397864977028085;0.0009334019583349762;0.001222885501676618;0.001344720424830698;0.0010184459567286696;0.0005908372479971405;0.001036075834080655;0.0014228058878617345;0.000997869766658575;0.0006100108408648484;0.0010419495124938825;0.0014714895196762483;0.0007930966963931236;0.001346542881166117;0.0008726478824415028;0.0004486509899882106;0.00047295892636313425;0.0005807339501996918;0.00028563316320238757;0.0004193264226349934;0.0002376546308675902;0.0002728973200449751;9.349035035339228e-05;0.0005413229180576149;0.0003379752819195801;0.0005480373705205159;0.0011301947350900409;0.0009040173399353561;0.0005687174929289256;0.00041152622371256963;0.0007774374214544093;0.0005534308040118918;0.0004859165151373602;0.0003771811067006247;0.0011204913580926325;0.000901952650100301;0.001569944489391268;0.00035767677354021563;0.0005375599883607481;0.0009539685128556636;0.0003801328573575504;0.00031113228504916574;0.0005418430466752568;0.000696273113016249;0.0003951134501952939;0.000129948924671702;0.0002709330373939963;0.000383236047078347;0.000492986218080632;0.0008934195614264534;0.0005631249000473189;0.00022699100951850982;0.000737753369774817;0.0005320851495993463;0.0005544765047952315;0.00024755508380767244;4.655399693011168e-05;0.00047859131408905554;0.0001773607131937697;0.00028407993895987964;0.000264258183328239;0.00010197662620934616;0.0006076382086328775;0.0003592200019796996;0.00033368892035299006;0.0006196098490036465;0.0011540215254954955;0.001355790101027677;0.000732069524773434;0.00045344374543926645;0.0013387830439729352;0.001467762980682327;0.0011085602700588737;0.0008217352501258083;0.000977502987331605;0.001174649834904858;0.0009465411131983173;0.0003795543666683284;0.0005929108702229239;0.000418768600944551;0.0015905469844132941;0.001157219391636745;0.0004318843839858397;0.0007586078974093857;0.0007219286920030231;0.00032573887943890224;0.0015075140132668307;0.0010675452011487867;0.0007184589853232286;0.002300143608821673;0.0009220681744661641;0.0008574076575221813;0.0017546753380214158;0.0013965507067512225;0.0009214090640821979;0.0015688508619502075;0.0014955353642577178;0.001786382363762355;0.0008706369433650194;0.0006828283779222504;0.0005319462604546782;0.00037173560037073467;0.0015080373069913575;0.0006691991895853767;0.0006828017814057755;0.0006217849622130004;0.0005165925062252551;0.0003203638971494835;0.0007052224494179207;0.0005263384231642407;9.927072343566514e-05;0.0003659157851850064;0.0004231196831204526;0.0008559595432366423;0.0003377348455300377;0.00046032058926715917;0.00036930040705915416;
F38;0.0009477509718428153;0.0008368400900751209;0.0007281789170096881;0.0012297039410672631;0.0010986296622551954;0.0008584331027812541;0.0007292412247183015;0.0010116829833958924;0.0017078522268834575;0.0008929437123899243;0.0007912007466878816;0.0012003890891736475;0.0011057751767490922;0.001304190478513347;0.0006358046711906162;0.0008115678160947167;0.0011960315263093938;0.0006877938501923011;0.0006060424576437718;0.0008221383491584266;0.001148031418771284;0.0008151068355433644;0.0010332004212370183;0.0007587568854811068;0.0004443730275118791;0.0005608354469247275;0.0005269409762280236;0.0002914191890319449;0.0003854749557915692;0.00024659877613350794;0.0002432511330407342;0.00013005063695060843;0.00047243585215914143;0.00025254962865644913;0.00023410282582662115;0.0009342461150993661;0.000689400007917229;0.0004342746651537326;0.0004863789799840985;0.0005890124798184294;0.0006382247297371195;0.0005132514769286382;0.00031967688532362856;0.0009296613946546781;0.0006334743205283743;0.0011913445002698065;0.00029250370950337207;0.00031854228445539283;0.000973185631199964;0.0004725326801568211;0.00029309467700946225;0.0003988201513159814;0.0006487231566031698;0.0004988272270005258;0.00014605589267260556;0.00031414882702926234;0.0003155109769873049;0.0002526980442437734;0.0005905475890396433;0.00031730666641780977;0.00030665915510984086;0.0007370281214297228;0.00043601804384368886;0.0004619520516557908;0.00024639829625098164;6.571102568448719e-05;0.00029450358502747324;0.00027242733579085264;0.000215555143981857;0.0002515206761900872;0.00012770868404752636;0.0004067253247347081;0.0003113941120744732;0.00044886403989726165;0.0007718033574730547;0.0009056206426157549;0.0008976438533044773;0.0008040266542328518;0.0005269092878697681;0.0004681458855121617;0.0013488533070166234;0.0008600498960650385;0.0005445955163803553;0.0005167896287071939;0.0009926048965931272;0.0012378811082407746;0.00048164680235957534;0.00062560743523838;0.0004261899194092084;0.0010710615176632442;0.0008794814197559647;0.0003758405302856611;0.0006055567447859725;0.0006971823536850329;0.0003921560475917289;0.0009162890804726805;0.000756232187496909;0.00045851654595598665;0.0014902579798127579;0.0006551514175848602;0.0006132255824901571;0.0015567966899346297;0.0009919141934210454;0.0006344873227558781;0.0010796898438252235;0.0005078095458182885;0.0006846187346538527;0.000361531919730472;0.000989229634332019;0.00041963713466302004;0.00041907627583462657;0.001444574754913296;0.00048289782262984026;0.0005047267655566413;0.0005701336993610536;0.00041456781822521915;0.000384749822161967;0.0005280381174371233;0.00043055176585171044;0.0004215524081092261;0.00034639691799154184;0.0007117195958547338;0.0007831916366571016;0.0009500812043545228;0.000329602791492718;0.0004784928807722804;
F60;0.0006306929452240462;0.0005971260786948836;0.0006155732504054527;0.0006360101154367925;0.0004989441666202018;0.000608865735975559;0.00041249672374987816;0.000756225804486356;0.0010238824155102367;0.0009220572498581759;0.0009343595471732252;0.0010005596848374552;0.0009725939984368938;0.0008414300693411263;0.0005202825210725336;0.0005233304107005843;0.0004804407741479713;0.0007336299884436729;0.0005055032327751218;0.0007624848281574473;0.0014762555634561753;0.000870743477373315;0.0010414682733943359;0.0005539157472416146;0.00039202711808976326;0.00027738474218598757;0.0003615037315289214;0.0001843844242014571;0.00028965753109826505;0.0001564007308959136;0.00012847216176013255;0.00011459929597879858;0.0005655659329281685;0.0003043733094970899;0.0005256889290532212;0.0010495909894484062;0.0005819797585252247;0.0003110360548507203;0.00017991028419746242;0.0003179300290315692;0.0004430977017892642;0.0004961287858853838;0.0002300006881879392;0.0008471104317679872;0.0007257323631128144;0.0017524756239861692;0.0002849125925993293;0.0004959852129063096;0.000721969266903052;0.0003433941096824686;0.0005800977781350846;0.00026530716895484225;0.00048740216733650154;0.00021402017724432692;5.434702840878937e-05;5.032565641446482e-05;0.00034523315958540605;0.0004363345225785912;0.0007585520215360611;0.0008169906164185581;0.0002474615261618607;0.0004691440732009959;5.798258052013862e-05;0.0001639759537485354;9.379839607731087e-05;4.5423566370348104e-05;0.0001487376532418555;0.00010710007084147143;0.0001257459668912769;5.714211119852466e-05;2.060527237865586e-05;0.0003025051545145963;0.00011085236936877516;0.00034039712466642084;0.0006050755206688973;0.0004403608909699334;0.0006856621633985339;0.0002555385720820787;2.4708539736694403e-05;0.0002277070048171155;0.0011801378724232865;0.0009147436302796811;0.0004970389718095664;0.00035176370450789603;0.00045966588364685816;0.0004897628192326275;9.049311855441012e-05;0.00018762603220071248;0.0006309898776317527;0.0008334379137309044;0.0006849359160886219;0.0001794400414747365;8.738856367256407e-05;0.00020189215262824426;0.00017282779360567582;0.001654442232771436;0.0003556886849811433;0.0008729388239939126;NA;NA;NA;0.0006515751400871267;0.0012686428814212716;0.0009448619248540879;NA;0.0017617350015096541;0.000513571666135688;0.0009093053308351738;0.0010529725011595348;0.0009052576793391598;0.0002836239411270603;0.001111102173711963;0.0004248796840134962;0.0007341854001033921;0.0004119625929763574;0.000174149782680902;0.00020079422339618454;0.00043179658922804496;0.0005392805233048307;0.00011656270565502958;0.0001238524721370916;0.00022734066662236153;0.0010213863235341639;0.0006278054342456176;0.00034161059189938297;0.00022439103366902566;
F72;0.0005227372038753564;0.0007201814501222926;0.0005838884531973897;0.0013132600526639642;0.0009663721083869796;0.0004458214052426079;0.00048199961827076574;0.0009860260559594594;0.0016268630597077486;0.0010331375795627447;0.0012336231006687608;0.0009307882771574703;0.0007611013579082234;0.0008223012491947951;0.0003588253797286755;0.0006971894426361314;0.0015287897365609334;0.0007108014579461699;0.0005672561222047575;0.0008051636046530982;0.0009146089870248044;0.0004178595020428323;0.0005691444629651204;0.0005057489888442066;NA;NA;0.0004162781197376031;0.000265924628335261;0.0004778573329778216;0.00019779939160312468;0.00024700315532076583;0.00013099174486013097;0.00039201528229319507;0.00045082832597368957;NA;0.00043402245474456064;0.0004496089706625758;0.00015596204226750844;0.0002828286411793557;0.000259989229239762;0.00014334643778760527;NA;0.00024044319320780074;0.0007007835506843289;0.00046676370573413766;0.0011883771832670647;NA;0.0005638762544725275;0.0007590331095130873;0.0003903825206952563;NA;4.922178569095902e-05;NA;NA;0.00023090267864780354;NA;0.00047389755842236735;0.00012173209960079214;0.00036313782979703575;0.00044584816577631086;0.00018545426533075448;0.0004247395233003698;0.00039844626588185554;0.0004998545600397263;0.00018741610704499885;0.000124498847737872;NA;0.0002742420029329233;0.00021673009554658404;0.00041844572188353763;0.0002062141076873512;0.0005865313148707696;0.0006686623548409367;0.0006293070214443388;0.0008582089217887931;0.0008965841530291352;0.0013361552214914453;0.0007762796727641684;0.000491880951353393;0.0011229116553861645;0.0012515667234136386;0.0007388049257156531;0.0009515689642074694;0.0013834375974023736;0.0013161605336478221;0.0014183025371918667;0.0006073932819250668;0.0007799301946107367;0.0004979050698522093;0.0006919545295167193;0.0006612361468596959;0.0002919152098084194;0.0003980862774280226;0.0008434544753371333;0.0003297014962371786;0.0015192740323030714;0.0005229327642450345;NA;0.0008182515005326961;0.0006052917359719599;0.0005626973462873199;0.0009220037290739696;0.0007057974297215358;0.0005178597987388194;0.0005402516992091457;0.0006661859710490844;0.0010744003671734476;0.0006263016087794676;NA;0.00044420690657946503;0.00020067557832219865;0.0010585460457784432;0.00045062643306258344;0.0003727271687429015;0.0007204394773706358;0.00035517352578021464;NA;0.0006191074097633838;0.0006840443560425442;0.0002798944387259849;NA;NA;NA;0.0009951896113050054;0.0005460856819579845;NA;
F89;0.0024366126349710205;0.0017053965566641654;0.001735959865792647;0.0022490089523470235;0.0020592894061045902;0.001535185779033302;0.001667440783934308;0.0017733161708396806;0.0021070681234353675;0.0019168041382685353;0.0016606017278665737;0.0021540187882284484;0.002050862449007346;0.0018916171911877167;0.0013067812422821595;0.001411455322219776;0.001646438637563593;0.0015839030581533168;0.0010741561928452098;0.0013535593279382404;0.0018959683576551059;0.0011517977750520316;0.0015861566512081352;0.0012246818387368285;0.0006990448537687664;0.0006389103619257874;0.0005535325241004426;0.00031872797434265965;0.0003952978625281094;0.00020106431736360681;0.0001442440425122311;0.00022932721854496805;0.0008564140020367705;0.0004385356969548561;0.0005399877116176137;0.0016571563557196604;0.001189230879673899;0.0007257735463007304;0.0007160617705087873;0.0008232534500828007;0.0007998293727987405;0.0006558437989242466;0.0007794526568952497;0.001426654763351362;0.001129048609294764;0.0015032052941969206;0.0006141286387858085;0.0008125568712199804;0.0013246862860322656;0.0004614684851336937;0.0007658271714551929;0.0005538097828808175;0.0009158810977034985;0.0006836081771694554;0.00034294842613238603;0.0002840571196663579;0.0006590789975863375;0.0009505922821806191;0.0010509010962288;0.000827646368410802;0.00023475865770981825;0.0008409324251918182;0.00016962322448009953;0.0004461610314501807;0.00015148231474107417;0.00024146380287630591;0.0003381727142824659;0.00019821572635159696;0.00020583528954328523;0.0002922687198834174;0.00024240679635819276;0.00042042663661394326;0.00034241195022032813;0.00045462744216595097;0.0005314024674325185;0.0005040207345310062;0.0009383284364933487;0.00046607002774777496;0.00036020244091817063;0.0014307389313342389;0.0015436134530667446;0.0010418884758574855;0.0009512969374950555;0.0011972521136422818;0.0013377096811575495;0.0011293234247509952;0.00028445304333794466;0.0006965306069297006;0.0003664644642463376;0.0008521728021878199;0.0008908445046874592;0.0005321552893047489;0.0006990683544198036;0.0007709543973640316;0.000616360290279324;0.0014916157422214997;0.0006067468892621294;0.0007454238001716876;0.001870442809089681;0.0012933937139550868;0.001033944646728116;0.0014062566821989914;0.001436634408579897;0.0012079742803885322;0.0017214849372824605;0.0013379365357690657;0.0011243988412925141;0.001136466151553413;0.0008362751392265276;0.0010317411513699171;0.000702011678041231;0.0014981460567045236;0.000722356950816862;0.0009016905277149617;0.0007465416947750132;0.0007222990207047021;0.0005252226624753847;0.0007011745392547022;0.0003656539177769389;1.3769634302646704e-05;0.00026871801909253835;0.0003228516570075504;0.000913731668261005;0.0012388138042343803;0.0004187076180526789;0.00029646886712522854;
F90;0.001370818175368635;0.0012593916286598977;0.0011823862280263275;0.001638381203823919;0.0015063280304967125;0.000976900289336547;0.0012139453075194649;0.0014501604116409854;0.0022228610450120354;0.001425213892854336;0.0013525584622843892;0.0013882176049574198;0.001156576631556315;0.002089538615361513;0.0011854509929898553;0.0014532013173335827;0.0015676812386591747;0.001150579823911521;0.0009101957523639203;0.0009921683323314819;0.0018031786996327453;0.00098748561634061;0.0013407741894545695;0.0010247461626466175;0.0007253898419894573;0.00029889640684359353;0.0006105949152238684;0.0003500819605313263;0.000445905127356288;0.00027693421485865333;NA;9.999788158603609e-05;0.0008678332604133897;0.0007189295160084061;0.0007343040988092362;0.0014590288971136104;0.0010286443605895654;0.0005394482246585054;0.00030616367048868316;0.0006914586004223024;0.0007506023421656524;0.0010214829083411833;0.000736842238954865;0.0009474525848460754;0.0011634507819541322;0.0013468055945147933;NA;0.0006071028341905243;0.0010760647485821857;0.0004084321314015891;NA;0.0006524817960005966;0.0009975283567816504;0.00046845364046433876;NA;NA;0.00044997332236621445;0.0002419724909732397;0.0004922345069890938;0.0004002744560042305;NA;0.0009664117031098313;NA;0.0007367867361672459;0.00017291434223222856;0.0001449118049289229;0.0002590450178561279;0.00014314661862948;0.00015419116817187164;0.00016583182992387975;0.0002718818518702497;0.00034443022378470817;0.00040987555379232507;NA;0.0;NA;0.0009877336015677522;0.0005158872967998088;NA;NA;0.0012844418043757731;NA;NA;NA;NA;0.001024451346730235;0.0005869689129195682;NA;0.0002801647254076061;0.0012031802262043485;0.0009446759443897651;NA;0.0006562741718513978;NA;NA;0.0018709381080482517;0.00064951543181166;0.0010593689740574636;0.001507792946853912;0.0006643419084055296;0.0007847202863022184;0.0013889008233089917;0.0012434919831322694;0.0009399128624776511;0.0013049787892140791;NA;NA;NA;0.000935789234168136;NA;0.0004905282162469171;0.00151823763477752;0.0007504362277645891;0.00046721896055538934;0.0010023685617631286;0.0008583169395678687;0.00035781462111184433;0.0005220554849474883;NA;0.00034313469010923363;0.00012086819457688627;0.00041636477600406994;0.0007806100773792886;0.0012642028374954919;0.00036137778375043035;0.00023162531118794705;
