id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
672tris;DLS;28813.0;112721115.72480002;0.00025561315477345644;8.50575033157284e-05;33;39
56tris;NACC_SHELL;6458.0;17266851.7824;0.00037401143424318963;9.568145213830398e-05;12;16
