"data.key.column","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","source","target","weight"
"35822",,"interacts with","VALCT (interacts with) CLT","false","interacts with","VALCT (interacts with) CLT","VALCT","CLT","0.9411906"
"35819",,"interacts with","VALCT (interacts with) PCn","false","interacts with","VALCT (interacts with) PCn","VALCT","PCn","0.920625"
"35816",,"interacts with","VALCT (interacts with) SMT","false","interacts with","VALCT (interacts with) SMT","VALCT","SMT","0.944815"
"35813",,"interacts with","VALCT (interacts with) MDT","false","interacts with","VALCT (interacts with) MDT","VALCT","MDT","0.8080412"
"35810",,"interacts with","VALCT (interacts with) PCT","false","interacts with","VALCT (interacts with) PCT","VALCT","PCT","0.8129074"
"35807",,"interacts with","VALCT (interacts with) dLGC","false","interacts with","VALCT (interacts with) dLGC","VALCT","dLGC","0.7670259"
"35804",,"interacts with","VALCT (interacts with) VPMT","false","interacts with","VALCT (interacts with) VPMT","VALCT","VPMT","0.8495684"
"35801",,"interacts with","VALCT (interacts with) VPLT","false","interacts with","VALCT (interacts with) VPLT","VALCT","VPLT","0.9349472"
"35798",,"interacts with","BNST (interacts with) PreCN","false","interacts with","BNST (interacts with) PreCN","BNST","PreCN","0.8931468"
"35795",,"interacts with","BNST (interacts with) SCO","false","interacts with","BNST (interacts with) SCO","BNST","SCO","0.7634472"
"35792",,"interacts with","BNST (interacts with) ADPO","false","interacts with","BNST (interacts with) ADPO","BNST","ADPO","0.8657676"
"35789",,"interacts with","BNST (interacts with) MHb","false","interacts with","BNST (interacts with) MHb","BNST","MHb","0.9312906"
"35786",,"interacts with","BNST (interacts with) vlLGC","false","interacts with","BNST (interacts with) vlLGC","BNST","vlLGC","0.9608393"
"35783",,"interacts with","BNST (interacts with) IGLLGC","false","interacts with","BNST (interacts with) IGLLGC","BNST","IGLLGC","0.8415209"
"35780",,"interacts with","BNST (interacts with) PT","false","interacts with","BNST (interacts with) PT","BNST","PT","0.8719272"
"35777",,"interacts with","BNST (interacts with) PVT","false","interacts with","BNST (interacts with) PVT","BNST","PVT","0.8791884"
"35774",,"interacts with","TnS (interacts with) SCO","false","interacts with","TnS (interacts with) SCO","TnS","SCO","0.9266291"
"35771",,"interacts with","TnS (interacts with) STN","false","interacts with","TnS (interacts with) STN","TnS","STN","0.9575426"
"35768",,"interacts with","TnS (interacts with) MePO","false","interacts with","TnS (interacts with) MePO","TnS","MePO","0.8077825"
"35765",,"interacts with","TnS (interacts with) IPVH","false","interacts with","TnS (interacts with) IPVH","TnS","IPVH","0.8321234"
"35762",,"interacts with","TnS (interacts with) PVH","false","interacts with","TnS (interacts with) PVH","TnS","PVH","0.7723035"
"35759",,"interacts with","TnS (interacts with) MHb","false","interacts with","TnS (interacts with) MHb","TnS","MHb","0.9234881"
"35756",,"interacts with","TnS (interacts with) vlLGC","false","interacts with","TnS (interacts with) vlLGC","TnS","vlLGC","0.7425002"
"35753",,"interacts with","TnS (interacts with) IGLLGC","false","interacts with","TnS (interacts with) IGLLGC","TnS","IGLLGC","0.7990449"
"35750",,"interacts with","TnS (interacts with) PVT","false","interacts with","TnS (interacts with) PVT","TnS","PVT","0.8235471"
"35747",,"interacts with","TnS (interacts with) BNST","false","interacts with","TnS (interacts with) BNST","TnS","BNST","0.8391814"
"35744",,"interacts with","DBn (interacts with) LHA","false","interacts with","DBn (interacts with) LHA","DBn","LHA","0.8786983"
"35741",,"interacts with","DBn (interacts with) PCn","false","interacts with","DBn (interacts with) PCn","DBn","PCn","0.7823663"
"35738",,"interacts with","DBn (interacts with) MDT","false","interacts with","DBn (interacts with) MDT","DBn","MDT","0.7565859"
"35735",,"interacts with","DBn (interacts with) EnT","false","interacts with","DBn (interacts with) EnT","DBn","EnT","0.9669708"
"35732",,"interacts with","DBn (interacts with) PlnT","false","interacts with","DBn (interacts with) PlnT","DBn","PlnT","0.8012469"
"35729",,"interacts with","DBn (interacts with) PCT","false","interacts with","DBn (interacts with) PCT","DBn","PCT","0.9272194"
"35726",,"interacts with","DBn (interacts with) VPMT","false","interacts with","DBn (interacts with) VPMT","DBn","VPMT","0.7577105"
"35723",,"interacts with","MSn (interacts with) LHA","false","interacts with","MSn (interacts with) LHA","MSn","LHA","0.8810936"
"35720",,"interacts with","MSn (interacts with) PHn","false","interacts with","MSn (interacts with) PHn","MSn","PHn","0.8036069"
"35717",,"interacts with","MSn (interacts with) DMH","false","interacts with","MSn (interacts with) DMH","MSn","DMH","0.8855156"
"35714",,"interacts with","MSn (interacts with) PlnT","false","interacts with","MSn (interacts with) PlnT","MSn","PlnT","0.7987452"
"35711",,"interacts with","MSn (interacts with) LPT","false","interacts with","MSn (interacts with) LPT","MSn","LPT","0.7788124"
"35708",,"interacts with","MSn (interacts with) DBn","false","interacts with","MSn (interacts with) DBn","MSn","DBn","0.8422758"
"35705",,"interacts with","SubInn (interacts with) LHA","false","interacts with","SubInn (interacts with) LHA","SubInn","LHA","0.8449917"
"35702",,"interacts with","SubInn (interacts with) VMHn","false","interacts with","SubInn (interacts with) VMHn","SubInn","VMHn","0.893762"
"35699",,"interacts with","SubInn (interacts with) PCn","false","interacts with","SubInn (interacts with) PCn","SubInn","PCn","0.8155224"
"35696",,"interacts with","SubInn (interacts with) EnT","false","interacts with","SubInn (interacts with) EnT","SubInn","EnT","0.9045041"
"35693",,"interacts with","SubInn (interacts with) PlnT","false","interacts with","SubInn (interacts with) PlnT","SubInn","PlnT","0.9298484"
"35690",,"interacts with","SubInn (interacts with) PCT","false","interacts with","SubInn (interacts with) PCT","SubInn","PCT","0.8889306"
"35687",,"interacts with","SubInn (interacts with) MGC","false","interacts with","SubInn (interacts with) MGC","SubInn","MGC","0.8830058"
"35684",,"interacts with","SubInn (interacts with) VPMT","false","interacts with","SubInn (interacts with) VPMT","SubInn","VPMT","0.7614739"
"35681",,"interacts with","SubInn (interacts with) DBn","false","interacts with","SubInn (interacts with) DBn","SubInn","DBn","0.913264"
"35678",,"interacts with","SubInn (interacts with) MSn","false","interacts with","SubInn (interacts with) MSn","SubInn","MSn","0.8042689"
"35675",,"interacts with","Gpi (interacts with) SCO","false","interacts with","Gpi (interacts with) SCO","Gpi","SCO","0.8123305"
"35672",,"interacts with","Gpi (interacts with) STN","false","interacts with","Gpi (interacts with) STN","Gpi","STN","0.7809967"
"35669",,"interacts with","Gpi (interacts with) MHb","false","interacts with","Gpi (interacts with) MHb","Gpi","MHb","0.7511293"
"35666",,"interacts with","Gpi (interacts with) IGLLGC","false","interacts with","Gpi (interacts with) IGLLGC","Gpi","IGLLGC","0.737442"
"35663",,"interacts with","Gpi (interacts with) BNST","false","interacts with","Gpi (interacts with) BNST","Gpi","BNST","0.7326964"
"35660",,"interacts with","Gpi (interacts with) TnS","false","interacts with","Gpi (interacts with) TnS","Gpi","TnS","0.8270935"
"35657",,"interacts with","Gpe (interacts with) PAG","false","interacts with","Gpe (interacts with) PAG","Gpe","PAG","0.7929147"
"35654",,"interacts with","Gpe (interacts with) LPO","false","interacts with","Gpe (interacts with) LPO","Gpe","LPO","0.7752841"
"35651",,"interacts with","MGCn (interacts with) LHA","false","interacts with","MGCn (interacts with) LHA","MGCn","LHA","0.937199"
"35648",,"interacts with","MGCn (interacts with) PHn","false","interacts with","MGCn (interacts with) PHn","MGCn","PHn","0.7697967"
"35645",,"interacts with","MGCn (interacts with) VMHn","false","interacts with","MGCn (interacts with) VMHn","MGCn","VMHn","0.798236"
"35642",,"interacts with","MGCn (interacts with) EnT","false","interacts with","MGCn (interacts with) EnT","MGCn","EnT","0.7364958"
"35639",,"interacts with","MGCn (interacts with) PlnT","false","interacts with","MGCn (interacts with) PlnT","MGCn","PlnT","0.9076039"
"35636",,"interacts with","MGCn (interacts with) MGC","false","interacts with","MGCn (interacts with) MGC","MGCn","MGC","0.7349375"
"35633",,"interacts with","MGCn (interacts with) DBn","false","interacts with","MGCn (interacts with) DBn","MGCn","DBn","0.8397471"
"35630",,"interacts with","MGCn (interacts with) MSn","false","interacts with","MGCn (interacts with) MSn","MGCn","MSn","0.8968024"
"35627",,"interacts with","MGCn (interacts with) SubInn","false","interacts with","MGCn (interacts with) SubInn","MGCn","SubInn","0.8878009"
"35624",,"interacts with","OT (interacts with) APTN","false","interacts with","OT (interacts with) APTN","OT","APTN","0.8928671"
"35621",,"interacts with","OT (interacts with) VTA","false","interacts with","OT (interacts with) VTA","OT","VTA","0.7927955"
"35618",,"interacts with","FStr (interacts with) SCO","false","interacts with","FStr (interacts with) SCO","FStr","SCO","0.7581446"
"35615",,"interacts with","FStr (interacts with) PAG","false","interacts with","FStr (interacts with) PAG","FStr","PAG","0.9190611"
"35612",,"interacts with","FStr (interacts with) SON","false","interacts with","FStr (interacts with) SON","FStr","SON","0.8450645"
"35609",,"interacts with","SFn (interacts with) PreCN","false","interacts with","SFn (interacts with) PreCN","SFn","PreCN","0.8176803"
"35606",,"interacts with","SFn (interacts with) SCO","false","interacts with","SFn (interacts with) SCO","SFn","SCO","0.7652109"
"35603",,"interacts with","SFn (interacts with) STN","false","interacts with","SFn (interacts with) STN","SFn","STN","0.8434935"
"35600",,"interacts with","SFn (interacts with) MPO","false","interacts with","SFn (interacts with) MPO","SFn","MPO","0.7357389"
"35597",,"interacts with","SFn (interacts with) IPVH","false","interacts with","SFn (interacts with) IPVH","SFn","IPVH","0.8246764"
"35594",,"interacts with","SFn (interacts with) PVH","false","interacts with","SFn (interacts with) PVH","SFn","PVH","0.8846485"
"35591",,"interacts with","SFn (interacts with) MHb","false","interacts with","SFn (interacts with) MHb","SFn","MHb","0.9233208"
"35588",,"interacts with","SFn (interacts with) vlLGC","false","interacts with","SFn (interacts with) vlLGC","SFn","vlLGC","0.8586486"
"35585",,"interacts with","SFn (interacts with) IGLLGC","false","interacts with","SFn (interacts with) IGLLGC","SFn","IGLLGC","0.8559646"
"35582",,"interacts with","SFn (interacts with) PT","false","interacts with","SFn (interacts with) PT","SFn","PT","0.8227971"
"35579",,"interacts with","SFn (interacts with) PVT","false","interacts with","SFn (interacts with) PVT","SFn","PVT","0.9014754"
"35576",,"interacts with","SFn (interacts with) BNST","false","interacts with","SFn (interacts with) BNST","SFn","BNST","0.9174304"
"35573",,"interacts with","SFn (interacts with) TnS","false","interacts with","SFn (interacts with) TnS","SFn","TnS","0.9306869"
"35570",,"interacts with","SFn (interacts with) Gpi","false","interacts with","SFn (interacts with) Gpi","SFn","Gpi","0.7705053"
"35567",,"interacts with","LSN (interacts with) PreCN","false","interacts with","LSN (interacts with) PreCN","LSN","PreCN","0.7854394"
"35564",,"interacts with","LSN (interacts with) SCO","false","interacts with","LSN (interacts with) SCO","LSN","SCO","0.8983393"
"35561",,"interacts with","LSN (interacts with) STN","false","interacts with","LSN (interacts with) STN","LSN","STN","0.8679739"
