id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
672tris;DLS;54276.0;103496440.9246623;0.0005244238305692935;0.0003150498281123476;26;39
56tris;NACC_SHELL;16297.0;15896038.47140519;0.0010252239908274056;0.0005212567041210794;14;16
