FP,PL,IL,dACC,Vacc,OA,AU,M2,M1,S1,SS,GA,AuA,RS,AA,ViA,TeAA,Prh,lpEC,Ech,VA,aOn,TT,DPA,FC,IG,CA1,CA2,CA3,DG,proSub,Sub,Clst,dEPn,vEPn,PC,PAA,LAn,BLA,BMe,CCA,PAn,aAA,CA,IAn,MAn,LSN,SFn,DLS,DMS,NACC SHELL,NACC CORE,FStr,OT,MGCn,Gpe,Gpi,SubInn,MSn,DBn,TnS,BNST,VALCT,VMT,VPLT,VPMT,PTTn,MGC,dLGC,LPT,PCT,PlnT,EnT,AVT,AMn,IADT,IMDT,MDT,SMT,pRE ,PVT,PT ,RE,XiT,Rh,CMT,PCn,CLT,RT,IGLLGC,vlLGC,subGn,MHb,LHb,SON,PVH,IPVH,ArH,ADPO,AVPO,AVPV,DMH,MePO,MPA,PSN,SPZ,SCN,AHN,SMN,MPO,VMHn,PHn,LHA,LPO,PSTN,STN,ZI ,FF,TN ,reSN,cSN,VTA,PAG,SCO,PreCN,APTN
5.872378487,6.171324736,2.321832404,5.831875604,4.491488196,6.31431655,2.873583804,5.527632448,4.7571516,3.886814272,2.628320706,3.824266864,1.272337725,0.879610801,3.155102256,2.970337694,0.857160142,1.738635551,0.531646489,2.040996132,2.140982182,2.997930356,1.507141786,1.291508897,-1.894771278,-0.292349806,-1.10496557,-1.904276465,-1.485244125,-2.23073457,-0.193610666,0.094566875,5.077474128,1.591181594,-0.535907911,2.179947119,-0.687238155,-2.256824683,-0.948097801,1.201296709,-2.5091491,-1.212962851,-0.965036458,-2.359898142,0.260602477,-1.160547973,0.827212105,-0.840219465,1.725630107,5.425257426,4.113807427,2.245565519,-1.716872528,2.375020659,-0.769085872,-0.611722464,-0.326893461,-0.468724243,-0.049773521,1.141545563,-1.016644869,-0.636738486,-0.153683771,-2.73638957,-0.668862474,0.218499143,-0.356787823,-2.412415062,-1.057105814,-2.218551883,-1.843983747,-0.078592346,-1.132990362,-2.900615281,-2.783740834,-0.063743367,-0.973764623,-2.111926837,-0.626769086,-3.540984335,-2.135159309,-0.419224531,-1.283352009,-0.958980841,1.639820383,-1.715495154,-0.656936657,-0.751941397,-1.17189516,-0.969722265,-2.550074095,-1.453870087,-2.933550193,-2.816568979,0.148787063,-4.206828952,-5.297562854,-1.285787196,0.949728485,-0.58771291,0.533711462,-2.468215642,0.432521584,-1.452439733,-1.621742712,-4.885368525,-0.947056633,-2.725887847,-1.113963904,-1.825003751,-2.438152419,-1.150978953,-2.45484901,-0.937051052,-2.158797596,0.054243729,-2.636970449,0.021204558,-2.43149188,-0.988581181,0.384342718,-0.670199163,-0.840843347,-0.837129039,-4.221420507,1.35765115
